SampID,MF,Area,Cruise
220902_Smp_TN397_S1_U_B,"Sulfoacetic acid, 13C2",52606456,TN397
220902_Smp_TN397_S1_U_C,"Sulfoacetic acid, 13C2",75507528,TN397
220902_Smp_TN397_S2_U_A,"Sulfoacetic acid, 13C2",74583576,TN397
220902_Smp_TN397_S2_U_B,"Sulfoacetic acid, 13C2",67561712,TN397
220902_Smp_TN397_S2_U_C,"Sulfoacetic acid, 13C2",76372176,TN397
220902_Smp_TN397_S3_U_A,"Sulfoacetic acid, 13C2",75810728,TN397
220902_Smp_TN397_S3_U_B,"Sulfoacetic acid, 13C2",67221944,TN397
220902_Smp_TN397_S3_U_C,"Sulfoacetic acid, 13C2",69952912,TN397
220902_Smp_TN397_S4_2400_U_A,"Sulfoacetic acid, 13C2",82239416,TN397
220902_Smp_TN397_S4_2400_U_B,"Sulfoacetic acid, 13C2",70135504,TN397
220902_Smp_TN397_S4_2400_U_C,"Sulfoacetic acid, 13C2",89046840,TN397
220902_Smp_TN397_S4_U_600_A,"Sulfoacetic acid, 13C2",77838408,TN397
220902_Smp_TN397_S4_U_600_B,"Sulfoacetic acid, 13C2",72848056,TN397
220902_Smp_TN397_S4_U_600_C,"Sulfoacetic acid, 13C2",73415920,TN397
220902_Smp_TN397_S4_U_1800_A,"Sulfoacetic acid, 13C2",77449736,TN397
220902_Smp_TN397_S4_U_1800_B,"Sulfoacetic acid, 13C2",79704584,TN397
220902_Smp_TN397_S4_U_1800_C,"Sulfoacetic acid, 13C2",70162576,TN397
220902_Smp_TN397_S6_U_A,"Sulfoacetic acid, 13C2",73258176,TN397
220902_Smp_TN397_S6_U_B,"Sulfoacetic acid, 13C2",83516296,TN397
220902_Smp_TN397_S6_U_C,"Sulfoacetic acid, 13C2",77209656,TN397
220902_Smp_TN397_S7_600_U_A,"Sulfoacetic acid, 13C2",82037384,TN397
220902_Smp_TN397_S7_600_U_B,"Sulfoacetic acid, 13C2",66183312,TN397
220902_Smp_TN397_S7_600_U_C,"Sulfoacetic acid, 13C2",67039088,TN397
220902_Smp_TN397_S7_1800_U_A,"Sulfoacetic acid, 13C2",75894744,TN397
220902_Smp_TN397_S7_1800_U_B,"Sulfoacetic acid, 13C2",65519292,TN397
220902_Smp_TN397_S7_1800_U_C,"Sulfoacetic acid, 13C2",70460256,TN397
220902_Smp_TN397_S8_U_A,"Sulfoacetic acid, 13C2",78554624,TN397
220902_Smp_TN397_S8_U_B,"Sulfoacetic acid, 13C2",73744224,TN397
220902_Smp_TN397_S8_U_C,"Sulfoacetic acid, 13C2",67417976,TN397
220902_Smp_TN397_S9_600_U_A,"Sulfoacetic acid, 13C2",65266876,TN397
220902_Smp_TN397_S9_600_U_B,"Sulfoacetic acid, 13C2",72785712,TN397
220902_Smp_TN397_S9_600_U_C,"Sulfoacetic acid, 13C2",87431032,TN397
220902_Smp_TN397_S9_1800_U_A,"Sulfoacetic acid, 13C2",80386248,TN397
220902_Smp_TN397_S9_1800_U_B,"Sulfoacetic acid, 13C2",75511520,TN397
220902_Smp_TN397_S9_1800_U_C,"Sulfoacetic acid, 13C2",84255912,TN397
220902_Smp_TN397_S9_BB_A,"Sulfoacetic acid, 13C2",69120128,TN397
220902_Smp_TN397_S9_BB_B,"Sulfoacetic acid, 13C2",76218832,TN397
220902_Smp_TN397_S10_U_A,"Sulfoacetic acid, 13C2",72720160,TN397
220902_Smp_TN397_S10_U_B,"Sulfoacetic acid, 13C2",68730480,TN397
220902_Smp_TN397_S10_U_C,"Sulfoacetic acid, 13C2",70591928,TN397
220902_Smp_TN397_S11_600_U_A,"Sulfoacetic acid, 13C2",59079040,TN397
220902_Smp_TN397_S11_600_U_B,"Sulfoacetic acid, 13C2",73277288,TN397
220902_Smp_TN397_S11_600_U_C,"Sulfoacetic acid, 13C2",69291504,TN397
220902_Smp_TN397_S11_1800_U_A,"Sulfoacetic acid, 13C2",76138808,TN397
220902_Smp_TN397_S11_1800_U_B,"Sulfoacetic acid, 13C2",73036368,TN397
220902_Smp_TN397_S11_1800_U_C,"Sulfoacetic acid, 13C2",64728004,TN397
220902_Smp_TN397_S12_600_U_A,"Sulfoacetic acid, 13C2",85541768,TN397
220902_Smp_TN397_S12_600_U_B,"Sulfoacetic acid, 13C2",79588800,TN397
220902_Smp_TN397_S12_600_U_C,"Sulfoacetic acid, 13C2",76453368,TN397
220902_Smp_TN397_S12_800_U_A,"Sulfoacetic acid, 13C2",78618456,TN397
220902_Smp_TN397_S12_800_U_B,"Sulfoacetic acid, 13C2",72208336,TN397
220902_Smp_TN397_S12_800_U_C,"Sulfoacetic acid, 13C2",73275272,TN397
220902_Smp_TN397_S12_1800_U_A,"Sulfoacetic acid, 13C2",80655840,TN397
220902_Smp_TN397_S12_1800_U_B,"Sulfoacetic acid, 13C2",76131440,TN397
220902_Smp_TN397_S12_1800_U_C,"Sulfoacetic acid, 13C2",65915884,TN397
220902_Smp_TN397_S13_1800_U_A,"Sulfoacetic acid, 13C2",71098752,TN397
220902_Smp_TN397_S13_1800_U_B,"Sulfoacetic acid, 13C2",82961608,TN397
220902_Smp_TN397_S13_1800_U_C,"Sulfoacetic acid, 13C2",73648776,TN397
220902_Smp_TN397_S14_U_A,"Sulfoacetic acid, 13C2",64412784,TN397
220902_Smp_TN397_S14_U_B,"Sulfoacetic acid, 13C2",74922032,TN397
220902_Smp_TN397_S14_U_C,"Sulfoacetic acid, 13C2",66870608,TN397
220902_Smp_TN397_S15_U_A,"Sulfoacetic acid, 13C2",77156512,TN397
220902_Smp_TN397_S15_U_B,"Sulfoacetic acid, 13C2",82464536,TN397
220902_Smp_TN397_S15_U_C,"Sulfoacetic acid, 13C2",67849448,TN397
220902_Smp_TN397_S16_U_A,"Sulfoacetic acid, 13C2",64508032,TN397
220902_Smp_TN397_S16_U_B,"Sulfoacetic acid, 13C2",65108772,TN397
220902_Smp_TN397_S16_U_C,"Sulfoacetic acid, 13C2",61750804,TN397
220902_Smp_TN397_S17_U_A,"Sulfoacetic acid, 13C2",81796976,TN397
220902_Smp_TN397_S17_U_B,"Sulfoacetic acid, 13C2",77733360,TN397
220902_Smp_TN397_S17_U_C,"Sulfoacetic acid, 13C2",64390688,TN397
220902_Smp_TN397_S18_U_A,"Sulfoacetic acid, 13C2",89434176,TN397
220902_Smp_TN397_S18_U_B,"Sulfoacetic acid, 13C2",87406368,TN397
220902_Smp_TN397_S18_U_C,"Sulfoacetic acid, 13C2",67830152,TN397
220902_Smp_TN397_U1_A,"Sulfoacetic acid, 13C2",63910500,TN397
220902_Smp_TN397_U1_B,"Sulfoacetic acid, 13C2",71478864,TN397
220902_Smp_TN397_U1_C,"Sulfoacetic acid, 13C2",81383416,TN397
220902_Smp_TN397_U2_A,"Sulfoacetic acid, 13C2",77230568,TN397
220902_Smp_TN397_U2_B,"Sulfoacetic acid, 13C2",84347440,TN397
220902_Smp_TN397_U2_C,"Sulfoacetic acid, 13C2",74474368,TN397
220902_Smp_TN397_U3_A,"Sulfoacetic acid, 13C2",80887728,TN397
220902_Smp_TN397_U3_B,"Sulfoacetic acid, 13C2",68729080,TN397
220902_Smp_TN397_U3_C,"Sulfoacetic acid, 13C2",82835376,TN397
220902_Smp_TN397_U4_A,"Sulfoacetic acid, 13C2",86727104,TN397
220902_Smp_TN397_U4_B,"Sulfoacetic acid, 13C2",79949896,TN397
220902_Smp_TN397_U4_C,"Sulfoacetic acid, 13C2",81968200,TN397
220902_Smp_TN397_U5_A,"Sulfoacetic acid, 13C2",85922928,TN397
220902_Smp_TN397_U5_B,"Sulfoacetic acid, 13C2",85662368,TN397
220902_Smp_TN397_U5_C,"Sulfoacetic acid, 13C2",90894968,TN397
220902_Smp_TN397_U6_A,"Sulfoacetic acid, 13C2",72764352,TN397
220902_Smp_TN397_U6_B,"Sulfoacetic acid, 13C2",71515048,TN397
220902_Smp_TN397_U6_C,"Sulfoacetic acid, 13C2",74838856,TN397
220902_Smp_TN397_U7_A,"Sulfoacetic acid, 13C2",71370304,TN397
220902_Smp_TN397_U7_B,"Sulfoacetic acid, 13C2",96881328,TN397
220902_Smp_TN397_U7_C,"Sulfoacetic acid, 13C2",108210168,TN397
220902_Smp_TN397_U8_BB,"Sulfoacetic acid, 13C2",73006816,TN397
220902_Smp_TN397_U9_A,"Sulfoacetic acid, 13C2",77583208,TN397
220902_Smp_TN397_U9_B,"Sulfoacetic acid, 13C2",74064896,TN397
220902_Smp_TN397_U9_C,"Sulfoacetic acid, 13C2",65626948,TN397
220902_Smp_TN397_U10_A,"Sulfoacetic acid, 13C2",76132520,TN397
220902_Smp_TN397_U10_B,"Sulfoacetic acid, 13C2",69032528,TN397
220902_Smp_TN397_U10_C,"Sulfoacetic acid, 13C2",70128256,TN397
220902_Smp_TN397_U11_A,"Sulfoacetic acid, 13C2",67841760,TN397
220902_Smp_TN397_U11_B,"Sulfoacetic acid, 13C2",64937288,TN397
220902_Smp_TN397_U11_C,"Sulfoacetic acid, 13C2",64069636,TN397
220902_Smp_TN397_U12_A,"Sulfoacetic acid, 13C2",59306508,TN397
220902_Smp_TN397_U12_B,"Sulfoacetic acid, 13C2",75444264,TN397
220902_Smp_TN397_U12_C,"Sulfoacetic acid, 13C2",79328392,TN397
220902_Smp_TN397_U13_A,"Sulfoacetic acid, 13C2",67102148,TN397
220902_Smp_TN397_U13_B,"Sulfoacetic acid, 13C2",76111088,TN397
220902_Smp_TN397_U13_C,"Sulfoacetic acid, 13C2",67584312,TN397
220902_Poo_TruePooG4_Full1,"L-Cysteic acid, 2H3",20395858,TN397
220902_Poo_TruePooG4_Full2,"L-Cysteic acid, 2H3",14797284,TN397
220902_Poo_TruePooG4_Full3,"L-Cysteic acid, 2H3",19281228,TN397
220902_Poo_TruePooG4_Full4,"L-Cysteic acid, 2H3",20360220,TN397
220902_Poo_TruePooG4_Half1,"L-Cysteic acid, 2H3",10565915,TN397
220902_Poo_TruePooG4_Half2,"L-Cysteic acid, 2H3",7276758,TN397
220902_Poo_TruePooG4_Half3,"L-Cysteic acid, 2H3",9480206,TN397
220902_Poo_TruePooG4_Half4,"L-Cysteic acid, 2H3",9151091,TN397
220902_Smp_TN397_S1_U_A,"L-Cysteic acid, 2H3",18539608,TN397
220902_Smp_TN397_S1_U_B,"L-Cysteic acid, 2H3",8173554,TN397
220902_Smp_TN397_S1_U_C,"L-Cysteic acid, 2H3",15139567,TN397
220902_Smp_TN397_S2_U_A,"L-Cysteic acid, 2H3",17875886,TN397
220902_Smp_TN397_S2_U_B,"L-Cysteic acid, 2H3",20779210,TN397
220902_Smp_TN397_S2_U_C,"L-Cysteic acid, 2H3",15701587,TN397
220902_Smp_TN397_S3_U_A,"L-Cysteic acid, 2H3",15749790,TN397
220902_Smp_TN397_S3_U_B,"L-Cysteic acid, 2H3",17026404,TN397
220902_Smp_TN397_S3_U_C,"L-Cysteic acid, 2H3",15286066,TN397
220902_Smp_TN397_S4_2400_U_A,"L-Cysteic acid, 2H3",20020730,TN397
220902_Smp_TN397_S4_2400_U_B,"L-Cysteic acid, 2H3",16383923,TN397
220902_Smp_TN397_S4_2400_U_C,"L-Cysteic acid, 2H3",18154804,TN397
220902_Smp_TN397_S4_U_600_A,"L-Cysteic acid, 2H3",15567642,TN397
220902_Smp_TN397_S4_U_600_B,"L-Cysteic acid, 2H3",18360814,TN397
220902_Smp_TN397_S4_U_600_C,"L-Cysteic acid, 2H3",18676352,TN397
220902_Smp_TN397_S4_U_1800_A,"L-Cysteic acid, 2H3",16012966,TN397
220902_Smp_TN397_S4_U_1800_B,"L-Cysteic acid, 2H3",16106298,TN397
220902_Smp_TN397_S4_U_1800_C,"L-Cysteic acid, 2H3",18583698,TN397
220902_Smp_TN397_S6_U_A,"L-Cysteic acid, 2H3",20368644,TN397
220902_Smp_TN397_S6_U_B,"L-Cysteic acid, 2H3",17441780,TN397
220902_Smp_TN397_S6_U_C,"L-Cysteic acid, 2H3",20972438,TN397
220902_Smp_TN397_S7_600_U_A,"L-Cysteic acid, 2H3",21000902,TN397
220902_Smp_TN397_S7_600_U_B,"L-Cysteic acid, 2H3",17440242,TN397
220902_Smp_TN397_S7_600_U_C,"L-Cysteic acid, 2H3",19315686,TN397
220902_Smp_TN397_S7_1800_U_A,"L-Cysteic acid, 2H3",17324246,TN397
220902_Smp_TN397_S7_1800_U_B,"L-Cysteic acid, 2H3",18864932,TN397
220902_Smp_TN397_S7_1800_U_C,"L-Cysteic acid, 2H3",18892220,TN397
220902_Smp_TN397_S8_U_A,"L-Cysteic acid, 2H3",16128326,TN397
220902_Smp_TN397_S8_U_B,"L-Cysteic acid, 2H3",17870776,TN397
220902_Smp_TN397_S8_U_C,"L-Cysteic acid, 2H3",17730094,TN397
220902_Smp_TN397_S9_600_U_A,"L-Cysteic acid, 2H3",15957195,TN397
220902_Smp_TN397_S9_600_U_B,"L-Cysteic acid, 2H3",18281048,TN397
220902_Smp_TN397_S9_600_U_C,"L-Cysteic acid, 2H3",17746850,TN397
220902_Smp_TN397_S9_1800_U_A,"L-Cysteic acid, 2H3",20333810,TN397
220902_Smp_TN397_S9_1800_U_B,"L-Cysteic acid, 2H3",23487458,TN397
220902_Smp_TN397_S9_1800_U_C,"L-Cysteic acid, 2H3",20844080,TN397
220902_Smp_TN397_S9_BB_A,"L-Cysteic acid, 2H3",18952806,TN397
220902_Smp_TN397_S9_BB_B,"L-Cysteic acid, 2H3",18256968,TN397
220902_Smp_TN397_S10_U_A,"L-Cysteic acid, 2H3",19365440,TN397
220902_Smp_TN397_S10_U_B,"L-Cysteic acid, 2H3",19328106,TN397
220902_Smp_TN397_S10_U_C,"L-Cysteic acid, 2H3",16430644,TN397
220902_Smp_TN397_S11_600_U_A,"L-Cysteic acid, 2H3",19136790,TN397
220902_Smp_TN397_S11_600_U_B,"L-Cysteic acid, 2H3",16653513,TN397
220902_Smp_TN397_S11_600_U_C,"L-Cysteic acid, 2H3",18189056,TN397
220902_Smp_TN397_S11_1800_U_A,"L-Cysteic acid, 2H3",17196386,TN397
220902_Smp_TN397_S11_1800_U_B,"L-Cysteic acid, 2H3",19427846,TN397
220902_Smp_TN397_S11_1800_U_C,"L-Cysteic acid, 2H3",15644846,TN397
220902_Smp_TN397_S12_600_U_A,"L-Cysteic acid, 2H3",18971236,TN397
220902_Smp_TN397_S12_600_U_B,"L-Cysteic acid, 2H3",17722556,TN397
220902_Smp_TN397_S12_600_U_C,"L-Cysteic acid, 2H3",16463033,TN397
220902_Smp_TN397_S12_800_U_A,"L-Cysteic acid, 2H3",16359716,TN397
220902_Smp_TN397_S12_800_U_B,"L-Cysteic acid, 2H3",17691276,TN397
220902_Smp_TN397_S12_800_U_C,"L-Cysteic acid, 2H3",17058742,TN397
220902_Smp_TN397_S12_1800_U_A,"L-Cysteic acid, 2H3",14861931,TN397
220902_Smp_TN397_S12_1800_U_B,"L-Cysteic acid, 2H3",20840370,TN397
220902_Smp_TN397_S12_1800_U_C,"L-Cysteic acid, 2H3",15949720,TN397
220902_Smp_TN397_S13_1800_U_A,"L-Cysteic acid, 2H3",18207782,TN397
220902_Smp_TN397_S13_1800_U_B,"L-Cysteic acid, 2H3",16735210,TN397
220902_Smp_TN397_S13_1800_U_C,"L-Cysteic acid, 2H3",15953390,TN397
220902_Smp_TN397_S14_U_A,"L-Cysteic acid, 2H3",21223168,TN397
220902_Smp_TN397_S14_U_B,"L-Cysteic acid, 2H3",15428372,TN397
220902_Smp_TN397_S14_U_C,"L-Cysteic acid, 2H3",18306030,TN397
220902_Smp_TN397_S15_U_A,"L-Cysteic acid, 2H3",19805600,TN397
220902_Smp_TN397_S15_U_B,"L-Cysteic acid, 2H3",19604740,TN397
220902_Smp_TN397_S15_U_C,"L-Cysteic acid, 2H3",19830792,TN397
220902_Smp_TN397_S16_U_A,"L-Cysteic acid, 2H3",19736718,TN397
220902_Smp_TN397_S16_U_B,"L-Cysteic acid, 2H3",19416082,TN397
220902_Smp_TN397_S16_U_C,"L-Cysteic acid, 2H3",18812568,TN397
220902_Smp_TN397_S17_U_A,"L-Cysteic acid, 2H3",17150906,TN397
220902_Smp_TN397_S17_U_B,"L-Cysteic acid, 2H3",15357659,TN397
220902_Smp_TN397_S17_U_C,"L-Cysteic acid, 2H3",20176938,TN397
220902_Smp_TN397_S18_U_A,"L-Cysteic acid, 2H3",22349282,TN397
220902_Smp_TN397_S18_U_B,"L-Cysteic acid, 2H3",16469566,TN397
220902_Smp_TN397_S18_U_C,"L-Cysteic acid, 2H3",18147202,TN397
220902_Smp_TN397_U1_A,"L-Cysteic acid, 2H3",17809588,TN397
220902_Smp_TN397_U1_B,"L-Cysteic acid, 2H3",18503484,TN397
220902_Smp_TN397_U1_C,"L-Cysteic acid, 2H3",18944940,TN397
220902_Smp_TN397_U2_A,"L-Cysteic acid, 2H3",14369765,TN397
220902_Smp_TN397_U2_B,"L-Cysteic acid, 2H3",22799038,TN397
220902_Smp_TN397_U2_C,"L-Cysteic acid, 2H3",19019216,TN397
220902_Smp_TN397_U3_A,"L-Cysteic acid, 2H3",18637268,TN397
220902_Smp_TN397_U3_B,"L-Cysteic acid, 2H3",17880168,TN397
220902_Smp_TN397_U3_C,"L-Cysteic acid, 2H3",15813288,TN397
220902_Smp_TN397_U4_A,"L-Cysteic acid, 2H3",18552874,TN397
220902_Smp_TN397_U4_B,"L-Cysteic acid, 2H3",15586324,TN397
220902_Smp_TN397_U4_C,"L-Cysteic acid, 2H3",18026854,TN397
220902_Smp_TN397_U5_A,"L-Cysteic acid, 2H3",18991706,TN397
220902_Smp_TN397_U5_B,"L-Cysteic acid, 2H3",18318456,TN397
220902_Smp_TN397_U5_C,"L-Cysteic acid, 2H3",22399920,TN397
220902_Smp_TN397_U6_A,"L-Cysteic acid, 2H3",14572572,TN397
220902_Smp_TN397_U6_B,"L-Cysteic acid, 2H3",16063933,TN397
220902_Smp_TN397_U6_C,"L-Cysteic acid, 2H3",14291780,TN397
220902_Smp_TN397_U7_A,"L-Cysteic acid, 2H3",17967522,TN397
220902_Smp_TN397_U7_B,"L-Cysteic acid, 2H3",17534218,TN397
220902_Smp_TN397_U7_C,"L-Cysteic acid, 2H3",20383290,TN397
220902_Smp_TN397_U8_BB,"L-Cysteic acid, 2H3",18034540,TN397
220902_Smp_TN397_U9_A,"L-Cysteic acid, 2H3",18024474,TN397
220902_Smp_TN397_U9_B,"L-Cysteic acid, 2H3",16291960,TN397
220902_Smp_TN397_U9_C,"L-Cysteic acid, 2H3",16570607,TN397
220902_Smp_TN397_U10_A,"L-Cysteic acid, 2H3",16501135,TN397
220902_Smp_TN397_U10_B,"L-Cysteic acid, 2H3",16446833,TN397
220902_Smp_TN397_U10_C,"L-Cysteic acid, 2H3",15537749,TN397
220902_Smp_TN397_U11_A,"L-Cysteic acid, 2H3",19009450,TN397
220902_Smp_TN397_U11_B,"L-Cysteic acid, 2H3",18774372,TN397
220902_Smp_TN397_U11_C,"L-Cysteic acid, 2H3",18841484,TN397
220902_Smp_TN397_U12_A,"L-Cysteic acid, 2H3",17393516,TN397
220902_Smp_TN397_U12_B,"L-Cysteic acid, 2H3",20029248,TN397
220902_Smp_TN397_U12_C,"L-Cysteic acid, 2H3",22347674,TN397
220902_Smp_TN397_U13_A,"L-Cysteic acid, 2H3",18733124,TN397
220902_Smp_TN397_U13_B,"L-Cysteic acid, 2H3",19602176,TN397
220902_Smp_TN397_U13_C,"L-Cysteic acid, 2H3",18978616,TN397
220902_Poo_TruePooG4_Full1,"3-Sulfolactate, 13C3",11603246,TN397
220902_Poo_TruePooG4_Full2,"3-Sulfolactate, 13C3",10019909,TN397
220902_Poo_TruePooG4_Full3,"3-Sulfolactate, 13C3",12875482,TN397
220902_Poo_TruePooG4_Full4,"3-Sulfolactate, 13C3",11994506,TN397
220902_Poo_TruePooG4_Half1,"3-Sulfolactate, 13C3",6468065,TN397
220902_Poo_TruePooG4_Half2,"3-Sulfolactate, 13C3",5298544,TN397
220902_Poo_TruePooG4_Half3,"3-Sulfolactate, 13C3",5209313,TN397
220902_Poo_TruePooG4_Half4,"3-Sulfolactate, 13C3",4408025,TN397
220902_Smp_TN397_S1_U_A,"3-Sulfolactate, 13C3",10350150,TN397
220902_Smp_TN397_S1_U_B,"3-Sulfolactate, 13C3",4744495,TN397
220902_Smp_TN397_S1_U_C,"3-Sulfolactate, 13C3",10804055,TN397
220902_Smp_TN397_S2_U_A,"3-Sulfolactate, 13C3",10189635,TN397
220902_Smp_TN397_S2_U_B,"3-Sulfolactate, 13C3",12505514,TN397
220902_Smp_TN397_S2_U_C,"3-Sulfolactate, 13C3",8447776,TN397
220902_Smp_TN397_S3_U_A,"3-Sulfolactate, 13C3",10044147,TN397
220902_Smp_TN397_S3_U_B,"3-Sulfolactate, 13C3",10436511,TN397
220902_Smp_TN397_S3_U_C,"3-Sulfolactate, 13C3",9424029,TN397
220902_Smp_TN397_S4_2400_U_A,"3-Sulfolactate, 13C3",11052784,TN397
220902_Smp_TN397_S4_2400_U_B,"3-Sulfolactate, 13C3",10279311,TN397
220902_Smp_TN397_S4_2400_U_C,"3-Sulfolactate, 13C3",11539202,TN397
220902_Smp_TN397_S4_U_600_A,"3-Sulfolactate, 13C3",10892488,TN397
220902_Smp_TN397_S4_U_600_B,"3-Sulfolactate, 13C3",11383538,TN397
220902_Smp_TN397_S4_U_600_C,"3-Sulfolactate, 13C3",10632954,TN397
220902_Smp_TN397_S4_U_1800_A,"3-Sulfolactate, 13C3",9074179,TN397
220902_Smp_TN397_S4_U_1800_B,"3-Sulfolactate, 13C3",11328862,TN397
220902_Smp_TN397_S4_U_1800_C,"3-Sulfolactate, 13C3",11525210,TN397
220902_Smp_TN397_S6_U_A,"3-Sulfolactate, 13C3",13111115,TN397
220902_Smp_TN397_S6_U_B,"3-Sulfolactate, 13C3",10846939,TN397
220902_Smp_TN397_S6_U_C,"3-Sulfolactate, 13C3",12822991,TN397
220902_Smp_TN397_S7_600_U_A,"3-Sulfolactate, 13C3",12556021,TN397
220902_Smp_TN397_S7_600_U_B,"3-Sulfolactate, 13C3",10507722,TN397
220902_Smp_TN397_S7_600_U_C,"3-Sulfolactate, 13C3",12177795,TN397
220902_Smp_TN397_S7_1800_U_A,"3-Sulfolactate, 13C3",10918754,TN397
220902_Smp_TN397_S7_1800_U_B,"3-Sulfolactate, 13C3",11241800,TN397
220902_Smp_TN397_S7_1800_U_C,"3-Sulfolactate, 13C3",8780942,TN397
220902_Smp_TN397_S8_U_A,"3-Sulfolactate, 13C3",9215888,TN397
220902_Smp_TN397_S8_U_B,"3-Sulfolactate, 13C3",11976136,TN397
220902_Smp_TN397_S8_U_C,"3-Sulfolactate, 13C3",10015758,TN397
220902_Smp_TN397_S9_600_U_A,"3-Sulfolactate, 13C3",11198634,TN397
220902_Smp_TN397_S9_600_U_B,"3-Sulfolactate, 13C3",12063746,TN397
220902_Smp_TN397_S9_600_U_C,"3-Sulfolactate, 13C3",11476078,TN397
220902_Smp_TN397_S9_1800_U_A,"3-Sulfolactate, 13C3",12064118,TN397
220902_Smp_TN397_S9_1800_U_B,"3-Sulfolactate, 13C3",11414261,TN397
220902_Smp_TN397_S9_1800_U_C,"3-Sulfolactate, 13C3",12411327,TN397
220902_Smp_TN397_S9_BB_A,"3-Sulfolactate, 13C3",10433169,TN397
220902_Smp_TN397_S9_BB_B,"3-Sulfolactate, 13C3",12239009,TN397
220902_Smp_TN397_S10_U_A,"3-Sulfolactate, 13C3",10843953,TN397
220902_Smp_TN397_S10_U_B,"3-Sulfolactate, 13C3",11184322,TN397
220902_Smp_TN397_S10_U_C,"3-Sulfolactate, 13C3",10012642,TN397
220902_Smp_TN397_S11_600_U_A,"3-Sulfolactate, 13C3",11095225,TN397
220902_Smp_TN397_S11_600_U_B,"3-Sulfolactate, 13C3",9695499,TN397
220902_Smp_TN397_S11_600_U_C,"3-Sulfolactate, 13C3",10502995,TN397
220902_Smp_TN397_S11_1800_U_A,"3-Sulfolactate, 13C3",11499362,TN397
220902_Smp_TN397_S11_1800_U_B,"3-Sulfolactate, 13C3",10496992,TN397
220902_Smp_TN397_S11_1800_U_C,"3-Sulfolactate, 13C3",8388575,TN397
220902_Smp_TN397_S12_600_U_A,"3-Sulfolactate, 13C3",11307163,TN397
220902_Smp_TN397_S12_600_U_B,"3-Sulfolactate, 13C3",10278274,TN397
220902_Smp_TN397_S12_600_U_C,"3-Sulfolactate, 13C3",9129513,TN397
220902_Smp_TN397_S12_800_U_A,"3-Sulfolactate, 13C3",10376032,TN397
220902_Smp_TN397_S12_800_U_B,"3-Sulfolactate, 13C3",11298587,TN397
220902_Smp_TN397_S12_800_U_C,"3-Sulfolactate, 13C3",10518816,TN397
220902_Smp_TN397_S12_1800_U_A,"3-Sulfolactate, 13C3",9704375,TN397
220902_Smp_TN397_S12_1800_U_B,"3-Sulfolactate, 13C3",11511314,TN397
220902_Smp_TN397_S12_1800_U_C,"3-Sulfolactate, 13C3",10186521,TN397
220902_Smp_TN397_S13_1800_U_A,"3-Sulfolactate, 13C3",9437838,TN397
220902_Smp_TN397_S13_1800_U_B,"3-Sulfolactate, 13C3",10726112,TN397
220902_Smp_TN397_S13_1800_U_C,"3-Sulfolactate, 13C3",10536022,TN397
220902_Smp_TN397_S14_U_A,"3-Sulfolactate, 13C3",10513048,TN397
220902_Smp_TN397_S14_U_B,"3-Sulfolactate, 13C3",10967877,TN397
220902_Smp_TN397_S14_U_C,"3-Sulfolactate, 13C3",11704407,TN397
220902_Smp_TN397_S15_U_A,"3-Sulfolactate, 13C3",12404446,TN397
220902_Smp_TN397_S15_U_B,"3-Sulfolactate, 13C3",11628312,TN397
220902_Smp_TN397_S15_U_C,"3-Sulfolactate, 13C3",11394500,TN397
220902_Smp_TN397_S16_U_A,"3-Sulfolactate, 13C3",13623321,TN397
220902_Smp_TN397_S16_U_B,"3-Sulfolactate, 13C3",11608191,TN397
220902_Smp_TN397_S16_U_C,"3-Sulfolactate, 13C3",10821673,TN397
220902_Smp_TN397_S17_U_A,"3-Sulfolactate, 13C3",10098154,TN397
220902_Smp_TN397_S17_U_B,"3-Sulfolactate, 13C3",9127326,TN397
220902_Smp_TN397_S17_U_C,"3-Sulfolactate, 13C3",12006583,TN397
220902_Smp_TN397_S18_U_A,"3-Sulfolactate, 13C3",12251255,TN397
220902_Smp_TN397_S18_U_B,"3-Sulfolactate, 13C3",10137382,TN397
220902_Smp_TN397_S18_U_C,"3-Sulfolactate, 13C3",10431293,TN397
220902_Smp_TN397_U1_A,"3-Sulfolactate, 13C3",11177254,TN397
220902_Smp_TN397_U1_B,"3-Sulfolactate, 13C3",10577698,TN397
220902_Smp_TN397_U1_C,"3-Sulfolactate, 13C3",12584364,TN397
220902_Smp_TN397_U2_A,"3-Sulfolactate, 13C3",9455962,TN397
220902_Smp_TN397_U2_B,"3-Sulfolactate, 13C3",11064610,TN397
220902_Smp_TN397_U2_C,"3-Sulfolactate, 13C3",11232253,TN397
220902_Smp_TN397_U3_A,"3-Sulfolactate, 13C3",10835013,TN397
220902_Smp_TN397_U3_B,"3-Sulfolactate, 13C3",11311870,TN397
220902_Smp_TN397_U3_C,"3-Sulfolactate, 13C3",10265141,TN397
220902_Smp_TN397_U4_A,"3-Sulfolactate, 13C3",10461748,TN397
220902_Smp_TN397_U4_B,"3-Sulfolactate, 13C3",9737522,TN397
220902_Smp_TN397_U4_C,"3-Sulfolactate, 13C3",10750754,TN397
220902_Smp_TN397_U5_A,"3-Sulfolactate, 13C3",11586606,TN397
220902_Smp_TN397_U5_B,"3-Sulfolactate, 13C3",11281439,TN397
220902_Smp_TN397_U5_C,"3-Sulfolactate, 13C3",12871633,TN397
220902_Smp_TN397_U6_A,"3-Sulfolactate, 13C3",9311447,TN397
