time.round,cruise,median.totsf.biovol.ul.l,median.pro.biovol.ul.l,median.syn.biovol.ul.l,median.picoeuk.biovol.ul.l,median.totifcb.biovol.ul.l,sum.median.biovol.ul.l,fraction.biovol.seaflow
2019-04-12T17:00:00Z,KM1906,0.01279550109898615,0.0062743805918810186,0.0015246753464725805,0.00511677541319369,0.0271812498,0.039976750898986155,0.320073563039628
2019-04-12T18:00:00Z,KM1906,0.014033499545244979,0.007666754156734046,0.0015931270224471953,0.005188377990520297,0.026761177500000004,0.04079467704524498,0.3440032024197804
2019-04-12T19:00:00Z,KM1906,0.016232875808486803,0.008744520685760612,0.0017146949854414508,0.00582266976147085,0.02536147265,0.04159434845848681,0.39026638017152754
2019-04-12T20:00:00Z,KM1906,0.018158132424532267,0.010327177573188392,0.0017491573743603386,0.0060703077016413375,0.0297489341,0.04790706652453226,0.37902826747352286
2019-04-12T21:00:00Z,KM1906,0.019856736247692686,0.010515723497364033,0.0018326761712016732,0.007193020519124004,0.023635104,0.04349184024769269,0.45656233754666464
2019-04-12T22:00:00Z,KM1906,0.019299552365139472,0.01046905237249305,0.0018106231520505101,0.006909819440267828,0.033245327,0.05254487936513947,0.36729653961188125
2019-04-12T23:00:00Z,KM1906,0.02078496912679428,0.010367249818749398,0.0018867519717827574,0.008528653787241353,0.023707917,0.04449288612679428,0.4671526380096359
2019-04-13T00:00:00Z,KM1906,0.02374026698034003,0.013918765263490217,0.0020291872255999953,0.007447320962418175,0.030579982999999998,0.05432024998034003,0.43704266804612046
2019-04-13T01:00:00Z,KM1906,0.022262535768327808,0.012624153674938292,0.0017598584004880292,0.007820708037339995,0.0307952644,0.05305780016832781,0.41959025247370035
2019-04-13T02:00:00Z,KM1906,0.024480036398233533,0.012394488094550283,0.0018963205699652303,0.009175628478020663,0.0316372389,0.056117275298233536,0.43622995357730987
2019-04-13T03:00:00Z,KM1906,0.026989166412929484,0.01497517937698421,0.001999355385181876,0.009645841869333541,0.036893565,0.0638827314129295,0.4224798441769043
2019-04-13T04:00:00Z,KM1906,0.02899142358905004,0.015834789168828228,0.002093378509449565,0.010943564837806147,0.0316250641,0.06061648768905004,0.4782762032958756
2019-04-13T05:00:00Z,KM1906,0.029424216189166675,0.01593196320256727,0.002046095293370313,0.011224148783377436,0.044696324,0.07412054018916668,0.3969778972747862
2019-04-13T06:00:00Z,KM1906,0.02912251145165124,0.016685719898663423,0.0020893505108266442,0.010386153292245149,0.3463690285,0.37549153995165124,0.07755836910573562
