Cruise,Parent_ID,Part.SampID,Diss.SampID,Compound,Part.Conc.Vial.uM,Part.Conc.nM,Part.Conc.C.nM,Part.Conc.N.nM,Part.Conc.S.nM,Part.detected,Part.Impute.Conc.nM,Diss.detected,Diss.Conc.Vial.uM,Diss.Conc.nM,Diss.Conc.C.nM,Diss.Conc.N.nM,Diss.Conc.S.nM,Diss.Impute.Conc.nM,Diss.LOD.nM,Diss.Conc.no.blk.sub.nM,Diss.LOD.no.blk.sub.nM
KM1906,MU6_A,220628_Smp_MU6_A,220623_Smp_MU6_A,(3-Carboxypropyl)trimethylammonium,0.3600187445010597,0.02880149956008477,0.2016104969205934,0.02880149956008477,NA,Yes,1.2272601284840268e-4,Yes,0.00133887741949793,0.02459730098531459,0.17218110689720212,0.02459730098531459,NA,0.0031392871768036396,0.0031392871768036396,0.02860849186961409,0.00715047806110314
KM1906,MU6_A,220628_Smp_MU6_A,220623_Smp_MU6_A,"(R)-2,3-Dihydroxypropane-1-sulfonate",0.6575630400591186,0.05260504320472949,0.15781512961418848,NA,0.05260504320472949,Yes,1.941678353955697e-4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KM1906,MU6_A,220628_Smp_MU6_A,220623_Smp_MU6_A,2-O-alpha-D-Glucosylglycerol,2.4542858530969114,0.1963428682477529,1.767085814229776,NA,NA,Yes,2.3860235896985933e-8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KM1906,MU6_A,220628_Smp_MU6_A,220623_Smp_MU6_A,5-Hydroxyectoine,4.747626888519349e-4,3.7981015108154786e-5,2.2788609064892872e-4,7.596203021630957e-5,NA,Yes,6.486395396524142e-6,Yes,8.193345423401726e-5,7.712918792847472e-4,0.004627751275708483,0.0015425837585694945,NA,6.455811952975373e-4,6.455811952975373e-4,0.00173587826766985,0.00161016758368264
KM1906,MU6_A,220628_Smp_MU6_A,220623_Smp_MU6_A,Betonicine,0.24911151544930257,0.0199289212359442,0.1395024486516094,0.0199289212359442,NA,Yes,3.7567709426511346e-5,Yes,0.00208181752715152,0.021531395711215588,0.1507197699785091,0.021531395711215588,NA,5.139522279937099e-4,5.139522279937099e-4,0.02333876151515163,0.00232131803192975
KM1906,MU6_A,220628_Smp_MU6_A,220623_Smp_MU6_A,Carnitine,0.18465685883204197,0.01477254870656335,0.1034078409459435,0.01477254870656335,NA,Yes,1.7120141559501186e-4,Yes,0.00157598519162095,0.01368906323329418,0.09582344263305927,0.01368906323329418,NA,0.0018875769788493802,0.0018875769788493802,0.0157598519162096,0.0039583656617648
KM1906,MU6_A,220628_Smp_MU6_A,220623_Smp_MU6_A,Dimethylsulfonioacetate,3.0621008622968695,0.2449680689837495,0.979872275934998,NA,0.2449680689837495,Yes,0.00137442944710881,Yes,0.04740109946240836,0.49995176683800446,1.9998070673520179,NA,0.49995176683800446,1.0661860450401366e-4,1.0661860450401366e-4,0.5000115977047295,1.664494712290494e-4
KM1906,MU6_A,220628_Smp_MU6_A,220623_Smp_MU6_A,Dimethylsulfoniopropionate,0.39203777463140305,0.03136302197051224,0.1568151098525612,NA,0.03136302197051224,Yes,0.00593713327247307,Yes,0.14694785321853446,2.64770906700062,13.2385453350031,NA,2.64770906700062,0.00118173336978331,0.00118173336978331,2.64770906700062,0.00118173336978331
KM1906,MU6_A,220628_Smp_MU6_A,220623_Smp_MU6_A,Ectoine,0.00987731194306204,7.901849554449634e-4,0.00474110973266978,0.00158036991088992,NA,No,0.00112688127427428,Yes,0.00207919319024988,0.04081466420779212,0.2448879852467527,0.08162932841558423,NA,0.0014313564784418,0.0014313564784418,0.0436805292069304,0.00429722147758008
KM1906,MU6_A,220628_Smp_MU6_A,220623_Smp_MU6_A,Gonyol,5.112893657299921,0.40903149258399363,2.8632204480879553,NA,0.40903149258399363,Yes,0.00461538612799277,Yes,0.04423406143511776,0.44236264652325397,3.096538525662778,NA,0.44236264652325397,0.1869362173012154,0.1869362173012154,0.6230149497903908,0.3675885205683523
KM1906,MU6_A,220628_Smp_MU6_A,220623_Smp_MU6_A,Hydroxyisoleucine,3.1889326421106428,0.2551146113688514,1.5306876682131083,0.2551146113688514,NA,Yes,0.00277881317715144,Yes,0.07508801587951815,1.0635821113014714,6.381492667808828,1.0635821113014714,NA,0.0890633887071226,0.0890633887071226,1.1881015170809834,0.21358279448663453
KM1906,MU6_A,220628_Smp_MU6_A,220623_Smp_MU6_A,L-Asparagine,0.32298164119910505,0.0258385312959284,0.1033541251837136,0.0516770625918568,NA,Yes,8.272953080761017e-4,Yes,0.06528955530790767,0.670756723498001,2.683026893992004,1.341513446996002,NA,0.03099829519808253,0.03099829519808253,0.7894746711959814,0.1497162428960629
KM1906,MU6_A,220628_Smp_MU6_A,220623_Smp_MU6_A,L-Aspartic acid,1.4149114691808058,0.11319291753446448,0.4527716701378579,0.11319291753446448,NA,Yes,0.001684237210824,Yes,0.10093172081448032,0.7193354019004259,2.8773416076017035,0.7193354019004259,NA,0.2099506787768618,0.2099506787768618,1.501960131167862,0.992575408044298
KM1906,MU6_A,220628_Smp_MU6_A,220623_Smp_MU6_A,L-Glutamic acid,8.341119292222544,0.6672895433778036,3.3364477168890176,0.6672895433778036,NA,Yes,0.0587624132614509,Yes,0.067551392457396775,0.6511199125725978,3.2555995628629892,0.6511199125725978,NA,0.09547515692875186,0.09547515692875186,1.2579402692252657,0.7022955135814197
KM1906,MU6_A,220628_Smp_MU6_A,220623_Smp_MU6_A,L-Glutamine,2.0435564844178953,0.16348451875343162,0.8174225937671581,0.32696903750686324,NA,Yes,0.00318302372828572,Yes,0.00769650870297286,0.04112221204212854,0.2056110602106427,0.08224442408425708,NA,0.0035324456589981117,0.0035324456589981117,0.05875197483185392,0.02116220844872349
KM1906,MU6_A,220628_Smp_MU6_A,220623_Smp_MU6_A,L-Lysine,0.277279951496496,0.022182396119719672,0.13309437671831806,0.04436479223943935,NA,Yes,2.5293797600416535e-9,No,0.00156026605826844,-0.09319408151539393,-0.5591644890923636,-0.18638816303078787,NA,0.09302996876618583,0.09302996876618583,0.02776274125032826,0.21398679153190803
KM1906,MU6_A,220628_Smp_MU6_A,220623_Smp_MU6_A,L-Threonine,0.3820742147433175,0.03056593717946539,0.12226374871786158,0.03056593717946539,NA,Yes,0.00117367701907716,Yes,0.0536751051484645,0.4546849637235837,1.8187398548943348,0.4546849637235837,NA,0.12623363191129622,0.12623363191129622,0.8629438126762781,0.5344924808639906
KM1906,MU6_A,220628_Smp_MU6_A,220623_Smp_MU6_A,L-Tyrosine,0.2888363911395548,0.02310691129116438,0.20796220162047943,0.02310691129116438,NA,Yes,0.00115638816568312,Yes,0.00418416074330688,0.07871481208487026,0.7084333087638324,0.07871481208487026,NA,0.03472565095238736,0.03472565095238736,0.14629932668905174,0.10231016555656884
KM1906,MU6_A,220628_Smp_MU6_A,220623_Smp_MU6_A,Proline betaine,0.11681506204232044,0.00934520496338563,0.06541643474369946,0.00934520496338563,NA,Yes,9.60414978269177e-5,Yes,0.00174668054077079,0.0267702698963764,0.1873918892746348,0.0267702698963764,NA,0.0016261101376935701,0.0016261101376935701,0.03001169314039167,0.00486753338170884
KM1906,MU6_A,220628_Smp_MU6_A,220623_Smp_MU6_A,Sarcosine,0.053400987158428,0.00427207897267423,0.01281623691802271,0.00427207897267423,NA,No,0.00140630975842518,Yes,0.01860899805165627,0.23174703525523613,0.6952411057657084,0.23174703525523613,NA,0.0737900406737226,0.0737900406737226,0.4538780012599091,0.2959210066783956
KM1906,MU6_A,220628_Smp_MU6_A,220623_Smp_MU6_A,Trigonelline,0.3828702254833876,0.030629618038671,0.21440732627069703,0.030629618038671,NA,Yes,4.96413594847099e-4,Yes,0.00676374741140702,0.09702126279930633,0.6791488395951443,0.09702126279930633,NA,0.007624402353468267,0.007624402353468267,0.126899576199006,0.03750271575316794
KM1906,MU6_A,220628_Smp_MU6_A,220623_Smp_MU6_A,beta-Alanine,0.4424799019723645,0.03539839215778916,0.10619517647336749,0.03539839215778916,NA,Yes,0.00209868853859337,Yes,0.07508587840620005,0.5128306260361146,1.5384918781083439,0.5128306260361146,NA,0.04786406335225213,0.04786406335225213,0.9145661194421444,0.4495995567582819
KM1906,MU6_A,220628_Smp_MU6_A,220623_Smp_MU6_A,beta-Alaninebetaine,2.743655360949712,0.21949242887597695,1.3169545732558616,0.21949242887597695,NA,Yes,4.749554566698372e-4,Yes,0.00463381076276308,0.06393826768920716,0.38362960613524294,0.06393826768920716,NA,0.0015123402510143005,0.0015123402510143005,0.06999714143146649,0.00757121399327363
KM1906,MU6_A,220628_Smp_MU6_A,220623_Smp_MU6_A,beta-Glutamic acid,0.10129533433915958,0.00810362674713276,0.04051813373566383,0.00810362674713276,NA,Yes,7.612621043054267e-4,Yes,0.01729395887302618,0.12114469954566878,0.6057234977283439,0.12114469954566878,NA,0.03611241718695035,0.03611241718695035,0.3269179371082455,0.24188565474952708
KM1906,MU6_A,220628_Smp_MU6_A,220623_Smp_MU6_A,Arsenobetaine,0.01319153809643089,0.00105532304771447,0.00527661523857235,NA,NA,Yes,2.0321269847215263e-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KM1906,MU6_A,220628_Smp_MU6_A,220623_Smp_MU6_A,Glycine betaine,4.412472763110626,0.3529978210488501,1.7649891052442503,0.3529978210488501,NA,Yes,0.00512309255988333,No,2.718425270982834,-40.161098100992504,-200.8054905049625,-40.161098100992504,NA,33.049129859010534,33.049129859010534,27.184252709828332,100.39448066983137
KM1906,MU6_A,220628_Smp_MU6_A,220623_Smp_MU6_A,Homarine,0.38879514852939184,0.03110361188235134,0.21772528317645945,0.03110361188235134,NA,Yes,3.4055389419563486e-4,Yes,0.01052395883242504,0.10109334574686005,0.7076534202280204,0.10109334574686005,NA,0.0025917133647854803,0.0025917133647854803,0.10523958832425044,0.00673795594217588
KM1906,MU6_A,220628_Smp_MU6_A,220623_Smp_MU6_A,L-Alanine,1.9700957378634016,0.15760765902907212,0.4728229770872163,0.15760765902907212,NA,Yes,0.02351849346605397,No,0.13777525857497327,-0.15331326345120622,-0.45993979035361865,-0.15331326345120622,NA,0.3967658011975497,0.3967658011975497,1.3777525857497326,1.9278316503984885
KM1906,MU6_A,220628_Smp_MU6_A,220623_Smp_MU6_A,L-Isoleucine,3.733701624362108,0.2986961299489686,1.7921767796938115,0.2986961299489686,NA,Yes,0.01506939928065023,No,0.06385031160462822,-0.4668596527072377,-2.8011579162434264,-0.4668596527072377,NA,0.18993414665270025,0.18993414665270025,1.0695194573639566,1.7263132567238946
KM1906,MU6_A,220628_Smp_MU6_A,220623_Smp_MU6_A,L-Methionine,0.12931185377457846,0.01034494830196627,0.05172474150983137,0.01034494830196627,0.01034494830196627,Yes,1.1252086080412794e-5,No,1.4177004854398642e-4,NA,NA,NA,NA,NA,NA,NA,NA
KM1906,MU6_A,220628_Smp_MU6_A,220623_Smp_MU6_A,L-Proline,0.6283471654409,0.05026777323527199,0.25133886617636,0.05026777323527199,NA,Yes,0.0048393783059902,Yes,0.03869325330644736,0.1639059162139467,0.8195295810697335,0.1639059162139467,NA,0.04268907626795618,0.04268907626795618,0.38693253306447367,0.26571569311848314
KM1906,MU6_A,220628_Smp_MU6_A,220623_Smp_MU6_A,Trimethylamine N-oxide,0.45985018559754465,0.03678801484780357,0.11036404454341071,0.03678801484780357,NA,Yes,4.4845330649920473e-4,Yes,0.07570561232240951,1.3513228621511089,4.053968586453326,1.3513228621511089,NA,0.01084608672213995,0.01084608672213995,1.3840148505010876,0.04353807507211862
KM1906,MU6_A,220628_Smp_MU6_A,220623_Smp_MU6_A,L-Cysteic acid,0.02796839209684782,0.00223747136774782,0.00671241410324347,0.00223747136774782,0.00223747136774782,Yes,1.4259311642424944e-8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KM1906,MU6_A,220628_Smp_MU6_A,220623_Smp_MU6_A,Isethionic acid,2.513536057299276,0.20108288458394205,0.4021657691678841,NA,0.20108288458394205,Yes,0.00389544510570277,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KM1906,MU6_A,220628_Smp_MU6_A,220623_Smp_MU6_A,Sucrose,1.342338168110825,0.10738705344886598,1.2886446413863917,NA,NA,Yes,0.01986128977722541,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KM1906,MU6_A,220628_Smp_MU6_A,220623_Smp_MU6_A,Taurine,2.3743076489467208,0.1899446119157377,0.3798892238314754,0.1899446119157377,0.1899446119157377,Yes,1.725149597425559e-8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KM1906,MU6_A,220628_Smp_MU6_A,220623_Smp_MU6_A,Trehalose,0.555875186224038,0.04447001489792304,0.5336401787750764,NA,NA,Yes,0.00105800941714307,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KM1906,MU6_B,220628_Smp_MU6_B,220623_Smp_MU6_B,(3-Carboxypropyl)trimethylammonium,0.3062066664579053,0.02449653331663242,0.17147573321642692,0.02449653331663242,NA,Yes,1.2272601284840268e-4,Yes,0.00177226079235444,0.03385762946515444,0.2370034062560811,0.03385762946515444,NA,0.0031392871768036396,0.0031392871768036396,0.03786882034945394,0.00715047806110314
KM1906,MU6_B,220628_Smp_MU6_B,220623_Smp_MU6_B,"(R)-2,3-Dihydroxypropane-1-sulfonate",1.1732791686721102,0.09386233349376882,0.28158700048130647,NA,0.09386233349376882,Yes,1.941678353955697e-4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KM1906,MU6_B,220628_Smp_MU6_B,220623_Smp_MU6_B,2-O-alpha-D-Glucosylglycerol,2.4930339977659783,0.19944271982127823,1.7949844783915043,NA,NA,Yes,2.3860235896985933e-8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KM1906,MU6_B,220628_Smp_MU6_B,220623_Smp_MU6_B,5-Hydroxyectoine,9.295244434426886e-4,7.43619554754151e-5,4.461717328524906e-4,1.487239109508302e-4,NA,Yes,6.486395396524142e-6,No,5.9743447669023264e-5,3.011646215518273e-4,0.0018069877293109638,6.023292431036546e-4,NA,6.455811952975373e-4,6.455811952975373e-4,0.00126575100993693,0.00161016758368264
KM1906,MU6_B,220628_Smp_MU6_B,220623_Smp_MU6_B,Betonicine,0.2929572703899192,0.02343658163119353,0.16405607141835474,0.02343658163119353,NA,Yes,3.7567709426511346e-5,Yes,0.00459600991721286,0.04971740905271041,0.3480218633689729,0.04971740905271041,NA,5.139522279937099e-4,5.139522279937099e-4,0.05152477485664645,0.00232131803192975
KM1906,MU6_B,220628_Smp_MU6_B,220623_Smp_MU6_B,Carnitine,0.20987830759422893,0.01679026460753831,0.1175318522527682,0.01679026460753831,NA,Yes,1.7120141559501186e-4,Yes,0.00294029709001345,0.027332182217219152,0.19132527552053408,0.027332182217219152,NA,0.0018875769788493802,0.0018875769788493802,0.02940297090013457,0.0039583656617648
KM1906,MU6_B,220628_Smp_MU6_B,220623_Smp_MU6_B,Dimethylsulfonioacetate,3.6842026923287814,0.2947362153863025,1.17894486154521,NA,0.2947362153863025,Yes,0.00137442944710881,Yes,0.07545140273356683,0.7958410418502248,3.183364167400899,NA,0.7958410418502248,1.0661860450401366e-4,1.0661860450401366e-4,0.7959008727169498,1.664494712290494e-4
KM1906,MU6_B,220628_Smp_MU6_B,220623_Smp_MU6_B,Dimethylsulfoniopropionate,1.877964241269636,0.15023713930157084,0.7511856965078543,NA,0.15023713930157084,Yes,0.00593713327247307,Yes,0.17726609824840586,3.193983752223529,15.969918761117645,NA,3.193983752223529,0.00118173336978331,0.00118173336978331,3.193983752223529,0.00118173336978331
KM1906,MU6_B,220628_Smp_MU6_B,220623_Smp_MU6_B,Ectoine,0.02349596642153655,0.00187967731372292,0.01127806388233754,0.00375935462744584,NA,No,0.00112688127427428,Yes,0.00132976934844028,0.025070465850447622,0.15042279510268575,0.050140931700895244,NA,0.0014313564784418,0.0014313564784418,0.0279363308495859,0.00429722147758008
KM1906,MU6_B,220628_Smp_MU6_B,220623_Smp_MU6_B,Gonyol,9.290085456642604,0.7432068365314083,5.202447855719858,NA,0.7432068365314083,Yes,0.00461538612799277,Yes,0.05735820746373393,0.627209773686862,4.3904684158080345,NA,0.627209773686862,0.1869362173012154,0.1869362173012154,0.8078620769539989,0.3675885205683523
KM1906,MU6_B,220628_Smp_MU6_B,220623_Smp_MU6_B,Hydroxyisoleucine,3.56570221572744,0.2852561772581952,1.7115370635491711,0.2852561772581952,NA,Yes,0.00277881317715144,Yes,0.0299841566599498,0.3499134527639976,2.0994807165839857,0.3499134527639976,NA,0.0890633887071226,0.0890633887071226,0.47443285854350953,0.21358279448663453
KM1906,MU6_B,220628_Smp_MU6_B,220623_Smp_MU6_B,L-Asparagine,0.35555121581970967,0.02844409726557677,0.11377638906230708,0.05688819453115354,NA,Yes,8.272953080761017e-4,Yes,0.06847226950997126,0.7092417803548764,2.8369671214195056,1.4184835607097528,NA,0.03099829519808253,0.03099829519808253,0.8279597280528568,0.1497162428960629
KM1906,MU6_B,220628_Smp_MU6_B,220623_Smp_MU6_B,L-Aspartic acid,1.9460182638977763,0.15568146111182207,0.6227258444472883,0.15568146111182207,NA,Yes,0.001684237210824,Yes,0.1173834146111314,0.9641522738743997,3.856609095497599,0.9641522738743997,NA,0.2099506787768618,0.2099506787768618,1.746777003141836,0.992575408044298
KM1906,MU6_B,220628_Smp_MU6_B,220623_Smp_MU6_B,L-Glutamic acid,12.290970326824118,0.9832776261459292,4.916388130729646,0.9832776261459292,NA,Yes,0.0587624132614509,Yes,0.06071231768758307,0.5237628405090281,2.6188142025451406,0.5237628405090281,NA,0.09547515692875186,0.09547515692875186,1.130583197161696,0.7022955135814197
KM1906,MU6_B,220628_Smp_MU6_B,220623_Smp_MU6_B,L-Glutamine,3.2769470803795033,0.26215576643036026,1.3107788321518012,0.5243115328607205,NA,Yes,0.00318302372828572,Yes,0.01312031103877673,0.08252528330780694,0.4126264165390347,0.16505056661561388,NA,0.0035324456589981117,0.0035324456589981117,0.10015504609753231,0.02116220844872349
KM1906,MU6_B,220628_Smp_MU6_B,220623_Smp_MU6_B,L-Lysine,0.341686800863003,0.02733494406904024,0.16400966441424145,0.05466988813808048,NA,Yes,2.5293797600416535e-9,No,0.00870493254808365,0.03393521545640682,0.20361129273844092,0.06787043091281364,NA,0.09302996876618583,0.09302996876618583,0.15489203822212902,0.21398679153190803
KM1906,MU6_B,220628_Smp_MU6_B,220623_Smp_MU6_B,L-Threonine,0.3945240978294637,0.03156192782635709,0.12624771130542836,0.03156192782635709,NA,Yes,0.00117367701907716,Yes,0.05898459261070082,0.5400464984862257,2.1601859939449026,0.5400464984862257,NA,0.12623363191129622,0.12623363191129622,0.94830534743892,0.5344924808639906
KM1906,MU6_B,220628_Smp_MU6_B,220623_Smp_MU6_B,L-Tyrosine,0.3635274521460486,0.02908219617168388,0.261739765545155,0.02908219617168388,NA,Yes,0.00115638816568312,No,0.00292311296366219,0.034622232377013964,0.31160009139312567,0.034622232377013964,NA,0.03472565095238736,0.03472565095238736,0.10220674698119545,0.10231016555656884
KM1906,MU6_B,220628_Smp_MU6_B,220623_Smp_MU6_B,Proline betaine,0.12620481609953252,0.0100963852879626,0.07067469701573822,0.0100963852879626,NA,Yes,9.60414978269177e-5,Yes,0.00159993824342383,0.0242489245811365,0.1697424720679555,0.0242489245811365,NA,0.0016261101376935701,0.0016261101376935701,0.02749034782515177,0.00486753338170884
KM1906,MU6_B,220628_Smp_MU6_B,220623_Smp_MU6_B,Sarcosine,0.04735344561177385,0.0037882756489419,0.01136482694682572,0.0037882756489419,NA,No,0.00140630975842518,Yes,0.01299272100485644,0.09476466826011823,0.2842940047803547,0.09476466826011823,NA,0.0737900406737226,0.0737900406737226,0.3168956342647912,0.2959210066783956
KM1906,MU6_B,220628_Smp_MU6_B,220623_Smp_MU6_B,Trigonelline,0.4250280753170413,0.0340022460253633,0.2380157221775431,0.0340022460253633,NA,Yes,4.96413594847099e-4,Yes,0.00696453712054161,0.10078842432153136,0.7055189702507195,0.10078842432153136,NA,0.007624402353468267,0.007624402353468267,0.13066673772123102,0.03750271575316794
KM1906,MU6_B,220628_Smp_MU6_B,220623_Smp_MU6_B,beta-Alanine,0.8684282394020164,0.06947425915216131,0.2084227774564839,0.06947425915216131,NA,Yes,0.00209868853859337,Yes,0.07504174031786381,0.5122930122926767,1.5368790368780298,0.5122930122926767,NA,0.04786406335225213,0.04786406335225213,0.9140285056987064,0.4495995567582819
KM1906,MU6_B,220628_Smp_MU6_B,220623_Smp_MU6_B,beta-Alaninebetaine,2.4441607658523825,0.1955328612681906,1.1731971676091435,0.1955328612681906,NA,Yes,4.749554566698372e-4,Yes,0.01027873733049532,0.14920906176371226,0.8952543705822735,0.14920906176371226,NA,0.0015123402510143005,0.0015123402510143005,0.1552679355059716,0.00757121399327363
KM1906,MU6_B,220628_Smp_MU6_B,220623_Smp_MU6_B,beta-Glutamic acid,0.08852219799243782,0.00708177583939502,0.03540887919697513,0.00708177583939502,NA,Yes,7.612621043054267e-4,No,0.00858008919072687,-0.04357873490233341,-0.21789367451166705,-0.04357873490233341,NA,0.03611241718695035,0.03611241718695035,0.16219450266024332,0.24188565474952708
KM1906,MU6_B,220628_Smp_MU6_B,220623_Smp_MU6_B,Arsenobetaine,0.01689146227342708,0.00135131698187416,0.00675658490937083,NA,NA,Yes,2.628504869420925e-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KM1906,MU6_B,220628_Smp_MU6_B,220623_Smp_MU6_B,Glycine betaine,6.110443883007195,0.4888355106405756,2.444177553202878,0.4888355106405756,NA,Yes,0.00647626179230205,No,2.701292566658145,-40.33242514423938,-201.6621257211969,-40.33242514423938,NA,33.049129859010534,33.049129859010534,27.01292566658145,100.39448066983137
KM1906,MU6_B,220628_Smp_MU6_B,220623_Smp_MU6_B,Homarine,0.4842567798496356,0.03874054238797084,0.27118379671579584,0.03874054238797084,NA,Yes,4.160025578231005e-4,Yes,0.01193805243382111,0.11523428176082075,0.8066399723257452,0.11523428176082075,NA,0.0025917133647854803,0.0025917133647854803,0.11938052433821114,0.00673795594217588
KM1906,MU6_B,220628_Smp_MU6_B,220623_Smp_MU6_B,L-Alanine,2.7567690322931404,0.2205415225834512,0.6616245677503536,0.2205415225834512,NA,Yes,0.01152884231673463,Yes,0.18378235183453964,0.30675766914445757,0.9202730074333727,0.30675766914445757,NA,0.3967658011975497,0.3967658011975497,1.8378235183453964,1.9278316503984885
KM1906,MU6_B,220628_Smp_MU6_B,220623_Smp_MU6_B,L-Isoleucine,4.460742485479511,0.3568593988383608,2.141156393030165,0.3568593988383608,NA,Yes,0.01595753226202259,No,0.08515513094228094,-0.10999500718541655,-0.6599700431124993,-0.10999500718541655,NA,0.18993414665270025,0.18993414665270025,1.4263841028857778,1.7263132567238946
KM1906,MU6_B,220628_Smp_MU6_B,220623_Smp_MU6_B,L-Methionine,0.1297907447232623,0.01038325957786098,0.05191629788930493,0.01038325957786098,0.01038325957786098,Yes,1.0998685913756556e-5,No,0,NA,NA,NA,NA,NA,NA,NA,NA
