Cruise,Rep,Compound,detected
TN397,220902_Smp_TN397_S18_U_A,Proline betaine,Yes
TN397,220902_Smp_TN397_S18_U_B,Proline betaine,Yes
TN397,220902_Smp_TN397_S18_U_C,Proline betaine,Yes
TN397,220902_Smp_TN397_U1_A,Proline betaine,Yes
TN397,220902_Smp_TN397_U1_B,Proline betaine,Yes
TN397,220902_Smp_TN397_U1_C,Proline betaine,Yes
TN397,220902_Smp_TN397_U2_A,Proline betaine,Yes
TN397,220902_Smp_TN397_U2_B,Proline betaine,Yes
TN397,220902_Smp_TN397_U2_C,Proline betaine,Yes
TN397,220902_Smp_TN397_U3_A,Proline betaine,Yes
TN397,220902_Smp_TN397_U3_B,Proline betaine,Yes
TN397,220902_Smp_TN397_U3_C,Proline betaine,Yes
TN397,220902_Smp_TN397_U4_A,Proline betaine,Yes
TN397,220902_Smp_TN397_U4_B,Proline betaine,Yes
TN397,220902_Smp_TN397_U4_C,Proline betaine,Yes
TN397,220902_Smp_TN397_U5_A,Proline betaine,Yes
TN397,220902_Smp_TN397_U5_B,Proline betaine,Yes
TN397,220902_Smp_TN397_U5_C,Proline betaine,Yes
TN397,220902_Smp_TN397_U6_A,Proline betaine,Yes
TN397,220902_Smp_TN397_U6_B,Proline betaine,Yes
TN397,220902_Smp_TN397_U6_C,Proline betaine,Yes
TN397,220902_Smp_TN397_U7_A,Proline betaine,Yes
TN397,220902_Smp_TN397_U7_B,Proline betaine,Yes
TN397,220902_Smp_TN397_U7_C,Proline betaine,Yes
TN397,220902_Smp_TN397_U8_BB,Proline betaine,Yes
TN397,220902_Smp_TN397_U9_A,Proline betaine,Yes
TN397,220902_Smp_TN397_U9_B,Proline betaine,Yes
TN397,220902_Smp_TN397_U9_C,Proline betaine,Yes
TN397,220902_Smp_TN397_U10_A,Proline betaine,Yes
TN397,220902_Smp_TN397_U10_B,Proline betaine,Yes
TN397,220902_Smp_TN397_U10_C,Proline betaine,Yes
TN397,220902_Smp_TN397_U11_A,Proline betaine,Yes
TN397,220902_Smp_TN397_U11_B,Proline betaine,Yes
TN397,220902_Smp_TN397_U11_C,Proline betaine,Yes
TN397,220902_Smp_TN397_U12_A,Proline betaine,Yes
TN397,220902_Smp_TN397_U12_B,Proline betaine,Yes
TN397,220902_Smp_TN397_U12_C,Proline betaine,Yes
TN397,220902_Smp_TN397_U13_A,Proline betaine,Yes
TN397,220902_Smp_TN397_U13_B,Proline betaine,Yes
TN397,220902_Smp_TN397_U13_C,Proline betaine,Yes
TN397,220902_Smp_TN397_S1_U_A,Sarcosine,Yes
TN397,220902_Smp_TN397_S1_U_B,Sarcosine,Yes
TN397,220902_Smp_TN397_S1_U_C,Sarcosine,Yes
TN397,220902_Smp_TN397_S2_U_A,Sarcosine,Yes
TN397,220902_Smp_TN397_S2_U_B,Sarcosine,Yes
TN397,220902_Smp_TN397_S2_U_C,Sarcosine,Yes
TN397,220902_Smp_TN397_S3_U_A,Sarcosine,Yes
TN397,220902_Smp_TN397_S3_U_B,Sarcosine,Yes
TN397,220902_Smp_TN397_S3_U_C,Sarcosine,Yes
TN397,220902_Smp_TN397_S4_2400_U_A,Sarcosine,Yes
TN397,220902_Smp_TN397_S4_2400_U_B,Sarcosine,Yes
TN397,220902_Smp_TN397_S4_2400_U_C,Sarcosine,Yes
TN397,220902_Smp_TN397_S4_U_600_A,Sarcosine,Yes
TN397,220902_Smp_TN397_S4_U_600_B,Sarcosine,Yes
TN397,220902_Smp_TN397_S4_U_600_C,Sarcosine,Yes
TN397,220902_Smp_TN397_S4_U_1800_A,Sarcosine,Yes
TN397,220902_Smp_TN397_S4_U_1800_B,Sarcosine,Yes
TN397,220902_Smp_TN397_S4_U_1800_C,Sarcosine,Yes
TN397,220902_Smp_TN397_S6_U_A,Sarcosine,Yes
TN397,220902_Smp_TN397_S6_U_B,Sarcosine,Yes
TN397,220902_Smp_TN397_S6_U_C,Sarcosine,Yes
TN397,220902_Smp_TN397_S7_600_U_A,Sarcosine,Yes
TN397,220902_Smp_TN397_S7_600_U_B,Sarcosine,Yes
TN397,220902_Smp_TN397_S7_600_U_C,Sarcosine,Yes
TN397,220902_Smp_TN397_S7_1800_U_A,Sarcosine,Yes
TN397,220902_Smp_TN397_S7_1800_U_B,Sarcosine,Yes
TN397,220902_Smp_TN397_S7_1800_U_C,Sarcosine,Yes
TN397,220902_Smp_TN397_S8_U_A,Sarcosine,No
TN397,220902_Smp_TN397_S8_U_B,Sarcosine,Yes
TN397,220902_Smp_TN397_S8_U_C,Sarcosine,Yes
TN397,220902_Smp_TN397_S9_600_U_A,Sarcosine,Yes
TN397,220902_Smp_TN397_S9_600_U_B,Sarcosine,Yes
TN397,220902_Smp_TN397_S9_600_U_C,Sarcosine,Yes
TN397,220902_Smp_TN397_S9_1800_U_A,Sarcosine,Yes
TN397,220902_Smp_TN397_S9_1800_U_B,Sarcosine,Yes
TN397,220902_Smp_TN397_S9_1800_U_C,Sarcosine,Yes
TN397,220902_Smp_TN397_S9_BB_A,Sarcosine,Yes
TN397,220902_Smp_TN397_S9_BB_B,Sarcosine,Yes
TN397,220902_Smp_TN397_S10_U_A,Sarcosine,Yes
TN397,220902_Smp_TN397_S10_U_B,Sarcosine,Yes
TN397,220902_Smp_TN397_S10_U_C,Sarcosine,Yes
TN397,220902_Smp_TN397_S11_600_U_A,Sarcosine,Yes
TN397,220902_Smp_TN397_S11_600_U_B,Sarcosine,Yes
TN397,220902_Smp_TN397_S11_1800_U_A,Sarcosine,Yes
TN397,220902_Smp_TN397_S11_1800_U_B,Sarcosine,Yes
TN397,220902_Smp_TN397_S11_1800_U_C,Sarcosine,Yes
TN397,220902_Smp_TN397_S12_600_U_A,Sarcosine,Yes
TN397,220902_Smp_TN397_S12_600_U_B,Sarcosine,Yes
TN397,220902_Smp_TN397_S12_600_U_C,Sarcosine,Yes
TN397,220902_Smp_TN397_S12_800_U_A,Sarcosine,Yes
TN397,220902_Smp_TN397_S12_800_U_B,Sarcosine,Yes
TN397,220902_Smp_TN397_S12_800_U_C,Sarcosine,Yes
TN397,220902_Smp_TN397_S12_1800_U_A,Sarcosine,Yes
TN397,220902_Smp_TN397_S12_1800_U_B,Sarcosine,Yes
TN397,220902_Smp_TN397_S12_1800_U_C,Sarcosine,Yes
TN397,220902_Smp_TN397_S13_1800_U_A,Sarcosine,Yes
TN397,220902_Smp_TN397_S13_1800_U_B,Sarcosine,Yes
TN397,220902_Smp_TN397_S13_1800_U_C,Sarcosine,Yes
TN397,220902_Smp_TN397_S14_U_A,Sarcosine,Yes
TN397,220902_Smp_TN397_S14_U_B,Sarcosine,Yes
TN397,220902_Smp_TN397_S14_U_C,Sarcosine,Yes
TN397,220902_Smp_TN397_S15_U_A,Sarcosine,Yes
TN397,220902_Smp_TN397_S15_U_B,Sarcosine,Yes
TN397,220902_Smp_TN397_S15_U_C,Sarcosine,Yes
TN397,220902_Smp_TN397_S16_U_A,Sarcosine,Yes
TN397,220902_Smp_TN397_S16_U_B,Sarcosine,Yes
TN397,220902_Smp_TN397_S16_U_C,Sarcosine,Yes
TN397,220902_Smp_TN397_S17_U_A,Sarcosine,Yes
TN397,220902_Smp_TN397_S17_U_B,Sarcosine,Yes
TN397,220902_Smp_TN397_S17_U_C,Sarcosine,Yes
TN397,220902_Smp_TN397_S18_U_A,Sarcosine,Yes
TN397,220902_Smp_TN397_S18_U_B,Sarcosine,Yes
TN397,220902_Smp_TN397_S18_U_C,Sarcosine,Yes
TN397,220902_Smp_TN397_U1_A,Sarcosine,Yes
TN397,220902_Smp_TN397_U1_B,Sarcosine,Yes
TN397,220902_Smp_TN397_U1_C,Sarcosine,Yes
TN397,220902_Smp_TN397_U2_A,Sarcosine,Yes
TN397,220902_Smp_TN397_U2_B,Sarcosine,Yes
TN397,220902_Smp_TN397_U2_C,Sarcosine,Yes
TN397,220902_Smp_TN397_U3_A,Sarcosine,Yes
TN397,220902_Smp_TN397_U3_B,Sarcosine,Yes
TN397,220902_Smp_TN397_U3_C,Sarcosine,Yes
TN397,220902_Smp_TN397_U4_A,Sarcosine,Yes
TN397,220902_Smp_TN397_U4_B,Sarcosine,Yes
TN397,220902_Smp_TN397_U4_C,Sarcosine,Yes
TN397,220902_Smp_TN397_U5_A,Sarcosine,Yes
TN397,220902_Smp_TN397_U5_B,Sarcosine,Yes
TN397,220902_Smp_TN397_U5_C,Sarcosine,No
TN397,220902_Smp_TN397_U6_A,Sarcosine,Yes
TN397,220902_Smp_TN397_U6_B,Sarcosine,Yes
TN397,220902_Smp_TN397_U6_C,Sarcosine,Yes
TN397,220902_Smp_TN397_U7_A,Sarcosine,Yes
TN397,220902_Smp_TN397_U7_B,Sarcosine,Yes
TN397,220902_Smp_TN397_U7_C,Sarcosine,Yes
TN397,220902_Smp_TN397_U8_BB,Sarcosine,Yes
TN397,220902_Smp_TN397_U9_A,Sarcosine,Yes
TN397,220902_Smp_TN397_U9_B,Sarcosine,Yes
TN397,220902_Smp_TN397_U9_C,Sarcosine,Yes
TN397,220902_Smp_TN397_U10_A,Sarcosine,Yes
TN397,220902_Smp_TN397_U10_B,Sarcosine,Yes
TN397,220902_Smp_TN397_U10_C,Sarcosine,Yes
TN397,220902_Smp_TN397_U11_A,Sarcosine,Yes
TN397,220902_Smp_TN397_U11_B,Sarcosine,Yes
TN397,220902_Smp_TN397_U11_C,Sarcosine,Yes
TN397,220902_Smp_TN397_U12_A,Sarcosine,Yes
TN397,220902_Smp_TN397_U12_B,Sarcosine,Yes
TN397,220902_Smp_TN397_U12_C,Sarcosine,Yes
TN397,220902_Smp_TN397_U13_A,Sarcosine,Yes
TN397,220902_Smp_TN397_U13_B,Sarcosine,Yes
TN397,220902_Smp_TN397_U13_C,Sarcosine,Yes
TN397,220902_Smp_TN397_S1_U_A,Trigonelline,Yes
TN397,220902_Smp_TN397_S1_U_B,Trigonelline,Yes
TN397,220902_Smp_TN397_S1_U_C,Trigonelline,Yes
TN397,220902_Smp_TN397_S2_U_A,Trigonelline,Yes
TN397,220902_Smp_TN397_S2_U_B,Trigonelline,Yes
TN397,220902_Smp_TN397_S2_U_C,Trigonelline,Yes
TN397,220902_Smp_TN397_S3_U_A,Trigonelline,Yes
TN397,220902_Smp_TN397_S3_U_B,Trigonelline,Yes
TN397,220902_Smp_TN397_S3_U_C,Trigonelline,Yes
TN397,220902_Smp_TN397_S4_2400_U_A,Trigonelline,Yes
TN397,220902_Smp_TN397_S4_2400_U_B,Trigonelline,Yes
TN397,220902_Smp_TN397_S4_2400_U_C,Trigonelline,Yes
TN397,220902_Smp_TN397_S4_U_600_A,Trigonelline,Yes
TN397,220902_Smp_TN397_S4_U_600_B,Trigonelline,Yes
TN397,220902_Smp_TN397_S4_U_600_C,Trigonelline,Yes
TN397,220902_Smp_TN397_S4_U_1800_A,Trigonelline,Yes
TN397,220902_Smp_TN397_S4_U_1800_B,Trigonelline,Yes
TN397,220902_Smp_TN397_S4_U_1800_C,Trigonelline,Yes
TN397,220902_Smp_TN397_S6_U_A,Trigonelline,Yes
TN397,220902_Smp_TN397_S6_U_B,Trigonelline,Yes
TN397,220902_Smp_TN397_S6_U_C,Trigonelline,Yes
TN397,220902_Smp_TN397_S7_600_U_A,Trigonelline,Yes
TN397,220902_Smp_TN397_S7_600_U_B,Trigonelline,Yes
TN397,220902_Smp_TN397_S7_600_U_C,Trigonelline,Yes
TN397,220902_Smp_TN397_S7_1800_U_A,Trigonelline,Yes
TN397,220902_Smp_TN397_S7_1800_U_B,Trigonelline,Yes
TN397,220902_Smp_TN397_S7_1800_U_C,Trigonelline,Yes
TN397,220902_Smp_TN397_S8_U_A,Trigonelline,Yes
TN397,220902_Smp_TN397_S8_U_B,Trigonelline,Yes
TN397,220902_Smp_TN397_S8_U_C,Trigonelline,Yes
TN397,220902_Smp_TN397_S9_600_U_A,Trigonelline,Yes
TN397,220902_Smp_TN397_S9_600_U_B,Trigonelline,Yes
TN397,220902_Smp_TN397_S9_600_U_C,Trigonelline,Yes
TN397,220902_Smp_TN397_S9_1800_U_A,Trigonelline,Yes
TN397,220902_Smp_TN397_S9_1800_U_B,Trigonelline,Yes
TN397,220902_Smp_TN397_S9_1800_U_C,Trigonelline,Yes
TN397,220902_Smp_TN397_S9_BB_A,Trigonelline,Yes
TN397,220902_Smp_TN397_S9_BB_B,Trigonelline,Yes
TN397,220902_Smp_TN397_S10_U_A,Trigonelline,Yes
TN397,220902_Smp_TN397_S10_U_B,Trigonelline,Yes
TN397,220902_Smp_TN397_S10_U_C,Trigonelline,Yes
TN397,220902_Smp_TN397_S11_600_U_A,Trigonelline,Yes
TN397,220902_Smp_TN397_S11_600_U_B,Trigonelline,Yes
TN397,220902_Smp_TN397_S11_1800_U_A,Trigonelline,Yes
TN397,220902_Smp_TN397_S11_1800_U_B,Trigonelline,Yes
TN397,220902_Smp_TN397_S11_1800_U_C,Trigonelline,Yes
TN397,220902_Smp_TN397_S12_600_U_A,Trigonelline,Yes
TN397,220902_Smp_TN397_S12_600_U_B,Trigonelline,Yes
TN397,220902_Smp_TN397_S12_600_U_C,Trigonelline,Yes
TN397,220902_Smp_TN397_S12_800_U_A,Trigonelline,Yes
TN397,220902_Smp_TN397_S12_800_U_B,Trigonelline,Yes
TN397,220902_Smp_TN397_S12_800_U_C,Trigonelline,Yes
TN397,220902_Smp_TN397_S12_1800_U_A,Trigonelline,Yes
TN397,220902_Smp_TN397_S12_1800_U_B,Trigonelline,Yes
TN397,220902_Smp_TN397_S12_1800_U_C,Trigonelline,Yes
TN397,220902_Smp_TN397_S13_1800_U_A,Trigonelline,Yes
TN397,220902_Smp_TN397_S13_1800_U_B,Trigonelline,Yes
TN397,220902_Smp_TN397_S13_1800_U_C,Trigonelline,Yes
TN397,220902_Smp_TN397_S14_U_A,Trigonelline,Yes
TN397,220902_Smp_TN397_S14_U_B,Trigonelline,Yes
TN397,220902_Smp_TN397_S14_U_C,Trigonelline,Yes
TN397,220902_Smp_TN397_S15_U_A,Trigonelline,Yes
TN397,220902_Smp_TN397_S15_U_B,Trigonelline,Yes
TN397,220902_Smp_TN397_S15_U_C,Trigonelline,Yes
TN397,220902_Smp_TN397_S16_U_A,Trigonelline,Yes
TN397,220902_Smp_TN397_S16_U_B,Trigonelline,Yes
TN397,220902_Smp_TN397_S16_U_C,Trigonelline,Yes
TN397,220902_Smp_TN397_S17_U_A,Trigonelline,Yes
TN397,220902_Smp_TN397_S17_U_B,Trigonelline,Yes
TN397,220902_Smp_TN397_S17_U_C,Trigonelline,Yes
TN397,220902_Smp_TN397_S18_U_A,Trigonelline,Yes
TN397,220902_Smp_TN397_S18_U_B,Trigonelline,Yes
TN397,220902_Smp_TN397_S18_U_C,Trigonelline,Yes
TN397,220902_Smp_TN397_U1_A,Trigonelline,Yes
TN397,220902_Smp_TN397_U1_B,Trigonelline,Yes
TN397,220902_Smp_TN397_U1_C,Trigonelline,Yes
TN397,220902_Smp_TN397_U2_A,Trigonelline,Yes
TN397,220902_Smp_TN397_U2_B,Trigonelline,Yes
TN397,220902_Smp_TN397_U2_C,Trigonelline,Yes
TN397,220902_Smp_TN397_U3_A,Trigonelline,Yes
TN397,220902_Smp_TN397_U3_B,Trigonelline,Yes
TN397,220902_Smp_TN397_U3_C,Trigonelline,Yes
TN397,220902_Smp_TN397_U4_A,Trigonelline,Yes
TN397,220902_Smp_TN397_U4_B,Trigonelline,Yes
TN397,220902_Smp_TN397_U4_C,Trigonelline,Yes
TN397,220902_Smp_TN397_U5_A,Trigonelline,Yes
TN397,220902_Smp_TN397_U5_B,Trigonelline,Yes
TN397,220902_Smp_TN397_U5_C,Trigonelline,Yes
TN397,220902_Smp_TN397_U6_A,Trigonelline,Yes
TN397,220902_Smp_TN397_U6_B,Trigonelline,Yes
TN397,220902_Smp_TN397_U6_C,Trigonelline,Yes
TN397,220902_Smp_TN397_U7_A,Trigonelline,Yes
TN397,220902_Smp_TN397_U7_B,Trigonelline,Yes
TN397,220902_Smp_TN397_U7_C,Trigonelline,Yes
TN397,220902_Smp_TN397_U8_BB,Trigonelline,Yes
TN397,220902_Smp_TN397_U9_A,Trigonelline,Yes
TN397,220902_Smp_TN397_U9_B,Trigonelline,Yes
TN397,220902_Smp_TN397_U9_C,Trigonelline,Yes
TN397,220902_Smp_TN397_U10_A,Trigonelline,Yes
TN397,220902_Smp_TN397_U10_B,Trigonelline,Yes
TN397,220902_Smp_TN397_U10_C,Trigonelline,Yes
TN397,220902_Smp_TN397_U11_A,Trigonelline,Yes
TN397,220902_Smp_TN397_U11_B,Trigonelline,Yes
TN397,220902_Smp_TN397_U11_C,Trigonelline,Yes
TN397,220902_Smp_TN397_U12_A,Trigonelline,Yes
TN397,220902_Smp_TN397_U12_B,Trigonelline,Yes
TN397,220902_Smp_TN397_U12_C,Trigonelline,Yes
TN397,220902_Smp_TN397_U13_A,Trigonelline,Yes
TN397,220902_Smp_TN397_U13_B,Trigonelline,Yes
TN397,220902_Smp_TN397_U13_C,Trigonelline,Yes
TN397,220902_Smp_TN397_S1_U_A,Trimethylamine N-oxide,Yes
TN397,220902_Smp_TN397_S1_U_B,Trimethylamine N-oxide,Yes
TN397,220902_Smp_TN397_S1_U_C,Trimethylamine N-oxide,Yes
TN397,220902_Smp_TN397_S2_U_A,Trimethylamine N-oxide,Yes
TN397,220902_Smp_TN397_S2_U_B,Trimethylamine N-oxide,Yes
TN397,220902_Smp_TN397_S2_U_C,Trimethylamine N-oxide,Yes
TN397,220902_Smp_TN397_S3_U_A,Trimethylamine N-oxide,Yes
TN397,220902_Smp_TN397_S3_U_B,Trimethylamine N-oxide,Yes
TN397,220902_Smp_TN397_S3_U_C,Trimethylamine N-oxide,Yes
TN397,220902_Smp_TN397_S4_2400_U_A,Trimethylamine N-oxide,Yes
TN397,220902_Smp_TN397_S4_2400_U_B,Trimethylamine N-oxide,Yes
TN397,220902_Smp_TN397_S4_2400_U_C,Trimethylamine N-oxide,Yes
TN397,220902_Smp_TN397_S4_U_600_A,Trimethylamine N-oxide,Yes
TN397,220902_Smp_TN397_S4_U_600_B,Trimethylamine N-oxide,Yes
TN397,220902_Smp_TN397_S4_U_600_C,Trimethylamine N-oxide,Yes
TN397,220902_Smp_TN397_S4_U_1800_A,Trimethylamine N-oxide,Yes
TN397,220902_Smp_TN397_S4_U_1800_B,Trimethylamine N-oxide,Yes
TN397,220902_Smp_TN397_S4_U_1800_C,Trimethylamine N-oxide,Yes
TN397,220902_Smp_TN397_S6_U_A,Trimethylamine N-oxide,Yes
TN397,220902_Smp_TN397_S6_U_B,Trimethylamine N-oxide,Yes
TN397,220902_Smp_TN397_S6_U_C,Trimethylamine N-oxide,Yes
TN397,220902_Smp_TN397_S7_600_U_A,Trimethylamine N-oxide,Yes
TN397,220902_Smp_TN397_S7_600_U_B,Trimethylamine N-oxide,Yes
TN397,220902_Smp_TN397_S7_600_U_C,Trimethylamine N-oxide,Yes
TN397,220902_Smp_TN397_S7_1800_U_A,Trimethylamine N-oxide,Yes
TN397,220902_Smp_TN397_S7_1800_U_B,Trimethylamine N-oxide,Yes
TN397,220902_Smp_TN397_S7_1800_U_C,Trimethylamine N-oxide,Yes
TN397,220902_Smp_TN397_S8_U_A,Trimethylamine N-oxide,Yes
TN397,220902_Smp_TN397_S8_U_B,Trimethylamine N-oxide,Yes
TN397,220902_Smp_TN397_S8_U_C,Trimethylamine N-oxide,Yes
TN397,220902_Smp_TN397_S9_600_U_A,Trimethylamine N-oxide,Yes
TN397,220902_Smp_TN397_S9_600_U_B,Trimethylamine N-oxide,Yes
TN397,220902_Smp_TN397_S9_600_U_C,Trimethylamine N-oxide,Yes
TN397,220902_Smp_TN397_S9_1800_U_A,Trimethylamine N-oxide,Yes
TN397,220902_Smp_TN397_S9_1800_U_B,Trimethylamine N-oxide,Yes
TN397,220902_Smp_TN397_S9_1800_U_C,Trimethylamine N-oxide,Yes
TN397,220902_Smp_TN397_S9_BB_A,Trimethylamine N-oxide,Yes
TN397,220902_Smp_TN397_S9_BB_B,Trimethylamine N-oxide,Yes
TN397,220902_Smp_TN397_S10_U_A,Trimethylamine N-oxide,Yes
TN397,220902_Smp_TN397_S10_U_B,Trimethylamine N-oxide,Yes
TN397,220902_Smp_TN397_S10_U_C,Trimethylamine N-oxide,Yes
TN397,220902_Smp_TN397_S11_600_U_A,Trimethylamine N-oxide,Yes
TN397,220902_Smp_TN397_S11_600_U_B,Trimethylamine N-oxide,Yes
TN397,220902_Smp_TN397_S11_1800_U_A,Trimethylamine N-oxide,Yes
TN397,220902_Smp_TN397_S11_1800_U_B,Trimethylamine N-oxide,Yes
TN397,220902_Smp_TN397_S11_1800_U_C,Trimethylamine N-oxide,Yes
TN397,220902_Smp_TN397_S12_600_U_A,Trimethylamine N-oxide,Yes
TN397,220902_Smp_TN397_S12_600_U_B,Trimethylamine N-oxide,Yes
TN397,220902_Smp_TN397_S12_600_U_C,Trimethylamine N-oxide,Yes
TN397,220902_Smp_TN397_S12_800_U_A,Trimethylamine N-oxide,Yes
TN397,220902_Smp_TN397_S12_800_U_B,Trimethylamine N-oxide,Yes
TN397,220902_Smp_TN397_S12_800_U_C,Trimethylamine N-oxide,Yes
TN397,220902_Smp_TN397_S12_1800_U_A,Trimethylamine N-oxide,Yes
TN397,220902_Smp_TN397_S12_1800_U_B,Trimethylamine N-oxide,Yes
TN397,220902_Smp_TN397_S12_1800_U_C,Trimethylamine N-oxide,No
TN397,220902_Smp_TN397_S13_1800_U_A,Trimethylamine N-oxide,Yes
TN397,220902_Smp_TN397_S13_1800_U_B,Trimethylamine N-oxide,Yes
TN397,220902_Smp_TN397_S13_1800_U_C,Trimethylamine N-oxide,Yes
TN397,220902_Smp_TN397_S14_U_A,Trimethylamine N-oxide,Yes
TN397,220902_Smp_TN397_S14_U_B,Trimethylamine N-oxide,Yes
TN397,220902_Smp_TN397_S14_U_C,Trimethylamine N-oxide,Yes
TN397,220902_Smp_TN397_S15_U_A,Trimethylamine N-oxide,Yes
TN397,220902_Smp_TN397_S15_U_B,Trimethylamine N-oxide,Yes
TN397,220902_Smp_TN397_S15_U_C,Trimethylamine N-oxide,Yes
TN397,220902_Smp_TN397_S16_U_A,Trimethylamine N-oxide,Yes
TN397,220902_Smp_TN397_S16_U_B,Trimethylamine N-oxide,Yes
TN397,220902_Smp_TN397_S16_U_C,Trimethylamine N-oxide,No
TN397,220902_Smp_TN397_S17_U_A,Trimethylamine N-oxide,Yes
TN397,220902_Smp_TN397_S17_U_B,Trimethylamine N-oxide,Yes
TN397,220902_Smp_TN397_S17_U_C,Trimethylamine N-oxide,Yes
TN397,220902_Smp_TN397_S18_U_A,Trimethylamine N-oxide,Yes
TN397,220902_Smp_TN397_S18_U_B,Trimethylamine N-oxide,Yes
TN397,220902_Smp_TN397_S18_U_C,Trimethylamine N-oxide,Yes
TN397,220902_Smp_TN397_U1_A,Trimethylamine N-oxide,Yes
TN397,220902_Smp_TN397_U1_B,Trimethylamine N-oxide,Yes
TN397,220902_Smp_TN397_U1_C,Trimethylamine N-oxide,Yes
TN397,220902_Smp_TN397_U2_A,Trimethylamine N-oxide,Yes
TN397,220902_Smp_TN397_U2_B,Trimethylamine N-oxide,Yes
TN397,220902_Smp_TN397_U2_C,Trimethylamine N-oxide,Yes
TN397,220902_Smp_TN397_U3_A,Trimethylamine N-oxide,Yes
TN397,220902_Smp_TN397_U3_B,Trimethylamine N-oxide,Yes
TN397,220902_Smp_TN397_U3_C,Trimethylamine N-oxide,Yes
TN397,220902_Smp_TN397_U4_A,Trimethylamine N-oxide,Yes
TN397,220902_Smp_TN397_U4_B,Trimethylamine N-oxide,Yes
TN397,220902_Smp_TN397_U4_C,Trimethylamine N-oxide,Yes
TN397,220902_Smp_TN397_U5_A,Trimethylamine N-oxide,Yes
TN397,220902_Smp_TN397_U5_B,Trimethylamine N-oxide,Yes
TN397,220902_Smp_TN397_U5_C,Trimethylamine N-oxide,Yes
TN397,220902_Smp_TN397_U6_A,Trimethylamine N-oxide,Yes
TN397,220902_Smp_TN397_U6_B,Trimethylamine N-oxide,Yes
TN397,220902_Smp_TN397_U6_C,Trimethylamine N-oxide,Yes
TN397,220902_Smp_TN397_U7_A,Trimethylamine N-oxide,Yes
TN397,220902_Smp_TN397_U7_B,Trimethylamine N-oxide,Yes
TN397,220902_Smp_TN397_U7_C,Trimethylamine N-oxide,Yes
TN397,220902_Smp_TN397_U8_BB,Trimethylamine N-oxide,Yes
TN397,220902_Smp_TN397_U9_A,Trimethylamine N-oxide,Yes
TN397,220902_Smp_TN397_U9_B,Trimethylamine N-oxide,Yes
TN397,220902_Smp_TN397_U9_C,Trimethylamine N-oxide,Yes
TN397,220902_Smp_TN397_U10_A,Trimethylamine N-oxide,Yes
TN397,220902_Smp_TN397_U10_B,Trimethylamine N-oxide,Yes
TN397,220902_Smp_TN397_U10_C,Trimethylamine N-oxide,Yes
TN397,220902_Smp_TN397_U11_A,Trimethylamine N-oxide,Yes
TN397,220902_Smp_TN397_U11_B,Trimethylamine N-oxide,Yes
TN397,220902_Smp_TN397_U11_C,Trimethylamine N-oxide,Yes
TN397,220902_Smp_TN397_U12_A,Trimethylamine N-oxide,Yes
TN397,220902_Smp_TN397_U12_B,Trimethylamine N-oxide,Yes
TN397,220902_Smp_TN397_U12_C,Trimethylamine N-oxide,Yes
TN397,220902_Smp_TN397_U13_A,Trimethylamine N-oxide,Yes
TN397,220902_Smp_TN397_U13_B,Trimethylamine N-oxide,Yes
TN397,220902_Smp_TN397_U13_C,Trimethylamine N-oxide,Yes
TN397,220902_Smp_TN397_S1_U_A,Threonine Betaine (tentative),Yes
TN397,220902_Smp_TN397_S1_U_B,Threonine Betaine (tentative),Yes
TN397,220902_Smp_TN397_S1_U_C,Threonine Betaine (tentative),Yes
TN397,220902_Smp_TN397_S2_U_A,Threonine Betaine (tentative),Yes
TN397,220902_Smp_TN397_S2_U_B,Threonine Betaine (tentative),Yes
TN397,220902_Smp_TN397_S2_U_C,Threonine Betaine (tentative),Yes
TN397,220902_Smp_TN397_S3_U_A,Threonine Betaine (tentative),Yes
TN397,220902_Smp_TN397_S3_U_B,Threonine Betaine (tentative),Yes
TN397,220902_Smp_TN397_S3_U_C,Threonine Betaine (tentative),Yes
TN397,220902_Smp_TN397_S4_2400_U_A,Threonine Betaine (tentative),Yes
TN397,220902_Smp_TN397_S4_2400_U_B,Threonine Betaine (tentative),Yes
TN397,220902_Smp_TN397_S4_2400_U_C,Threonine Betaine (tentative),Yes
TN397,220902_Smp_TN397_S4_U_600_A,Threonine Betaine (tentative),Yes
TN397,220902_Smp_TN397_S4_U_600_B,Threonine Betaine (tentative),Yes
TN397,220902_Smp_TN397_S4_U_600_C,Threonine Betaine (tentative),Yes
TN397,220902_Smp_TN397_S4_U_1800_A,Threonine Betaine (tentative),Yes
TN397,220902_Smp_TN397_S4_U_1800_B,Threonine Betaine (tentative),Yes
TN397,220902_Smp_TN397_S4_U_1800_C,Threonine Betaine (tentative),Yes
TN397,220902_Smp_TN397_S6_U_A,Threonine Betaine (tentative),Yes
TN397,220902_Smp_TN397_S6_U_B,Threonine Betaine (tentative),Yes
TN397,220902_Smp_TN397_S6_U_C,Threonine Betaine (tentative),Yes
TN397,220902_Smp_TN397_S7_600_U_A,Threonine Betaine (tentative),Yes
TN397,220902_Smp_TN397_S7_600_U_B,Threonine Betaine (tentative),Yes
TN397,220902_Smp_TN397_S7_600_U_C,Threonine Betaine (tentative),Yes
TN397,220902_Smp_TN397_S7_1800_U_A,Threonine Betaine (tentative),Yes
TN397,220902_Smp_TN397_S7_1800_U_B,Threonine Betaine (tentative),Yes
TN397,220902_Smp_TN397_S7_1800_U_C,Threonine Betaine (tentative),Yes
