Part.SampID,Diss.SampID,Cruise,Compound,compound.name.figure,order,class,Part.Conc.nM,Part.C.nM,Part.N.nM,Part.S.nM,Diss.Conc.nM.adj,Diss.N.nM.adj,Diss.S.nM.adj,Total.Conc.nM,Total.C.nM,Total.N.nM,Total.S.nM,Part.Flag,Diss.Flag,Tot.Flag,Diss.LOD.nM.adj,Lat,Long,depth_m,Local_Date,Local_Time,station,Region,Treatment
220902_Smp_TN397_U3_B,220602_Smp_TN397_U3_B,TN397,Glycine betaine,GBT,13,Betaine,0.6510783561576018,3.255391780788009,0.6510783561576018,NA,3.768951029379165,3.768951029379165,NA,4.4200293855367665,22.100146927683834,4.4200293855367665,NA,NA,NA,NA,0.9253683573019952,31.5634,-118.25816,7,19/11/2021,02:09:00,NA,CC,NA
220902_Smp_TN397_U3_C,220602_Smp_TN397_U3_C,TN397,Glycine betaine,GBT,13,Betaine,0.44829984700007014,2.241499235000351,0.44829984700007014,NA,4.0648183872953805,4.0648183872953805,NA,4.513118234295451,22.565591171477255,4.513118234295451,NA,NA,NA,NA,0.9253683573019952,31.5634,-118.25816,7,19/11/2021,02:09:00,NA,CC,NA
220902_Smp_TN397_U4_A,220602_Smp_TN397_U4_A,TN397,Glycine betaine,GBT,13,Betaine,0.8008481497635211,4.0042407488176055,0.8008481497635211,NA,9.902304653792497,9.902304653792497,NA,10.703152803556018,53.51576401778009,10.703152803556018,NA,NA,NA,NA,0.9253683573019952,31.26598,-119.15959,7,19/11/2021,06:10:00,NA,CC,NA
220902_Smp_TN397_U4_B,220602_Smp_TN397_U4_B,TN397,Glycine betaine,GBT,13,Betaine,0.908319653869526,4.54159826934763,0.908319653869526,NA,7.717805545813377,7.717805545813377,NA,8.626125199682903,43.130625998414516,8.626125199682903,NA,NA,NA,NA,0.9253683573019952,31.26598,-119.15959,7,19/11/2021,06:10:00,NA,CC,NA
220902_Smp_TN397_U4_C,220602_Smp_TN397_U4_C,TN397,Glycine betaine,GBT,13,Betaine,0.7229536998954856,3.614768499477428,0.7229536998954856,NA,9.991130439324694,9.991130439324694,NA,10.71408413922018,53.570420696100896,10.71408413922018,NA,NA,NA,NA,0.9253683573019952,31.26598,-119.15959,7,19/11/2021,06:10:00,NA,CC,NA
220902_Smp_TN397_U5_A,220602_Smp_TN397_U5_A,TN397,Glycine betaine,GBT,13,Betaine,0.665889669136425,3.329448345682125,0.665889669136425,NA,3.104031508512145,3.104031508512145,NA,3.7699211776485697,18.84960588824285,3.7699211776485697,NA,NA,NA,NA,0.9253683573019952,30.10413,-121.27565,7,19/11/2021,17:11:00,NA,CC,NA
220902_Smp_TN397_U5_B,220602_Smp_TN397_U5_B,TN397,Glycine betaine,GBT,13,Betaine,0.6439676452832339,3.2198382264161696,0.6439676452832339,NA,4.547936797620988,4.547936797620988,NA,5.191904442904222,25.959522214521108,5.191904442904222,NA,NA,NA,NA,0.9253683573019952,30.10413,-121.27565,7,19/11/2021,17:11:00,NA,CC,NA
220902_Smp_TN397_U5_C,220602_Smp_TN397_U5_C,TN397,Glycine betaine,GBT,13,Betaine,0.2975059024141159,1.4875295120705796,0.2975059024141159,NA,1.099774079564835,1.099774079564835,NA,1.3972799819789508,6.986399909894754,1.3972799819789508,NA,NA,NA,NA,0.9253683573019952,30.10413,-121.27565,7,19/11/2021,17:11:00,NA,CC,NA
220902_Smp_TN397_U6_A,220602_Smp_TN397_U6_A,TN397,Glycine betaine,GBT,13,Betaine,0.2700021827025789,1.3500109135128946,0.2700021827025789,NA,0.981815503606299,0.981815503606299,NA,1.251817686308878,6.25908843154439,1.251817686308878,NA,NA,NA,NA,0.9253683573019952,25.98,-128.46,7,21/11/2021,17:50:00,NA,NPSG,NA
220902_Smp_TN397_U6_B,220602_Smp_TN397_U6_B,TN397,Glycine betaine,GBT,13,Betaine,0.2568938545413226,1.284469272706613,0.2568938545413226,NA,1.327528804150328,1.327528804150328,NA,1.5844226586916506,7.922113293458253,1.5844226586916506,NA,NA,NA,NA,0.9253683573019952,25.98,-128.46,7,21/11/2021,17:55:00,NA,NPSG,NA
220902_Smp_TN397_U6_C,220602_Smp_TN397_U6_C,TN397,Glycine betaine,GBT,13,Betaine,0.29067587505222026,1.4533793752611013,0.29067587505222026,NA,2.050591003141896,2.050591003141896,NA,2.341266878194116,11.706334390970582,2.341266878194116,NA,NA,NA,NA,0.9253683573019952,25.98,-128.46,7,21/11/2021,18:00:00,NA,NPSG,NA
220902_Smp_TN397_U7_A,NA,TN397,Glycine betaine,GBT,13,Betaine,0.2002449547235784,1.001224773617892,0.2002449547235784,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.43,-130.99,7,22/11/2021,06:54:00,NA,NPSG,NA
220902_Smp_TN397_U7_B,NA,TN397,Glycine betaine,GBT,13,Betaine,0.24272581267399287,1.2136290633699645,0.24272581267399287,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.43,-130.99,7,22/11/2021,06:54:00,NA,NPSG,NA
220902_Smp_TN397_U7_C,NA,TN397,Glycine betaine,GBT,13,Betaine,0.30418893456706486,1.5209446728353244,0.30418893456706486,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.43,-130.99,7,22/11/2021,06:54:00,NA,NPSG,NA
220902_Smp_TN397_U8_BB,NA,TN397,Glycine betaine,GBT,13,Betaine,0.2553300228161487,1.2766501140807436,0.2553300228161487,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,22/11/2021,13:40:00,NA,NPSG,NA
220902_Smp_TN397_U9_A,220602_Smp_TN397_U9_A,TN397,Glycine betaine,GBT,13,Betaine,0.4874893073945215,2.4374465369726077,0.4874893073945215,NA,3.213785884970878,3.213785884970878,NA,3.7012751923653995,18.506375961826997,3.7012751923653995,NA,NA,NA,NA,0.9253683573019952,12.389,-139.9989,7,27/11/2021,17:54:00,NA,NPSG,NA
220902_Smp_TN397_U9_B,220602_Smp_TN397_U9_B,TN397,Glycine betaine,GBT,13,Betaine,0.4964707165277587,2.4823535826387935,0.4964707165277587,NA,3.2557932764112834,3.2557932764112834,NA,3.7522639929390422,18.76131996469521,3.7522639929390422,NA,NA,NA,NA,0.9253683573019952,12.389,-139.9989,7,27/11/2021,17:54:00,NA,NPSG,NA
220902_Smp_TN397_U9_C,220602_Smp_TN397_U9_C,TN397,Glycine betaine,GBT,13,Betaine,0.326515373829678,1.63257686914839,0.326515373829678,NA,2.4336005681674995,2.4336005681674995,NA,2.7601159419971775,13.800579709985886,2.7601159419971775,NA,NA,NA,NA,0.9253683573019952,12.389,-139.9989,7,27/11/2021,17:54:00,NA,NPSG,NA
220902_Smp_TN397_U10_A,220602_Smp_TN397_U10_A,TN397,Glycine betaine,GBT,13,Betaine,0.5412542195253639,2.7062710976268196,0.5412542195253639,NA,4.893721535700477,4.893721535700477,NA,5.434975755225841,27.174878776129205,5.434975755225841,NA,NA,NA,NA,0.9253683573019952,6.7602,-140.002,7,30/11/2021,17:48:00,NA,Equator,NA
220902_Smp_TN397_U10_B,220602_Smp_TN397_U10_B,TN397,Glycine betaine,GBT,13,Betaine,0.6437772572573006,3.2188862862865033,0.6437772572573006,NA,4.025712928198855,4.025712928198855,NA,4.669490185456156,23.347450927280782,4.669490185456156,NA,NA,NA,NA,0.9253683573019952,6.7602,-140.002,7,30/11/2021,17:48:00,NA,Equator,NA
220902_Smp_TN397_U10_C,220602_Smp_TN397_U10_C,TN397,Glycine betaine,GBT,13,Betaine,0.5809483612116023,2.9047418060580115,0.5809483612116023,NA,2.46679508769636,2.46679508769636,NA,3.047743448907962,15.238717244539812,3.047743448907962,NA,NA,NA,NA,0.9253683573019952,6.7602,-140.002,7,30/11/2021,17:48:00,NA,Equator,NA
220902_Smp_TN397_U11_A,220602_Smp_TN397_U11_A,TN397,Glycine betaine,GBT,13,Betaine,0.7336237783503872,3.668118891751936,0.7336237783503872,NA,5.976974205247311,5.976974205247311,NA,6.710597983597698,33.55298991798849,6.710597983597698,NA,NA,NA,NA,0.9253683573019952,3.015,-140.0059,7,2/12/21,18:00:00,NA,Equator,NA
220902_Smp_TN397_U11_B,220602_Smp_TN397_U11_B,TN397,Glycine betaine,GBT,13,Betaine,0.7533243775105982,3.766621887552991,0.7533243775105982,NA,7.535149234803498,7.535149234803498,NA,8.288473612314096,41.442368061570484,8.288473612314096,NA,NA,NA,NA,0.9253683573019952,3.015,-140.0059,7,2/12/21,18:00:00,NA,Equator,NA
220902_Smp_TN397_U11_C,220602_Smp_TN397_U11_C,TN397,Glycine betaine,GBT,13,Betaine,0.7183982719299834,3.591991359649917,0.7183982719299834,NA,6.818021248198951,6.818021248198951,NA,7.536419520128934,37.682097600644674,7.536419520128934,NA,NA,NA,NA,0.9253683573019952,3.015,-140.0059,7,2/12/21,18:00:00,NA,Equator,NA
220902_Smp_TN397_U12_A,220602_Smp_TN397_U12_A,TN397,Glycine betaine,GBT,13,Betaine,1.3751537174226085,6.875768587113042,1.3751537174226085,NA,13.63789840826471,13.63789840826471,NA,15.01305212568732,75.06526062843659,15.01305212568732,NA,NA,NA,NA,0.9253683573019952,-1.06,-140.0009,7,5/12/21,18:00:00,NA,Equator,NA
220902_Smp_TN397_U12_B,220602_Smp_TN397_U12_B,TN397,Glycine betaine,GBT,13,Betaine,0.9792514253656316,4.896257126828158,0.9792514253656316,NA,10.497395615169498,10.497395615169498,NA,11.47664704053513,57.38323520267565,11.47664704053513,NA,NA,NA,NA,0.9253683573019952,-1.06,-140.0009,7,5/12/21,18:00:00,NA,Equator,NA
220902_Smp_TN397_U12_C,220602_Smp_TN397_U12_C,TN397,Glycine betaine,GBT,13,Betaine,1.063430359941512,5.31715179970756,1.063430359941512,NA,11.395734004025504,11.395734004025504,NA,12.459164363967016,62.29582181983507,12.459164363967016,NA,NA,NA,NA,0.9253683573019952,-1.06,-140.0009,7,5/12/21,18:00:00,NA,Equator,NA
220902_Smp_TN397_U13_A,220602_Smp_TN397_U13_A,TN397,Glycine betaine,GBT,13,Betaine,0.6057515082609888,3.0287575413049437,0.6057515082609888,NA,3.236259442167299,3.236259442167299,NA,3.842010950428288,19.210054752141442,3.842010950428288,NA,NA,NA,NA,0.9253683573019952,-1.3236,-140.8926,7,7/12/21,11:09:00,NA,Equator,NA
220902_Smp_TN397_U13_B,220602_Smp_TN397_U13_B,TN397,Glycine betaine,GBT,13,Betaine,0.5408659518919222,2.704329759459611,0.5408659518919222,NA,2.795252633573861,2.795252633573861,NA,3.3361185854657833,16.680592927328917,3.3361185854657833,NA,NA,NA,NA,0.9253683573019952,-1.3236,-140.8926,7,7/12/21,11:09:00,NA,Equator,NA
220902_Smp_TN397_U13_C,220602_Smp_TN397_U13_C,TN397,Glycine betaine,GBT,13,Betaine,0.6498503678689589,3.2492518393447947,0.6498503678689589,NA,3.789397569340083,3.789397569340083,NA,4.439247937209042,22.19623968604521,4.439247937209042,NA,NA,NA,NA,0.9253683573019952,-1.3236,-140.8926,7,7/12/21,11:09:00,NA,Equator,NA
220902_Smp_TN397_S1_U_A,220602_Smp_TN397_S1_U_A,TN397,Gonyol,Gonyol,27,Sulfonium,0.4979378478320309,3.4855649348242164,NA,0.4979378478320309,1.5980199837157865,NA,1.5980199837157865,2.0959578315478176,14.671704820834721,NA,2.0959578315478176,NA,NA,NA,0.22373499369495736,28.32288,-124.13627,7,20/11/2021,06:22:00,NA,NPSG,NA
220902_Smp_TN397_S1_U_B,220602_Smp_TN397_S1_U_B,TN397,Gonyol,Gonyol,27,Sulfonium,0.22128671939023004,1.54900703573161,NA,0.22128671939023004,1.5795521832443695,NA,1.5795521832443695,1.8008389026345997,12.605872318442195,NA,1.8008389026345997,NA,NA,NA,0.22373499369495736,28.32288,-124.13627,7,20/11/2021,06:22:00,NA,NPSG,NA
220902_Smp_TN397_S1_U_C,220602_Smp_TN397_S1_U_C,TN397,Gonyol,Gonyol,27,Sulfonium,0.419093227101865,2.9336525897130548,NA,0.419093227101865,1.8592274822200203,NA,1.8592274822200203,2.278320709321885,15.948244965253199,NA,2.278320709321885,NA,NA,NA,0.22373499369495736,28.32288,-124.13627,7,20/11/2021,06:22:00,NA,NPSG,NA
220902_Smp_TN397_S2_U_A,220602_Smp_TN397_S2_U_A,TN397,Gonyol,Gonyol,27,Sulfonium,0.30738648983122036,2.1517054288185427,NA,0.30738648983122036,0.901579691648538,NA,0.901579691648538,1.2089661814797583,8.462763270358309,NA,1.2089661814797583,NA,NA,NA,0.22373499369495736,27.0673,-126.6739,7,21/11/2021,06:45:00,NA,NPSG,NA
220902_Smp_TN397_S2_U_B,220602_Smp_TN397_S2_U_B,TN397,Gonyol,Gonyol,27,Sulfonium,0.4634738381429851,3.2443168670008955,NA,0.4634738381429851,2.3433452580647853,NA,2.3433452580647853,2.8068190962077706,19.64773367345439,NA,2.8068190962077706,NA,NA,NA,0.22373499369495736,27.0673,-126.6739,7,21/11/2021,06:45:00,NA,NPSG,NA
220902_Smp_TN397_S2_U_C,220602_Smp_TN397_S2_U_C,TN397,Gonyol,Gonyol,27,Sulfonium,0.5147940961489466,3.6035586730426257,NA,0.5147940961489466,0.6058189965136311,NA,0.6058189965136311,1.1206130926625777,7.844291648638044,NA,1.1206130926625777,NA,NA,NA,0.22373499369495736,27.0673,-126.6739,7,21/11/2021,06:45:00,NA,NPSG,NA
220902_Smp_TN397_S3_U_A,220602_Smp_TN397_S3_U_A,TN397,Gonyol,Gonyol,27,Sulfonium,0.28442915083717374,1.991004055860216,NA,0.28442915083717374,2.156810184995349,NA,2.156810184995349,2.4412393358325226,17.08867535082766,NA,2.4412393358325226,NA,NA,NA,0.22373499369495736,21,-135,7,23/11/2021,06:10:00,NA,NPSG,NA
220902_Smp_TN397_S3_U_B,220602_Smp_TN397_S3_U_B,TN397,Gonyol,Gonyol,27,Sulfonium,0.3223269535180722,2.2562886746265054,NA,0.3223269535180722,3.934739034898491,NA,3.934739034898491,4.257065988416564,29.799461918915945,NA,4.257065988416564,NA,NA,NA,0.22373499369495736,21,-135,7,23/11/2021,06:10:00,NA,NPSG,NA
220902_Smp_TN397_S3_U_C,220602_Smp_TN397_S3_U_C,TN397,Gonyol,Gonyol,27,Sulfonium,0.3809155975638788,2.666409182947152,NA,0.3809155975638788,1.3358572244234197,NA,1.3358572244234197,1.7167728219872984,12.017409753911089,NA,1.7167728219872984,NA,NA,NA,0.22373499369495736,21,-135,7,23/11/2021,06:10:00,NA,NPSG,NA
220902_Smp_TN397_S4_2400_U_A,220602_Smp_TN397_S4_2400_U_A,TN397,Gonyol,Gonyol,27,Sulfonium,0.4733651007823686,3.3135557054765803,NA,0.4733651007823686,0.4635937698212907,NA,0.4635937698212907,0.9369588706036593,6.558712094225616,NA,0.9369588706036593,NA,NA,NA,0.22373499369495736,19.639,-138.6135,7,24/11/2021,23:04:00,NA,NPSG,NA
220902_Smp_TN397_S4_2400_U_B,220602_Smp_TN397_S4_2400_U_B,TN397,Gonyol,Gonyol,27,Sulfonium,0.44385287051509253,3.1069700936056477,NA,0.44385287051509253,1.4318827747318168,NA,1.4318827747318168,1.8757356452469094,13.130149516728366,NA,1.8757356452469094,NA,NA,NA,0.22373499369495736,19.639,-138.6135,7,24/11/2021,23:05:00,NA,NPSG,NA
220902_Smp_TN397_S4_2400_U_C,220602_Smp_TN397_S4_2400_U_C,TN397,Gonyol,Gonyol,27,Sulfonium,0.5312007306941416,3.7184051148589914,NA,0.5312007306941416,1.597692367200001,NA,1.597692367200001,2.1288930978941427,14.902251685259,NA,2.1288930978941427,NA,NA,NA,0.22373499369495736,19.639,-138.6135,7,24/11/2021,23:06:00,NA,NPSG,NA
220902_Smp_TN397_S4_U_600_A,220602_Smp_TN397_S4_U_600_A,TN397,Gonyol,Gonyol,27,Sulfonium,0.4908986899905709,3.4362908299339963,NA,0.4908986899905709,0.8082434705986687,NA,0.8082434705986687,1.2991421605892397,9.093995124124678,NA,1.2991421605892397,NA,NA,NA,0.22373499369495736,19.6377,-138.6154,7,24/11/2021,06:19:00,NA,NPSG,NA
220902_Smp_TN397_S4_U_600_B,220602_Smp_TN397_S4_U_600_B,TN397,Gonyol,Gonyol,27,Sulfonium,0.5800972884991995,4.060681019494396,NA,0.5800972884991995,2.250834975494186,NA,2.250834975494186,2.8309322639933856,19.8165258479537,NA,2.8309322639933856,NA,NA,NA,0.22373499369495736,19.6377,-138.6154,7,24/11/2021,06:19:00,NA,NPSG,NA
220902_Smp_TN397_S4_U_600_C,220602_Smp_TN397_S4_U_600_C,TN397,Gonyol,Gonyol,27,Sulfonium,0.5796468996406324,4.057528297484427,NA,0.5796468996406324,3.4189097046231316,NA,3.4189097046231316,3.998556604263764,27.989896229846348,NA,3.998556604263764,NA,NA,NA,0.22373499369495736,19.6377,-138.6154,7,24/11/2021,06:19:00,NA,NPSG,NA
220902_Smp_TN397_S4_U_1800_A,220602_Smp_TN397_S4_U_1800_A,TN397,Gonyol,Gonyol,27,Sulfonium,0.4654992144600049,3.2584945012200346,NA,0.4654992144600049,1.2907978834207376,NA,1.2907978834207376,1.7562970978807426,12.2940796851652,NA,1.7562970978807426,NA,NA,NA,0.22373499369495736,19.69,-138.58,7,24/11/2021,17:36:00,NA,NPSG,NA
220902_Smp_TN397_S4_U_1800_B,220602_Smp_TN397_S4_U_1800_B,TN397,Gonyol,Gonyol,27,Sulfonium,0.35279151009242704,2.4695405706469895,NA,0.35279151009242704,1.8056070043706245,NA,1.8056070043706245,2.1583985144630518,15.108789601241362,NA,2.1583985144630518,NA,NA,NA,0.22373499369495736,19.69,-138.58,7,24/11/2021,17:40:00,NA,NPSG,NA
220902_Smp_TN397_S4_U_1800_C,220602_Smp_TN397_S4_U_1800_C,TN397,Gonyol,Gonyol,27,Sulfonium,0.6049361357427929,4.23455295019955,NA,0.6049361357427929,0.6936748254968059,NA,0.6936748254968059,1.2986109612395988,9.090276728677193,NA,1.2986109612395988,NA,NA,NA,0.22373499369495736,19.69,-138.58,7,24/11/2021,17:41:00,NA,NPSG,NA
220902_Smp_TN397_S6_U_A,220602_Smp_TN397_S6_U_A,TN397,Gonyol,Gonyol,27,Sulfonium,0.5237595366731552,3.6663167567120865,NA,0.5237595366731552,1.8342010290089024,NA,1.8342010290089024,2.3579605656820575,16.505723959774407,NA,2.3579605656820575,NA,NA,NA,0.22373499369495736,13.9487,-140.0016,7,27/11/2021,06:24:00,NA,NPSG,NA
220902_Smp_TN397_S6_U_B,220602_Smp_TN397_S6_U_B,TN397,Gonyol,Gonyol,27,Sulfonium,0.49353571782254146,3.4547500247577902,NA,0.49353571782254146,0.8670862706628506,NA,0.8670862706628506,1.360621988485392,9.524353919397743,NA,1.360621988485392,NA,NA,NA,0.22373499369495736,13.9487,-140.0016,7,27/11/2021,06:24:00,NA,NPSG,NA
220902_Smp_TN397_S6_U_C,220602_Smp_TN397_S6_U_C,TN397,Gonyol,Gonyol,27,Sulfonium,0.5220420597933921,3.6542944185537447,NA,0.5220420597933921,1.6960146817138,NA,1.6960146817138,2.2180567415071923,15.526397190550345,NA,2.2180567415071923,NA,NA,NA,0.22373499369495736,13.9487,-140.0016,7,27/11/2021,06:24:00,NA,NPSG,NA
220902_Smp_TN397_S7_600_U_A,220602_Smp_TN397_S7_600_U_A,TN397,Gonyol,Gonyol,27,Sulfonium,0.4059881019273921,2.8419167134917447,NA,0.4059881019273921,2.1576798056767243,NA,2.1576798056767243,2.5636679076041164,17.945675353228815,NA,2.5636679076041164,NA,NA,NA,0.22373499369495736,10.6974,-139.998,7,28/11/2021,06:18:00,NA,NPSG,NA
220902_Smp_TN397_S7_600_U_B,220602_Smp_TN397_S7_600_U_B,TN397,Gonyol,Gonyol,27,Sulfonium,0.42222796327550943,2.955595742928566,NA,0.42222796327550943,0.7952451416434207,NA,0.7952451416434207,1.2174731049189302,8.522311734432511,NA,1.2174731049189302,NA,NA,NA,0.22373499369495736,10.6974,-139.998,7,28/11/2021,06:18:00,NA,NPSG,NA
220902_Smp_TN397_S7_600_U_C,220602_Smp_TN397_S7_600_U_C,TN397,Gonyol,Gonyol,27,Sulfonium,0.426997337012661,2.9889813590886276,NA,0.426997337012661,1.8552380326830589,NA,1.8552380326830589,2.28223536969572,15.97564758787004,NA,2.28223536969572,NA,NA,NA,0.22373499369495736,10.6974,-139.998,7,28/11/2021,06:18:00,NA,NPSG,NA
220902_Smp_TN397_S7_1800_U_A,220602_Smp_TN397_S7_1800_U_A,TN397,Gonyol,Gonyol,27,Sulfonium,0.7169786805867135,5.018850764106995,NA,0.7169786805867135,0.7164332527933797,NA,0.7164332527933797,1.4334119333800932,10.033883533660653,NA,1.4334119333800932,NA,NA,NA,0.22373499369495736,10.6979,-139.9975,7,28/11/2021,17:52:00,NA,NPSG,NA
220902_Smp_TN397_S7_1800_U_B,220602_Smp_TN397_S7_1800_U_B,TN397,Gonyol,Gonyol,27,Sulfonium,0.5823976051635977,4.076783236145184,NA,0.5823976051635977,2.166835250378389,NA,2.166835250378389,2.7492328555419867,19.24462998879391,NA,2.7492328555419867,NA,NA,NA,0.22373499369495736,10.6979,-139.9975,7,28/11/2021,17:52:00,NA,NPSG,NA
220902_Smp_TN397_S7_1800_U_C,220602_Smp_TN397_S7_1800_U_C,TN397,Gonyol,Gonyol,27,Sulfonium,0.506069614904447,3.542487304331129,NA,0.506069614904447,1.7889646601345324,NA,1.7889646601345324,2.2950342750389794,16.06523992527286,NA,2.2950342750389794,NA,NA,NA,0.22373499369495736,10.6979,-139.9975,7,28/11/2021,17:52:00,NA,NPSG,NA
220902_Smp_TN397_S8_U_A,220602_Smp_TN397_S8_U_A,TN397,Gonyol,Gonyol,27,Sulfonium,0.44694036461649667,3.1285825523154767,NA,0.44694036461649667,0.5218824956377233,NA,0.5218824956377233,0.9688228602542199,6.781760021779538,NA,0.9688228602542199,NA,NA,NA,0.22373499369495736,8.388,-139.9961,7,30/11/2021,06:17:00,NA,NPSG,NA
220902_Smp_TN397_S8_U_B,220602_Smp_TN397_S8_U_B,TN397,Gonyol,Gonyol,27,Sulfonium,0.32289282650326395,2.2602497855228476,NA,0.32289282650326395,1.5302815330992996,NA,1.5302815330992996,1.8531743596025636,12.972220517217945,NA,1.8531743596025636,NA,NA,NA,0.22373499369495736,8.388,-139.9961,7,30/11/2021,06:17:00,NA,NPSG,NA
220902_Smp_TN397_S8_U_C,220602_Smp_TN397_S8_U_C,TN397,Gonyol,Gonyol,27,Sulfonium,0.335745897030905,2.3502212792163353,NA,0.335745897030905,1.0969960461248498,NA,1.0969960461248498,1.4327419431557549,10.029193602090285,NA,1.4327419431557549,NA,NA,NA,0.22373499369495736,8.388,-139.9961,7,30/11/2021,06:17:00,NA,NPSG,NA
220902_Smp_TN397_S9_600_U_A,220602_Smp_TN397_S9_600_U_A,TN397,Gonyol,Gonyol,27,Sulfonium,0.47034241027678875,3.2923968719375214,NA,0.47034241027678875,2.4431826552726386,NA,2.4431826552726386,2.913525065549427,20.394675458845988,NA,2.913525065549427,NA,NA,NA,0.22373499369495736,4.7508,-140.0005,7,1/12/21,06:15:00,NA,Equator,NA
220902_Smp_TN397_S9_600_U_B,220602_Smp_TN397_S9_600_U_B,TN397,Gonyol,Gonyol,27,Sulfonium,0.5701963227478613,3.991374259235029,NA,0.5701963227478613,5.1992031410981046,NA,5.1992031410981046,5.769399463845966,40.385796246921764,NA,5.769399463845966,NA,NA,NA,0.22373499369495736,4.7508,-140.0005,7,1/12/21,06:15:00,NA,Equator,NA
220902_Smp_TN397_S9_600_U_C,220602_Smp_TN397_S9_600_U_C,TN397,Gonyol,Gonyol,27,Sulfonium,0.5603218775248454,3.922253142673918,NA,0.5603218775248454,0.8679248539900983,NA,0.8679248539900983,1.4282467315149439,9.997727120604607,NA,1.4282467315149439,NA,NA,NA,0.22373499369495736,4.7508,-140.0005,7,1/12/21,06:15:00,NA,Equator,NA
220902_Smp_TN397_S9_1800_U_A,220602_Smp_TN397_S9_1800_U_A,TN397,Gonyol,Gonyol,27,Sulfonium,1.113714936320244,7.796004554241707,NA,1.113714936320244,4.12984156723863,NA,4.12984156723863,5.2435565035588745,36.70489552491212,NA,5.2435565035588745,NA,NA,NA,0.22373499369495736,4.7695,-139.9879,7,1/12/21,18:00:00,NA,Equator,NA
220902_Smp_TN397_S9_1800_U_B,220602_Smp_TN397_S9_1800_U_B,TN397,Gonyol,Gonyol,27,Sulfonium,0.902018502308689,6.314129516160823,NA,0.902018502308689,4.199202006991165,NA,4.199202006991165,5.1012205092998535,35.70854356509898,NA,5.1012205092998535,NA,NA,NA,0.22373499369495736,4.7695,-139.9879,7,1/12/21,18:00:00,NA,Equator,NA
220902_Smp_TN397_S9_1800_U_C,220602_Smp_TN397_S9_1800_U_C,TN397,Gonyol,Gonyol,27,Sulfonium,0.9012486410796724,6.308740487557707,NA,0.9012486410796724,1.8885664033573484,NA,1.8885664033573484,2.7898150444370207,19.52870531105915,NA,2.7898150444370207,NA,NA,NA,0.22373499369495736,4.7695,-139.9879,7,1/12/21,18:00:00,NA,Equator,NA
220902_Smp_TN397_S9_BB_A,NA,TN397,Gonyol,Gonyol,27,Sulfonium,0.416599273756094,2.916194916292658,NA,0.416599273756094,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.7508,-140.0005,7,1/12/21,08:30:00,NA,Equator,NA
220902_Smp_TN397_S9_BB_B,NA,TN397,Gonyol,Gonyol,27,Sulfonium,0.513943291101925,3.5976030377134753,NA,0.513943291101925,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.7508,-140.0005,7,1/12/21,08:30:00,NA,Equator,NA
220902_Smp_TN397_S10_U_A,220602_Smp_TN397_S10_U_A,TN397,Gonyol,Gonyol,27,Sulfonium,0.4315973461231348,3.0211814228619436,NA,0.4315973461231348,2.904810994223263,NA,2.904810994223263,3.3364083403463978,23.354858382424787,NA,3.3364083403463978,NA,NA,NA,0.22373499369495736,1.1248,-140.0051,7,3/12/21,06:00:00,NA,Equator,NA
220902_Smp_TN397_S10_U_B,220602_Smp_TN397_S10_U_B,TN397,Gonyol,Gonyol,27,Sulfonium,0.346713909239732,2.426997364678124,NA,0.346713909239732,5.477819146672715,NA,5.477819146672715,5.824533055912447,40.77173139138713,NA,5.824533055912447,NA,NA,NA,0.22373499369495736,1.1248,-140.0051,7,3/12/21,06:00:00,NA,Equator,NA
220902_Smp_TN397_S10_U_C,220602_Smp_TN397_S10_U_C,TN397,Gonyol,Gonyol,27,Sulfonium,0.3479883499557597,2.435918449690318,NA,0.3479883499557597,4.116426533065936,NA,4.116426533065936,4.464414883021695,31.250904181151867,NA,4.464414883021695,NA,NA,NA,0.22373499369495736,1.1248,-140.0051,7,3/12/21,06:00:00,NA,Equator,NA
