Batch,Type,Organism,SampID,Compound,Part.Conc.Vial.uM,Part.Conc.uM,Part.Conc.C.uM,Part.Conc.N.uM,Part.Conc.S.uM,Detected
Dino_Green,Prasinophyte,3430,211218_Smp_3430_A,Gonyol,0,0,0,NA,0,No
Dino_Green,Prasinophyte,3430,211218_Smp_3430_B,Gonyol,0,0,0,NA,0,No
Dino_Green,Prasinophyte,3430,211218_Smp_3430_C,Gonyol,0,0,0,NA,0,No
Haptophyte,NA,NA,220104_Blk_MediaBlk_C,Gonyol,0,NA,NA,NA,NA,NA
Haptophyte,NA,NA,220104_Blk_MediaBlk_H,Gonyol,0,NA,NA,NA,NA,NA
Haptophyte,NA,NA,220104_Blk_MediaBlk_LInoSi,Gonyol,6.722376936383572e-5,NA,NA,NA,NA,NA
Haptophyte,NA,NA,220104_Blk_MediaBlk_RAC5,Gonyol,1.6754429874013462e-4,NA,NA,NA,NA,NA
Haptophyte,Haptophyte,116,220104_Smp_116-1_A,Gonyol,10.84276507124527,NA,NA,NA,NA,Yes
Haptophyte,Haptophyte,116,220104_Smp_116-1_B,Gonyol,11.640371059603936,NA,NA,NA,NA,Yes
Haptophyte,Haptophyte,116,220104_Smp_116-1_C,Gonyol,11.525473532331407,NA,NA,NA,NA,Yes
Haptophyte,Haptophyte,371,220104_Smp_371_A,Gonyol,12.962470804905324,0.06913317762616172,0.48393224338313207,NA,0.06913317762616172,Yes
Haptophyte,Haptophyte,371,220104_Smp_371_B,Gonyol,15.595599922945071,0.08317653292237373,0.5822357304566161,NA,0.08317653292237373,Yes
Haptophyte,Haptophyte,371,220104_Smp_371_C,Gonyol,10.201329085508732,0.08161063268406986,0.571274428788489,NA,0.08161063268406986,Yes
Haptophyte,Haptophyte,2090,220104_Smp_2090_A,Gonyol,16.6198793103519,0.14773226053646132,1.034125823755229,NA,0.14773226053646132,Yes
Haptophyte,Haptophyte,2090,220104_Smp_2090_B,Gonyol,14.7224072879222,0.11777925830337758,0.8244548081236431,NA,0.11777925830337758,Yes
Haptophyte,Haptophyte,2090,220104_Smp_2090_C,Gonyol,21.49546699711697,0.17196373597693573,1.2037461518385502,NA,0.17196373597693573,Yes
Haptophyte,Haptophyte,Ca,220104_Smp_Ca_A,Gonyol,44.23529936641594,NA,NA,NA,NA,Yes
Haptophyte,Haptophyte,Ca,220104_Smp_Ca_B,Gonyol,53.99484585924117,NA,NA,NA,NA,Yes
Haptophyte,Haptophyte,Ca,220104_Smp_Ca_C,Gonyol,48.95744309030963,NA,NA,NA,NA,Yes
Haptophyte,Haptophyte,Cr,220104_Smp_Cr_A,Gonyol,15.142232519861976,NA,NA,NA,NA,Yes
Haptophyte,Haptophyte,Cr,220104_Smp_Cr_B,Gonyol,10.563033831243278,NA,NA,NA,NA,Yes
Haptophyte,Haptophyte,Cr,220104_Smp_Cr_C,Gonyol,12.990665295146812,NA,NA,NA,NA,Yes
Haptophyte,Haptophyte,Cs,220104_Smp_Cs_A,Gonyol,8.904609876087822,NA,NA,NA,NA,Yes
Haptophyte,Haptophyte,Cs,220104_Smp_Cs_B,Gonyol,8.14411896357981,NA,NA,NA,NA,Yes
Haptophyte,Haptophyte,Cs,220104_Smp_Cs_C,Gonyol,8.32779662355082,NA,NA,NA,NA,Yes
Haptophyte,Haptophyte,P3,220104_Smp_P3_A,Gonyol,4.845761281570751,NA,NA,NA,NA,Yes
Haptophyte,Haptophyte,P3,220104_Smp_P3_B,Gonyol,3.896891681358288,NA,NA,NA,NA,Yes
Haptophyte,Haptophyte,P3,220104_Smp_P3_C,Gonyol,3.626046685320836,NA,NA,NA,NA,Yes
Haptophyte,Haptophyte,P5,220104_Smp_P5-5_A,Gonyol,15.75747544640608,NA,NA,NA,NA,Yes
Haptophyte,Haptophyte,P5,220104_Smp_P5-5_B,Gonyol,14.51538074376704,NA,NA,NA,NA,Yes
Haptophyte,Haptophyte,P5,220104_Smp_P5-5_C,Gonyol,18.601341379886847,NA,NA,NA,NA,Yes
Bacteria,NA,NA,220111_Blk_MediaBlk_A,Homoserine Betaine (tentative),7.312622904206883e-6,NA,NA,NA,NA,NA
Bacteria,NA,NA,220111_Blk_MediaBlk_AMS,Homoserine Betaine (tentative),0,NA,NA,NA,NA,NA
Bacteria,NA,NA,220111_Blk_MediaBlk_AOA,Homoserine Betaine (tentative),0,NA,NA,NA,NA,NA
Bacteria,NA,NA,220111_Blk_MediaBlk_B,Homoserine Betaine (tentative),0,NA,NA,NA,NA,NA
Bacteria,Bacteria,DSS3,220111_Smp_DSS3_A,Homoserine Betaine (tentative),4.219992800969389e-5,5.626657067959185e-7,3.938659947571429e-6,5.626657067959185e-7,NA,No
Bacteria,Bacteria,DSS3,220111_Smp_DSS3_B,Homoserine Betaine (tentative),1.3490265795156654e-5,1.798702106020887e-7,1.259091474214621e-6,1.798702106020887e-7,NA,No
Bacteria,Bacteria,DSS3,220111_Smp_DSS3_C,Homoserine Betaine (tentative),1.4503368760010315e-5,1.933782501334709e-7,1.3536477509342962e-6,1.933782501334709e-7,NA,No
Bacteria,Bacteria,OCh114,220111_Smp_Och_A,Homoserine Betaine (tentative),2.1468134255232357e-5,2.8624179006976474e-7,2.0036925304883532e-6,2.8624179006976474e-7,NA,No
Bacteria,Bacteria,OCh114,220111_Smp_Och_B,Homoserine Betaine (tentative),9.087457421582096e-6,1.2116609895442796e-7,8.481626926809956e-7,1.2116609895442796e-7,NA,No
Bacteria,Bacteria,OCh114,220111_Smp_Och_C,Homoserine Betaine (tentative),2.2775773420394353e-5,3.036769789385913e-7,2.1257388525701393e-6,3.036769789385913e-7,NA,No
Bacteria,Bacteria,SA7,220111_Smp_SA7_A,Homoserine Betaine (tentative),3.220347093543607e-5,4.29379612472481e-7,3.0056572873073667e-6,4.29379612472481e-7,NA,No
Bacteria,Bacteria,SA7,220111_Smp_SA7_B,Homoserine Betaine (tentative),3.6649444096986854e-5,5.863911055517897e-7,4.104737738862528e-6,5.863911055517897e-7,NA,No
Bacteria,Bacteria,SA7,220111_Smp_SA7_C,Homoserine Betaine (tentative),0,0,0,0,NA,No
Bacteria,Bacteria,SA11,220111_Smp_SA11_A,Homoserine Betaine (tentative),0.2162201215397827,0.00288293495386376,0.02018054467704638,0.00288293495386376,NA,Yes
Bacteria,Bacteria,SA11,220111_Smp_SA11_B,Homoserine Betaine (tentative),0.3035708646551148,0.00404761152873486,0.02833328070114405,0.00404761152873486,NA,Yes
Bacteria,Bacteria,SA11,220111_Smp_SA11_C,Homoserine Betaine (tentative),0.2883647731468516,0.00384486364195802,0.02691404549370615,0.00384486364195802,NA,Yes
Bacteria,Bacteria,SA16,220111_Smp_SA16_A,Homoserine Betaine (tentative),0.11946371018590786,0.00159284946914543,0.01114994628401806,0.00159284946914543,NA,Yes
Bacteria,Bacteria,SA16,220111_Smp_SA16_B,Homoserine Betaine (tentative),0.12866373121811123,0.00171551641624148,0.01200861491369038,0.00171551641624148,NA,Yes
Bacteria,Bacteria,SA16,220111_Smp_SA16_C,Homoserine Betaine (tentative),0.13441407317735854,0.00179218764236478,0.01254531349655346,0.00179218764236478,NA,Yes
Bacteria,Bacteria,SA36,220111_Smp_SA36_A,Homoserine Betaine (tentative),0,0,0,0,NA,No
Bacteria,Bacteria,SA36,220111_Smp_SA36_B,Homoserine Betaine (tentative),0,0,0,0,NA,No
Bacteria,Bacteria,SA36,220111_Smp_SA36_C,Homoserine Betaine (tentative),0,0,0,0,NA,No
Bacteria,Bacteria,SA42,220111_Smp_SA42_A,Homoserine Betaine (tentative),0.00768095819642867,1.0241277595238238e-4,7.168894316666766e-4,1.0241277595238238e-4,NA,Yes
Bacteria,Bacteria,SA44,220111_Smp_SA44_B,Homoserine Betaine (tentative),2.490582875176211e-4,3.320777166901615e-6,2.3245440168311304e-5,3.320777166901615e-6,NA,Yes
Bacteria,Bacteria,SA44,220111_Smp_SA44_C,Homoserine Betaine (tentative),0.00293316668092745,3.9108889079032766e-5,2.7376222355322935e-4,3.9108889079032766e-5,NA,Yes
Bacteria,Bacteria,SA48,220111_Smp_SA48_A,Homoserine Betaine (tentative),0.00264808356918591,5.296167138371835e-5,3.707316996860285e-4,5.296167138371835e-5,NA,Yes
Bacteria,Bacteria,SA48,220111_Smp_SA48_B,Homoserine Betaine (tentative),0.00260406564187087,5.2081312837417434e-5,3.6456918986192205e-4,5.2081312837417434e-5,NA,Yes
Bacteria,Bacteria,SA48,220111_Smp_SA48_C,Homoserine Betaine (tentative),0.00859362431697719,1.1458165755969598e-4,8.020716029178718e-4,1.1458165755969598e-4,NA,Yes
Bacteria,Bacteria,SA53,220111_Smp_SA53_A,Homoserine Betaine (tentative),0.00891559554870218,1.1887460731602906e-4,8.321222512122034e-4,1.1887460731602906e-4,NA,Yes
Bacteria,Bacteria,SA53,220111_Smp_SA53_B,Homoserine Betaine (tentative),0.00971565235473626,1.5545043767578029e-4,0.00108815306373046,1.5545043767578029e-4,NA,Yes
Bacteria,Bacteria,SA53,220111_Smp_SA53_C,Homoserine Betaine (tentative),0.01045595639868538,1.672953023789662e-4,0.00117106711665276,1.672953023789662e-4,NA,Yes
Bacteria,Bacteria,SA55,220111_Smp_SA55_A,Homoserine Betaine (tentative),1.8522772252149032e-5,2.469702966953204e-7,1.7287920768672429e-6,2.469702966953204e-7,NA,No
Bacteria,Bacteria,SA55,220111_Smp_SA55_B,Homoserine Betaine (tentative),1.879953471623186e-5,2.5066046288309154e-7,1.7546232401816408e-6,2.5066046288309154e-7,NA,No
Bacteria,Bacteria,SA55,220111_Smp_SA55_C,Homoserine Betaine (tentative),2.4263689052986447e-5,3.2351585403981925e-7,2.264610978278735e-6,3.2351585403981925e-7,NA,No
Bacteria,Bacteria,SA59,220111_Smp_SA59_A,Homoserine Betaine (tentative),1.7254743127718156e-4,2.3006324170290873e-6,1.6104426919203613e-5,2.3006324170290873e-6,NA,No
Bacteria,Bacteria,SA59,220111_Smp_SA59_B,Homoserine Betaine (tentative),8.632449774209222e-5,1.150993303227896e-6,8.056953122595274e-6,1.150993303227896e-6,NA,No
Bacteria,Bacteria,SA59,220111_Smp_SA59_C,Homoserine Betaine (tentative),1.5881848959556816e-4,2.1175798612742417e-6,1.4823059028919692e-5,2.1175798612742417e-6,NA,No
Bacteria,Bacteria,SA60,220111_Smp_SA60_A,Homoserine Betaine (tentative),2.057436923360707e-5,2.743249231147609e-7,1.920274461803326e-6,2.743249231147609e-7,NA,No
Bacteria,Bacteria,SA60,220111_Smp_SA60_B,Homoserine Betaine (tentative),5.168856404893732e-5,8.270170247829973e-7,5.789119173480981e-6,8.270170247829973e-7,NA,No
Bacteria,Bacteria,Nmar,220111_Smp_SCM1_Exp1,Homoserine Betaine (tentative),1.5056893688175976e-5,4.01517165018026e-9,2.8106201551261825e-8,4.01517165018026e-9,NA,No
Bacteria,Bacteria,Nmar,220111_Smp_SCM1_Exp2,Homoserine Betaine (tentative),2.0868905433915405e-5,5.565041449044108e-9,3.8955290143308763e-8,5.565041449044108e-9,NA,No
Bacteria,Bacteria,Nmar,220111_Smp_SCM1_Exp3,Homoserine Betaine (tentative),9.684147137723976e-6,2.5824392367263934e-9,1.807707465708475e-8,2.5824392367263934e-9,NA,No
Bacteria,Bacteria,Nmar,220111_Smp_SCM1_St1,Homoserine Betaine (tentative),1.731669729398991e-5,NA,NA,NA,NA,No
Bacteria,Bacteria,Nmar,220111_Smp_SCM1_St2,Homoserine Betaine (tentative),0,NA,NA,NA,NA,No
Bacteria,Bacteria,Nmar,220111_Smp_SCM1_St3,Homoserine Betaine (tentative),1.1662110069104934e-5,NA,NA,NA,NA,No
Bacteria,Bacteria,Nmar,220111_Smp_SCM1_St4,Homoserine Betaine (tentative),2.114058968764809e-5,NA,NA,NA,NA,No
Cyano,NA,NA,211221_Blk_MediaBlk_1314P,Homoserine Betaine (tentative),6.654456931342767e-6,NA,NA,NA,NA,NA
Cyano,NA,NA,211221_Blk_MediaBlk_A,Homoserine Betaine (tentative),9.054222666254663e-6,NA,NA,NA,NA,NA
Cyano,NA,NA,211221_Blk_MediaBlk_As9601,Homoserine Betaine (tentative),9.255231699156913e-6,NA,NA,NA,NA,NA
Cyano,NA,NA,211221_Blk_MediaBlk_C,Homoserine Betaine (tentative),0,NA,NA,NA,NA,NA
Cyano,NA,NA,211221_Blk_MediaBlk_Nat,Homoserine Betaine (tentative),8.916690170058391e-6,NA,NA,NA,NA,NA
Cyano,Cyano,1314P,211221_Smp_1314P_A,Homoserine Betaine (tentative),9.114172728699195e-6,1.4582676365918713e-7,1.02078734561431e-6,1.4582676365918713e-7,NA,No
Cyano,Cyano,1314P,211221_Smp_1314P_B,Homoserine Betaine (tentative),1.4566101936889931e-5,2.330576309902389e-7,1.6314034169316724e-6,2.330576309902389e-7,NA,No
Cyano,Cyano,1314P,211221_Smp_1314P_C,Homoserine Betaine (tentative),1.1757265187650654e-5,1.881162430024105e-7,1.3168137010168732e-6,1.881162430024105e-7,NA,No
Cyano,Cyano,7803,211221_Smp_7803_B,Homoserine Betaine (tentative),0,0,0,0,NA,No
Cyano,Cyano,7803,211221_Smp_7803_F,Homoserine Betaine (tentative),0,0,0,0,NA,No
Cyano,Cyano,8102,211221_Smp_8102_A,Homoserine Betaine (tentative),0,0,0,0,NA,No
Cyano,Cyano,8102,211221_Smp_8102_F,Homoserine Betaine (tentative),0,0,0,0,NA,No
Cyano,Cyano,WH8501,211221_Smp_8501_B,Homoserine Betaine (tentative),1.5133864292982238e-5,1.210709143438579e-7,8.474964004070053e-7,1.210709143438579e-7,NA,No
Cyano,Cyano,WH8501,211221_Smp_8501_C,Homoserine Betaine (tentative),5.875352972762185e-4,3.1335215854731653e-6,2.193465109831216e-5,3.1335215854731653e-6,NA,No
Cyano,Cyano,WH8501,211221_Smp_8501_D,Homoserine Betaine (tentative),3.4926730056469775e-4,2.794138404517582e-6,1.9558968831623073e-5,2.794138404517582e-6,NA,No
Cyano,Cyano,As9601,211221_Smp_As9601_A,Homoserine Betaine (tentative),0,0,0,0,NA,No
Cyano,Cyano,As9601,211221_Smp_As9601_B,Homoserine Betaine (tentative),1.8709709194085348e-5,2.9935534710536556e-7,2.0954874297375587e-6,2.9935534710536556e-7,NA,No
Cyano,Cyano,As9601,211221_Smp_As9601_C,Homoserine Betaine (tentative),0,0,0,0,NA,No
Cyano,Cyano,MED4,211221_Smp_MED4_D,Homoserine Betaine (tentative),0,0,0,0,NA,No
Cyano,Cyano,MED4,211221_Smp_MED4_E,Homoserine Betaine (tentative),1.0932070210473016e-5,5.4660351052365076e-8,3.826224573665555e-7,5.4660351052365076e-8,NA,No
Cyano,Cyano,MED4,211221_Smp_MED4_F,Homoserine Betaine (tentative),1.679836014438329e-5,8.399180072191647e-8,5.879426050534152e-7,8.399180072191647e-8,NA,No
Cyano,Cyano,NATL2A,211221_Smp_Nat_A,Homoserine Betaine (tentative),6.580400971852466e-6,1.0528641554963945e-7,7.370049088474761e-7,1.0528641554963945e-7,NA,No
Cyano,Cyano,NATL2A,211221_Smp_Nat_B,Homoserine Betaine (tentative),3.544811927602411e-5,5.671699084163858e-7,3.9701893589147e-6,5.671699084163858e-7,NA,No
Cyano,Cyano,NATL2A,211221_Smp_Nat_C,Homoserine Betaine (tentative),1.1346430936192556e-5,1.8154289497908092e-7,1.2708002648535664e-6,1.8154289497908092e-7,NA,No
Diatom,NA,NA,211215_Blk_MediaBlk_A,Homoserine Betaine (tentative),0,NA,NA,NA,NA,NA
Diatom,NA,NA,211215_Blk_MediaBlk_B,Homoserine Betaine (tentative),1.1345931388800426e-5,NA,NA,NA,NA,NA
Diatom,NA,NA,211215_Blk_MediaBlk_Fc,Homoserine Betaine (tentative),0,NA,NA,NA,NA,NA
Diatom,NA,NA,211215_Blk_MediaBlk_Pc55x,Homoserine Betaine (tentative),9.721211055090995e-6,NA,NA,NA,NA,NA
Diatom,NA,NA,211215_Blk_MediaBlk_Z,Homoserine Betaine (tentative),6.657674025379052e-6,NA,NA,NA,NA,NA
Diatom,Diatom,Cy,211215_Smp_Cy_A,Homoserine Betaine (tentative),0,0,0,0,NA,No
Diatom,Diatom,Cy,211215_Smp_Cy_B,Homoserine Betaine (tentative),0,0,0,0,NA,No
Diatom,Diatom,Cy,211215_Smp_Cy_C,Homoserine Betaine (tentative),0,0,0,0,NA,No
Diatom,Diatom,Fc,211215_Smp_Fc_A,Homoserine Betaine (tentative),0,NA,NA,NA,NA,No
Diatom,Diatom,Fc,211215_Smp_Fc_B,Homoserine Betaine (tentative),0,NA,NA,NA,NA,No
Diatom,Diatom,Fc,211215_Smp_Fc_C,Homoserine Betaine (tentative),0,NA,NA,NA,NA,No
Diatom,Diatom,Np,211215_Smp_Np_A,Homoserine Betaine (tentative),0,0,0,0,NA,No
Diatom,Diatom,Np,211215_Smp_Np_C,Homoserine Betaine (tentative),0,0,0,0,NA,No
Diatom,Diatom,Np,211215_Smp_Np_F,Homoserine Betaine (tentative),0,0,0,0,NA,No
Diatom,Diatom,Pc55x,211215_Smp_Pc55x_A,Homoserine Betaine (tentative),0,0,0,0,NA,No
Diatom,Diatom,Pc55x,211215_Smp_Pc55x_B,Homoserine Betaine (tentative),0,0,0,0,NA,No
Diatom,Diatom,Pc55x,211215_Smp_Pc55x_C,Homoserine Betaine (tentative),0,0,0,0,NA,No
Diatom,Diatom,Pt,211215_Smp_Pt_C,Homoserine Betaine (tentative),0,0,0,0,NA,No
Diatom,Diatom,Pt,211215_Smp_Pt_F,Homoserine Betaine (tentative),0,0,0,0,NA,No
Diatom,Diatom,To,211215_Smp_To_A,Homoserine Betaine (tentative),0,0,0,0,NA,No
Diatom,Diatom,To,211215_Smp_To_B,Homoserine Betaine (tentative),0,0,0,0,NA,No
Diatom,Diatom,To,211215_Smp_To_C,Homoserine Betaine (tentative),0,0,0,0,NA,No
Diatom,Diatom,Tp,211215_Smp_Tp_A,Homoserine Betaine (tentative),0,0,0,0,NA,No
Diatom,Diatom,Tp,211215_Smp_Tp_E,Homoserine Betaine (tentative),0,0,0,0,NA,No
Diatom,Diatom,Tp,211215_Smp_Tp_F,Homoserine Betaine (tentative),0,0,0,0,NA,No
Dino_Green,NA,NA,211218_Blk_MediaBlk_21,Homoserine Betaine (tentative),6.511373910683149e-6,NA,NA,NA,NA,NA
Dino_Green,NA,NA,211218_Blk_MediaBlk_49,Homoserine Betaine (tentative),0,NA,NA,NA,NA,NA
Dino_Green,NA,NA,211218_Blk_MediaBlk_71,Homoserine Betaine (tentative),5.473495864725601e-5,NA,NA,NA,NA,NA
Dino_Green,NA,NA,211218_Blk_MediaBlk_3430,Homoserine Betaine (tentative),4.7970715846837585e-6,NA,NA,NA,NA,NA
Dino_Green,NA,NA,211218_Blk_MediaBlk_N,Homoserine Betaine (tentative),0,NA,NA,NA,NA,NA
Dino_Green,NA,NA,211218_Blk_MediaBlk_O,Homoserine Betaine (tentative),1.3785073150715268e-5,NA,NA,NA,NA,NA
Dino_Green,Dino,449,211218_Smp_449_A,Homoserine Betaine (tentative),0,0,0,0,NA,No
Dino_Green,Dino,449,211218_Smp_449_B,Homoserine Betaine (tentative),1.009244362855172e-5,1.6820739380919536e-07,1.1774517566643674e-6,1.6820739380919536e-07,NA,No
Dino_Green,Dino,449,211218_Smp_449_C,Homoserine Betaine (tentative),2.023694849910776e-5,3.372824749851293e-7,2.3609773248959053e-6,3.372824749851293e-7,NA,No
Dino_Green,Dino,1314,211218_Smp_1314_A,Homoserine Betaine (tentative),9.837715408744871e-6,1.6396192347908118e-7,1.1477334643535684e-6,1.6396192347908118e-7,NA,No
Dino_Green,Dino,1314,211218_Smp_1314_B,Homoserine Betaine (tentative),7.662299224992934e-6,1.2770498708321553e-7,8.939349095825087e-7,1.2770498708321553e-7,NA,No
Dino_Green,Dino,1314,211218_Smp_1314_C,Homoserine Betaine (tentative),0,0,0,0,NA,No
Dino_Green,Prasinophyte,1545,211218_Smp_1545_A,Homoserine Betaine (tentative),7.359228423324929e-5,1.1774765477319888e-6,8.242335834123921e-6,1.1774765477319888e-6,NA,No
Dino_Green,Prasinophyte,1545,211218_Smp_1545_B,Homoserine Betaine (tentative),6.567153812830634e-6,1.0507446100529015e-7,7.35521227037031e-7,1.0507446100529015e-7,NA,No
Dino_Green,Prasinophyte,1545,211218_Smp_1545_C,Homoserine Betaine (tentative),0,0,0,0,NA,No
Dino_Green,Dino,1771,211218_Smp_1771_A,Homoserine Betaine (tentative),8.835536500161714e-6,1.472589416693619e-7,1.0308125916855332e-6,1.472589416693619e-7,NA,No
Dino_Green,Dino,1771,211218_Smp_1771_B,Homoserine Betaine (tentative),0,0,0,0,NA,No
Dino_Green,Dino,1771,211218_Smp_1771_C,Homoserine Betaine (tentative),0,0,0,0,NA,No
Dino_Green,Dino,2021,211218_Smp_2021_A,Homoserine Betaine (tentative),1.0754870871814688,0.00877948642597117,0.06145640498179821,0.00877948642597117,NA,Yes
Dino_Green,Dino,2021,211218_Smp_2021_B,Homoserine Betaine (tentative),1.262160732443148,0.01030335291790325,0.07212347042532274,0.01030335291790325,NA,Yes
Dino_Green,Dino,2021,211218_Smp_2021_C,Homoserine Betaine (tentative),0.5225949716372854,0.00870991619395475,0.0609694133576833,0.00870991619395475,NA,Yes
Dino_Green,Prasinophyte,3430,211218_Smp_3430_A,Homoserine Betaine (tentative),0,0,0,0,NA,No
Dino_Green,Prasinophyte,3430,211218_Smp_3430_B,Homoserine Betaine (tentative),0,0,0,0,NA,No
Dino_Green,Prasinophyte,3430,211218_Smp_3430_C,Homoserine Betaine (tentative),0,0,0,0,NA,No
Haptophyte,NA,NA,220104_Blk_MediaBlk_C,Homoserine Betaine (tentative),9.35587478577412e-6,NA,NA,NA,NA,NA
Haptophyte,NA,NA,220104_Blk_MediaBlk_H,Homoserine Betaine (tentative),1.1026658231494397e-5,NA,NA,NA,NA,NA
Haptophyte,NA,NA,220104_Blk_MediaBlk_LInoSi,Homoserine Betaine (tentative),2.922846009491635e-5,NA,NA,NA,NA,NA
Haptophyte,NA,NA,220104_Blk_MediaBlk_RAC5,Homoserine Betaine (tentative),0.01099254298607587,NA,NA,NA,NA,NA
Haptophyte,Haptophyte,116,220104_Smp_116-1_A,Homoserine Betaine (tentative),0,NA,NA,NA,NA,No
Haptophyte,Haptophyte,116,220104_Smp_116-1_B,Homoserine Betaine (tentative),0,NA,NA,NA,NA,No
Haptophyte,Haptophyte,116,220104_Smp_116-1_C,Homoserine Betaine (tentative),0,NA,NA,NA,NA,No
Haptophyte,Haptophyte,371,220104_Smp_371_A,Homoserine Betaine (tentative),0,0,0,0,NA,No
Haptophyte,Haptophyte,371,220104_Smp_371_B,Homoserine Betaine (tentative),0,0,0,0,NA,No
Haptophyte,Haptophyte,371,220104_Smp_371_C,Homoserine Betaine (tentative),0,0,0,0,NA,No
Haptophyte,Haptophyte,2090,220104_Smp_2090_A,Homoserine Betaine (tentative),0,0,0,0,NA,No
Haptophyte,Haptophyte,2090,220104_Smp_2090_B,Homoserine Betaine (tentative),2.0572930578644305e-4,1.6458344462915445e-6,1.152084112404081e-5,1.6458344462915445e-6,NA,No
Haptophyte,Haptophyte,2090,220104_Smp_2090_C,Homoserine Betaine (tentative),0,0,0,0,NA,No
Haptophyte,Haptophyte,Ca,220104_Smp_Ca_A,Homoserine Betaine (tentative),0.01475729216127362,NA,NA,NA,NA,Yes
Haptophyte,Haptophyte,Ca,220104_Smp_Ca_B,Homoserine Betaine (tentative),0.01508599830380871,NA,NA,NA,NA,Yes
Haptophyte,Haptophyte,Ca,220104_Smp_Ca_C,Homoserine Betaine (tentative),0.01376000869766682,NA,NA,NA,NA,Yes
Haptophyte,Haptophyte,Cr,220104_Smp_Cr_A,Homoserine Betaine (tentative),0.02960051691774477,NA,NA,NA,NA,Yes
Haptophyte,Haptophyte,Cr,220104_Smp_Cr_B,Homoserine Betaine (tentative),0.02471132023337208,NA,NA,NA,NA,Yes
Haptophyte,Haptophyte,Cr,220104_Smp_Cr_C,Homoserine Betaine (tentative),0.02563713926640488,NA,NA,NA,NA,Yes
Haptophyte,Haptophyte,Cs,220104_Smp_Cs_A,Homoserine Betaine (tentative),0.06706193669493599,NA,NA,NA,NA,Yes
Haptophyte,Haptophyte,Cs,220104_Smp_Cs_B,Homoserine Betaine (tentative),0.07269003223307587,NA,NA,NA,NA,Yes
Haptophyte,Haptophyte,Cs,220104_Smp_Cs_C,Homoserine Betaine (tentative),0.06619831590698681,NA,NA,NA,NA,Yes
Haptophyte,Haptophyte,P3,220104_Smp_P3_A,Homoserine Betaine (tentative),0,NA,NA,NA,NA,No
Haptophyte,Haptophyte,P3,220104_Smp_P3_B,Homoserine Betaine (tentative),0,NA,NA,NA,NA,No
Haptophyte,Haptophyte,P3,220104_Smp_P3_C,Homoserine Betaine (tentative),0,NA,NA,NA,NA,No
Haptophyte,Haptophyte,P5,220104_Smp_P5-5_A,Homoserine Betaine (tentative),0,NA,NA,NA,NA,No
Haptophyte,Haptophyte,P5,220104_Smp_P5-5_B,Homoserine Betaine (tentative),0,NA,NA,NA,NA,No
Haptophyte,Haptophyte,P5,220104_Smp_P5-5_C,Homoserine Betaine (tentative),0,NA,NA,NA,NA,No
Cyano,NA,NA,211221_Blk_MediaBlk_1314P,Hydroxyisoleucine,0.01107910917357923,NA,NA,NA,NA,NA
Cyano,NA,NA,211221_Blk_MediaBlk_A,Hydroxyisoleucine,0.00695764472230074,NA,NA,NA,NA,NA
Cyano,NA,NA,211221_Blk_MediaBlk_As9601,Hydroxyisoleucine,0.00135665949916697,NA,NA,NA,NA,NA
Cyano,NA,NA,211221_Blk_MediaBlk_C,Hydroxyisoleucine,0.00411271559467549,NA,NA,NA,NA,NA
Cyano,NA,NA,211221_Blk_MediaBlk_Nat,Hydroxyisoleucine,0.00394683272127899,NA,NA,NA,NA,NA
Cyano,Cyano,1314P,211221_Smp_1314P_A,Hydroxyisoleucine,0.00876314025188303,1.4021024403012848e-4,8.412614641807709e-4,1.4021024403012848e-4,NA,No
Cyano,Cyano,1314P,211221_Smp_1314P_B,Hydroxyisoleucine,0.0049555858895073,7.928937423211687e-5,4.757362453927012e-4,7.928937423211687e-5,NA,No
Cyano,Cyano,1314P,211221_Smp_1314P_C,Hydroxyisoleucine,0.00626172235533305,1.0018755768532883e-4,6.01125346111973e-4,1.0018755768532883e-4,NA,No
Cyano,Cyano,7803,211221_Smp_7803_B,Hydroxyisoleucine,0.12179183374012542,6.089591687006271e-4,0.00365375501220376,6.089591687006271e-4,NA,Yes
Cyano,Cyano,7803,211221_Smp_7803_F,Hydroxyisoleucine,0.2959540429927627,0.00147977021496381,0.00887862128978288,0.00147977021496381,NA,Yes
Cyano,Cyano,8102,211221_Smp_8102_A,Hydroxyisoleucine,0.08008086714498067,5.338724476332044e-4,0.00320323468579922,5.338724476332044e-4,NA,Yes
Cyano,Cyano,8102,211221_Smp_8102_F,Hydroxyisoleucine,0.03517634761916331,2.3450898412775544e-4,0.00140705390476653,2.3450898412775544e-4,NA,Yes
Cyano,Cyano,WH8501,211221_Smp_8501_B,Hydroxyisoleucine,0.04011180168055314,3.208944134444251e-4,0.00192536648066655,3.208944134444251e-4,NA,Yes
Cyano,Cyano,WH8501,211221_Smp_8501_C,Hydroxyisoleucine,0.07334700429961911,3.911840229313019e-4,0.00234710413758781,3.911840229313019e-4,NA,Yes
Cyano,Cyano,WH8501,211221_Smp_8501_D,Hydroxyisoleucine,0.07042476404769928,5.633981123815942e-4,0.00338038867428956,5.633981123815942e-4,NA,Yes
Cyano,Cyano,As9601,211221_Smp_As9601_A,Hydroxyisoleucine,0.00545293420830216,8.72469473328347e-5,5.234816839970081e-4,8.72469473328347e-5,NA,No
