Part.SampID,Diss.SampID,Cruise,Compound,compound.name.figure,order,class,Part.Conc.nM,Part.C.nM,Part.N.nM,Part.S.nM,Diss.Conc.nM.adj,Diss.N.nM.adj,Diss.S.nM.adj,Total.Conc.nM,Total.C.nM,Total.N.nM,Total.S.nM,Part.Flag,Diss.Flag,Tot.Flag,Diss.LOD.nM.adj,Lat,Long,depth_m,Local_Date,Local_Time,station,Region,Treatment,sst,sss,chla,poc,pn,N_N
220628_Smp_MU1_A,220623_Smp_MU1_A,KM1906,Arsenobetaine,Arsenobetaine,33,Other,0.00121015574819163,0.00605077874095817,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.24,-158,7,4/10/19,05:30:00,NA,NPSG,NA,24.18130638888889,34.56315083333333,0.0732441,NA,NA,NA
220628_Smp_MU1_B,220623_Smp_MU1_B,KM1906,Arsenobetaine,Arsenobetaine,33,Other,0.00158960556406805,0.00794802782034025,NA,NA,9.859285041629696e-5,NA,NA,0.00168819841448434,0.00844099207242173,NA,NA,NA,Flag,Flag,5.59798982122564e-5,22.24,-158,7,4/10/19,05:30:00,NA,NPSG,NA,24.18130638888889,34.56315083333333,0.0732441,NA,NA,NA
220628_Smp_MU1_C,220623_Smp_MU1_C,KM1906,Arsenobetaine,Arsenobetaine,33,Other,0.00145845365735203,0.00729226828676015,NA,NA,1.0588576591795572e-4,NA,NA,0.00156433942326998,0.00782169711634992,NA,NA,NA,Flag,Flag,5.59798982122564e-5,22.24,-158,7,4/10/19,05:30:00,NA,NPSG,NA,24.18130638888889,34.56315083333333,0.0732441,NA,NA,NA
220628_Smp_MU2_A,220623_Smp_MU2_A,KM1906,Arsenobetaine,Arsenobetaine,33,Other,0.00100842817460479,0.00504214087302398,NA,NA,5.59798982122564e-5,NA,NA,0.00106440807281704,0.00532204036408526,NA,NA,NA,Flag,Flag,5.59798982122564e-5,24.1,-158,7,4/10/19,18:40:00,NA,NPSG,NA,23.58302861111111,34.787930555555555,0.06981958,NA,NA,NA
220628_Smp_MU2_B,220623_Smp_MU2_B,KM1906,Arsenobetaine,Arsenobetaine,33,Other,0.00134164036314285,0.00670820181571425,NA,NA,1.3255170540538733e-4,NA,NA,0.00147419206854823,0.00737096034274118,NA,NA,NA,Flag,Flag,5.59798982122564e-5,24.1,-158,7,4/10/19,18:40:00,NA,NPSG,NA,23.58302861111111,34.787930555555555,0.06981958,NA,NA,NA
220628_Smp_MU2_C,220623_Smp_MU2_C,KM1906,Arsenobetaine,Arsenobetaine,33,Other,0.00146121103847523,0.00730605519237618,NA,NA,0.00115375159200673,NA,NA,0.00261496263048196,0.01307481315240985,NA,NA,NA,NA,NA,5.59798982122564e-5,24.1,-158,7,4/10/19,18:40:00,NA,NPSG,NA,23.58302861111111,34.787930555555555,0.06981958,NA,NA,NA
220628_Smp_MU3_A,220623_Smp_MU3_A,KM1906,Arsenobetaine,Arsenobetaine,33,Other,0.0012375276234841,0.00618763811742053,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.55,-158,7,4/11/19,05:45:00,NA,NPSG,NA,NA,NA,NA,NA,NA,NA
220628_Smp_MU3_B,220623_Smp_MU3_B,KM1906,Arsenobetaine,Arsenobetaine,33,Other,0.00149452873518734,0.00747264367593673,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.55,-158,7,4/11/19,05:45:00,NA,NPSG,NA,NA,NA,NA,NA,NA,NA
220628_Smp_MU3_C,220623_Smp_MU3_C,KM1906,Arsenobetaine,Arsenobetaine,33,Other,0.0013849515852376,0.00692475792618803,NA,NA,5.59798982122564e-5,NA,NA,0.00144093148344985,0.00720465741724931,NA,NA,NA,Flag,Flag,5.59798982122564e-5,25.55,-158,7,4/11/19,05:45:00,NA,NPSG,NA,NA,NA,NA,NA,NA,NA
220628_Smp_MU4_A,220623_Smp_MU4_A,KM1906,Arsenobetaine,Arsenobetaine,33,Other,0.0012884530858788,0.00644226542939404,NA,NA,1.9459139940426984e-4,NA,NA,0.00148304448528306,0.00741522242641539,NA,NA,NA,Flag,Flag,5.59798982122564e-5,27.47,-158,7,4/11/19,18:40:00,NA,NPSG,NA,21.2004375,35.22767972222222,0.07966526,3.1747165520029874,0.4410409602028585,NA
220628_Smp_MU4_B,220623_Smp_MU4_B,KM1906,Arsenobetaine,Arsenobetaine,33,Other,0.00153551389137734,0.0076775694568867,NA,NA,1.4369785271818396e-4,NA,NA,0.00167921174409552,0.00839605872047762,NA,NA,NA,Flag,Flag,5.59798982122564e-5,27.47,-158,7,4/11/19,18:40:00,NA,NPSG,NA,21.2004375,35.22767972222222,0.07966526,3.1747165520029874,0.4410409602028585,NA
220628_Smp_MU4_C,220623_Smp_MU4_C,KM1906,Arsenobetaine,Arsenobetaine,33,Other,0.00153589180565944,0.00767945902829722,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.47,-158,7,4/11/19,18:40:00,NA,NPSG,NA,21.2004375,35.22767972222222,0.07966526,3.1747165520029874,0.4410409602028585,NA
220628_Smp_MU5_A,220623_Smp_MU5_A,KM1906,Arsenobetaine,Arsenobetaine,33,Other,0.00132214585740004,0.00661072928700024,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.28,-158,7,4/12/19,05:40:00,NA,NPSG,NA,19.634418055555557,35.15114138888889,0.05844706,2.423437205981798,0.41226336756122,NA
220628_Smp_MU5_B,220623_Smp_MU5_B,KM1906,Arsenobetaine,Arsenobetaine,33,Other,0.00162526138518547,0.00812630692592738,NA,NA,5.59798982122564e-5,NA,NA,0.00168124128339772,0.00840620641698866,NA,NA,NA,Flag,Flag,5.59798982122564e-5,29.28,-158,7,4/12/19,05:40:00,NA,NPSG,NA,19.634418055555557,35.15114138888889,0.05844706,2.423437205981798,0.41226336756122,NA
220628_Smp_MU5_C,220623_Smp_MU5_C,KM1906,Arsenobetaine,Arsenobetaine,33,Other,0.00141152108087265,0.00705760540436327,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.28,-158,7,4/12/19,05:40:00,NA,NPSG,NA,19.634418055555557,35.15114138888889,0.05844706,2.423437205981798,0.41226336756122,NA
220628_Smp_MU6_A,220623_Smp_MU6_A,KM1906,Arsenobetaine,Arsenobetaine,33,Other,0.00105532304771447,0.00527661523857235,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.1,-158,7,4/12/19,18:20:00,NA,NPSG,NA,19.2527575,35.09954277777778,0.06571155176417522,2.211415063254744,0.36082710524139266,NA
220628_Smp_MU6_B,220623_Smp_MU6_B,KM1906,Arsenobetaine,Arsenobetaine,33,Other,0.00135131698187416,0.00675658490937083,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.1,-158,7,4/12/19,18:20:00,NA,NPSG,NA,19.2527575,35.09954277777778,0.06571155176417522,2.211415063254744,0.36082710524139266,NA
220628_Smp_MU6_C,220623_Smp_MU6_C,KM1906,Arsenobetaine,Arsenobetaine,33,Other,8.827295883290443e-4,0.00441364794164522,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.1,-158,7,4/12/19,18:20:00,NA,NPSG,NA,19.2527575,35.09954277777778,0.06571155176417522,2.211415063254744,0.36082710524139266,NA
220628_Smp_MU7_A,220623_Smp_MU7_A,KM1906,Arsenobetaine,Arsenobetaine,33,Other,7.077591991581828e-4,0.00353879599579091,NA,NA,8.361899614183253e-5,NA,NA,7.913781953000152e-4,0.00395689097650007,NA,NA,NA,Flag,Flag,5.59798982122564e-5,32.18,-158,7,4/13/19,05:45:00,NA,NPSG,NA,17.845815833333333,34.67115472222222,0.0713909,2.4710027031765245,0.4053569151957016,NA
220628_Smp_MU7_B,220623_Smp_MU7_B,KM1906,Arsenobetaine,Arsenobetaine,33,Other,9.404430502357398e-4,0.00470221525117869,NA,NA,1.69622803881421e-4,NA,NA,0.00111006585411716,0.0055503292705857904,NA,NA,NA,Flag,Flag,5.59798982122564e-5,32.18,-158,7,4/13/19,05:45:00,NA,NPSG,NA,17.845815833333333,34.67115472222222,0.0713909,2.4710027031765245,0.4053569151957016,NA
220628_Smp_MU7_C,220623_Smp_MU7_C,KM1906,Arsenobetaine,Arsenobetaine,33,Other,9.067260919483408e-4,0.0045336304597417,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32.18,-158,7,4/13/19,05:45:00,NA,NPSG,NA,17.845815833333333,34.67115472222222,0.0713909,2.4710027031765245,0.4053569151957016,NA
220628_Smp_MU8_A,220623_Smp_MU8_A,KM1906,Arsenobetaine,Arsenobetaine,33,Other,7.040524419372895e-4,0.00352026220968643,NA,NA,2.3349222378729633e-4,NA,NA,9.37544665724586e-4,0.00468772332862291,NA,NA,NA,Flag,Flag,5.59798982122564e-5,34.16,-158,7,4/13/19,18:45:00,NA,NPSG,NA,15.886869444444445,34.170071944444445,0.09556212,3.3798321717581885,0.5787229527631325,0.001
220628_Smp_MU8_B,220623_Smp_MU8_B,KM1906,Arsenobetaine,Arsenobetaine,33,Other,7.640562376405792e-4,0.00382028118820289,NA,NA,8.17738388243187e-5,NA,NA,8.458300764648979e-4,0.00422915038232448,NA,NA,NA,Flag,Flag,5.59798982122564e-5,34.16,-158,7,4/13/19,18:45:00,NA,NPSG,NA,15.886869444444445,34.170071944444445,0.09556212,3.3798321717581885,0.5787229527631325,0.001
220628_Smp_MU8_C,220623_Smp_MU8_C,KM1906,Arsenobetaine,Arsenobetaine,33,Other,7.081489186826654e-4,0.00354074459341332,NA,NA,9.59282031623994e-5,NA,NA,8.040771218450649e-4,0.00402038560922531,NA,NA,NA,Flag,Flag,5.59798982122564e-5,34.16,-158,7,4/13/19,18:45:00,NA,NPSG,NA,15.886869444444445,34.170071944444445,0.09556212,3.3798321717581885,0.5787229527631325,0.001
220628_Smp_MU9_A,220623_Smp_MU9_A,KM1906,Arsenobetaine,Arsenobetaine,33,Other,6.556031751186713e-4,0.00327801587559335,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.59,-158,7,4/14/19,06:00:00,NA,NPSG,NA,14.626659722222222,34.063073611111115,0.15817978,3.3874050300369136,0.6684498324592087,0.001
220628_Smp_MU9_B,220623_Smp_MU9_B,KM1906,Arsenobetaine,Arsenobetaine,33,Other,5.839821536453296e-4,0.00291991076822664,NA,NA,6.42695163803113e-5,NA,NA,6.482516700256408e-4,0.00324125835012819,NA,NA,NA,Flag,Flag,5.59798982122564e-5,35.59,-158,7,4/14/19,06:00:00,NA,NPSG,NA,14.626659722222222,34.063073611111115,0.15817978,3.3874050300369136,0.6684498324592087,0.001
220628_Smp_MU9_C,220623_Smp_MU9_C,KM1906,Arsenobetaine,Arsenobetaine,33,Other,6.241796501061741e-4,0.00312089825053087,NA,NA,9.69475513395334e-5,NA,NA,7.211272014457075e-4,0.00360563600722853,NA,NA,NA,Flag,Flag,5.59798982122564e-5,35.59,-158,7,4/14/19,06:00:00,NA,NPSG,NA,14.626659722222222,34.063073611111115,0.15817978,3.3874050300369136,0.6684498324592087,0.001
220628_Smp_MU10_A,220623_Smp_MU10_A,KM1906,Arsenobetaine,Arsenobetaine,33,Other,2.765056161020155e-4,0.00138252808051007,NA,NA,3.762114423177446e-4,NA,NA,6.527170584197601e-4,0.00326358529209879,NA,NA,NA,NA,NA,5.59798982122564e-5,36.57,-158,7,4/14/19,18:20:00,NA,NPTZ,NA,13.583664945125888,33.68988411878632,0.21341308,6.4306006208916635,2.5834134615687576,0.6530409276342212
220628_Smp_MU10_B,220623_Smp_MU10_B,KM1906,Arsenobetaine,Arsenobetaine,33,Other,3.144706292202309e-4,0.00157235314610115,NA,NA,1.1553936026023872e-4,NA,NA,4.300099894804696e-4,0.00215004994740234,NA,NA,NA,NA,NA,5.59798982122564e-5,36.57,-158,7,4/14/19,18:20:00,NA,NPTZ,NA,13.583664945125888,33.68988411878632,0.21341308,6.4306006208916635,2.5834134615687576,0.6530409276342212
220628_Smp_MU10_C,220623_Smp_MU10_C,KM1906,Arsenobetaine,Arsenobetaine,33,Other,1.709158314506826e-4,8.54579157253413e-4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.57,-158,7,4/14/19,18:20:00,NA,NPTZ,NA,13.583664945125888,33.68988411878632,0.21341308,6.4306006208916635,2.5834134615687576,0.6530409276342212
220628_Smp_MU11_A,220623_Smp_MU11_A,KM1906,Arsenobetaine,Arsenobetaine,33,Other,4.844952330854448e-4,0.00242247616542722,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38.58,-158,7,4/15/19,05:30:00,NA,NPTZ,NA,11.993045277777778,33.545141944444445,0.59397786,8.95139834651044,1.514717749216239,0.3054463594685514
220628_Smp_MU11_B,220623_Smp_MU11_B,KM1906,Arsenobetaine,Arsenobetaine,33,Other,5.73107074225198e-4,0.00286553537112599,NA,NA,9.507988483343588e-5,NA,NA,6.681869590586339e-4,0.00334093479529316,NA,NA,NA,NA,NA,5.59798982122564e-5,38.58,-158,7,4/15/19,05:30:00,NA,NPTZ,NA,11.993045277777778,33.545141944444445,0.59397786,8.95139834651044,1.514717749216239,0.3054463594685514
220628_Smp_MU11_C,220623_Smp_MU11_C,KM1906,Arsenobetaine,Arsenobetaine,33,Other,5.035281045255763e-4,0.00251764052262788,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38.58,-158,7,4/15/19,05:30:00,NA,NPTZ,NA,11.993045277777778,33.545141944444445,0.59397786,8.95139834651044,1.514717749216239,0.3054463594685514
220628_Smp_MU14_A,220623_Smp_MU14_A,KM1906,Arsenobetaine,Arsenobetaine,33,Other,3.9979453981274466e-4,0.00199897269906372,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.38,-158,7,4/23/19,12:00:00,NA,NPTZ,NA,13.137168055555556,33.72914638888889,0.3495659,7.237378093370999,1.230438361246596,NA
220628_Smp_MU14_B,220623_Smp_MU14_B,KM1906,Arsenobetaine,Arsenobetaine,33,Other,4.27727829735202e-4,0.00213863914867601,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.38,-158,7,4/23/19,12:00:00,NA,NPTZ,NA,13.137168055555556,33.72914638888889,0.3495659,7.237378093370999,1.230438361246596,NA
220628_Smp_MU14_C,220623_Smp_MU14_C,KM1906,Arsenobetaine,Arsenobetaine,33,Other,4.92985935174251e-4,0.00246492967587125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.38,-158,7,4/23/19,12:00:00,NA,NPTZ,NA,13.137168055555556,33.72914638888889,0.3495659,7.237378093370999,1.230438361246596,NA
220628_Smp_MU15_A,220623_Smp_MU15_A,KM1906,Arsenobetaine,Arsenobetaine,33,Other,3.09288898963362e-4,0.00154644449481681,NA,NA,9.257947751662866e-5,NA,NA,4.018683764799906e-4,0.00200934188239995,NA,NA,NA,NA,NA,5.59798982122564e-5,38.45,-158,7,4/23/19,18:25:00,NA,NPTZ,NA,12.053785714285716,33.593584443099274,0.32948288,6.036889258385589,0.9714448277203324,NA
220628_Smp_MU15_B,220623_Smp_MU15_B,KM1906,Arsenobetaine,Arsenobetaine,33,Other,3.909546063593112e-4,0.00195477303179655,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38.45,-158,7,4/23/19,18:25:00,NA,NPTZ,NA,12.053785714285716,33.593584443099274,0.32948288,6.036889258385589,0.9714448277203324,NA
220628_Smp_MU15_C,220623_Smp_MU15_C,KM1906,Arsenobetaine,Arsenobetaine,33,Other,2.441967426034088e-4,0.00122098371301704,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38.45,-158,7,4/23/19,18:25:00,NA,NPTZ,NA,12.053785714285716,33.593584443099274,0.32948288,6.036889258385589,0.9714448277203324,NA
220628_Smp_MU16_A,220623_Smp_MU16_A,KM1906,Arsenobetaine,Arsenobetaine,33,Other,2.7447345961345446e-4,0.00137236729806727,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.53,-158,7,4/24/19,06:00:00,NA,NPTZ,NA,10.080793611111112,33.27448888888889,0.594217,5.392033209527941,1.035601705704667,NA
220628_Smp_MU16_B,220623_Smp_MU16_B,KM1906,Arsenobetaine,Arsenobetaine,33,Other,3.104147153711631e-4,0.00155207357685581,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.53,-158,7,4/24/19,06:00:00,NA,NPTZ,NA,10.080793611111112,33.27448888888889,0.594217,5.392033209527941,1.035601705704667,NA
220628_Smp_MU16_C,220623_Smp_MU16_C,KM1906,Arsenobetaine,Arsenobetaine,33,Other,3.100846677221694e-4,0.00155042333861084,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.53,-158,7,4/24/19,06:00:00,NA,NPTZ,NA,10.080793611111112,33.27448888888889,0.594217,5.392033209527941,1.035601705704667,NA
220628_Smp_MU17_A,220623_Smp_MU17_A,KM1906,Arsenobetaine,Arsenobetaine,33,Other,1.2577156601319112e-4,6.288578300659557e-4,NA,NA,7.191895347162251e-5,NA,NA,1.9769051948481363e-4,9.884525974240682e-4,NA,NA,NA,Flag,Flag,5.59798982122564e-5,42.334,-158,7,4/24/19,14:20:00,NA,NPTZ,NA,9.221684824902724,33.103415786548084,0.88884965,7.670675782311717,1.3343857012229023,NA
220628_Smp_MU17_B,220623_Smp_MU17_B,KM1906,Arsenobetaine,Arsenobetaine,33,Other,1.8240939167340697e-4,9.120469583670348e-4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42.334,-158,7,4/24/19,14:20:00,NA,NPTZ,NA,9.221684824902724,33.103415786548084,0.88884965,7.670675782311717,1.3343857012229023,NA
220628_Smp_MU17_C,NA,KM1906,Arsenobetaine,Arsenobetaine,33,Other,2.375357465636738e-4,0.00118767873281836,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42.334,-158,7,4/24/19,14:20:00,NA,NPTZ,NA,9.221684824902724,33.103415786548084,0.88884965,7.670675782311717,1.3343857012229023,NA
220628_Smp_MU18_A,NA,KM1906,Arsenobetaine,Arsenobetaine,33,Other,2.0620619187379505e-4,0.00103103095936897,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42.09,-158,7,4/24/19,18:30:00,NA,NPTZ,NA,9.08909388888889,33.07154638888889,0.6671488799999999,NA,NA,NA
220628_Smp_MU18_B,NA,KM1906,Arsenobetaine,Arsenobetaine,33,Other,3.268657850661867e-4,0.00163432892533093,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42.09,-158,7,4/24/19,18:30:00,NA,NPTZ,NA,9.08909388888889,33.07154638888889,0.6671488799999999,NA,NA,NA
220628_Smp_MU18_C,NA,KM1906,Arsenobetaine,Arsenobetaine,33,Other,2.9225650130169375e-4,0.00146128250650846,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42.09,-158,7,4/24/19,18:30:00,NA,NPTZ,NA,9.08909388888889,33.07154638888889,0.6671488799999999,NA,NA,NA
220628_Smp_MU19_A,NA,KM1906,Arsenobetaine,Arsenobetaine,33,Other,3.3917455135002144e-4,0.0016958727567501,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.09,-158,7,4/25/19,05:40:00,NA,NPTZ,NA,11.454625833333331,33.55674666666667,0.33540666,NA,NA,NA
220628_Smp_MU19_B,NA,KM1906,Arsenobetaine,Arsenobetaine,33,Other,3.138390162130579e-4,0.00156919508106528,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.09,-158,7,4/25/19,05:40:00,NA,NPTZ,NA,11.454625833333331,33.55674666666667,0.33540666,NA,NA,NA
220628_Smp_MU19_C,NA,KM1906,Arsenobetaine,Arsenobetaine,33,Other,2.9637938967680795e-4,0.00148189694838403,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.09,-158,7,4/25/19,05:40:00,NA,NPTZ,NA,11.454625833333331,33.55674666666667,0.33540666,NA,NA,NA
220628_Smp_MU20_A,NA,KM1906,Arsenobetaine,Arsenobetaine,33,Other,4.353776443882339e-4,0.00217688822194116,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.48,-158,7,4/25/19,18:24:00,NA,NPTZ,NA,13.015552777777778,33.726885277777775,0.33151444,NA,NA,NA
220628_Smp_MU20_B,NA,KM1906,Arsenobetaine,Arsenobetaine,33,Other,6.449265703675863e-4,0.00322463285183793,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.48,-158,7,4/25/19,18:24:00,NA,NPTZ,NA,13.015552777777778,33.726885277777775,0.33151444,NA,NA,NA
220628_Smp_MU20_C,NA,KM1906,Arsenobetaine,Arsenobetaine,33,Other,5.471517715368511e-4,0.00273575885768425,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.48,-158,7,4/25/19,18:24:00,NA,NPTZ,NA,13.015552777777778,33.726885277777775,0.33151444,NA,NA,NA
220628_Smp_MU21_A,NA,KM1906,Arsenobetaine,Arsenobetaine,33,Other,4.803045760691362e-4,0.00240152288034568,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.55,-158,7,4/26/19,06:00:00,NA,NPSG,NA,14.241151666666669,33.90340777777778,0.10913381632653062,NA,NA,NA
220628_Smp_MU21_B,NA,KM1906,Arsenobetaine,Arsenobetaine,33,Other,5.80828308164952e-4,0.00290414154082476,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.55,-158,7,4/26/19,06:00:00,NA,NPSG,NA,14.241151666666669,33.90340777777778,0.10913381632653062,NA,NA,NA
220628_Smp_MU21_C,NA,KM1906,Arsenobetaine,Arsenobetaine,33,Other,5.386993748032495e-4,0.00269349687401624,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.55,-158,7,4/26/19,06:00:00,NA,NPSG,NA,14.241151666666669,33.90340777777778,0.10913381632653062,NA,NA,NA
220628_Smp_MU22_A,NA,KM1906,Arsenobetaine,Arsenobetaine,33,Other,5.22093718998987e-4,0.00261046859499493,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34.39,-158,7,4/26/19,12:00:00,NA,NPSG,NA,15.094179166666668,34.1763075,0.11233084,NA,NA,NA
220628_Smp_MU22_B,NA,KM1906,Arsenobetaine,Arsenobetaine,33,Other,7.763579309152022e-4,0.00388178965457601,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34.39,-158,7,4/26/19,12:00:00,NA,NPSG,NA,15.094179166666668,34.1763075,0.11233084,NA,NA,NA
220628_Smp_MU22_C,NA,KM1906,Arsenobetaine,Arsenobetaine,33,Other,6.045245378456592e-4,0.00302262268922829,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34.39,-158,7,4/26/19,12:00:00,NA,NPSG,NA,15.094179166666668,34.1763075,0.11233084,NA,NA,NA
220628_Smp_MU23_A,NA,KM1906,Arsenobetaine,Arsenobetaine,33,Other,6.919468608186136e-4,0.00345973430409306,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.34,-158,7,4/26/19,18:30:00,NA,NPSG,NA,17.005975700400228,34.542236706689536,0.0563241,NA,NA,NA
220628_Smp_MU23_B,NA,KM1906,Arsenobetaine,Arsenobetaine,33,Other,7.68132116082138e-4,0.00384066058041069,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.34,-158,7,4/26/19,18:30:00,NA,NPSG,NA,17.005975700400228,34.542236706689536,0.0563241,NA,NA,NA
220628_Smp_MU23_C,NA,KM1906,Arsenobetaine,Arsenobetaine,33,Other,7.23777064197981e-4,0.0036188853209899,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.34,-158,7,4/26/19,18:30:00,NA,NPSG,NA,17.005975700400228,34.542236706689536,0.0563241,NA,NA,NA
220628_Smp_MU24_A,NA,KM1906,Arsenobetaine,Arsenobetaine,33,Other,6.664379316232649e-4,0.00333218965811632,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.24,-158,7,4/27/19,06:00:00,NA,NPSG,NA,18.385036419238254,34.70488323603003,0.04070342,NA,NA,NA
220628_Smp_MU24_B,NA,KM1906,Arsenobetaine,Arsenobetaine,33,Other,6.481559629311619e-4,0.0032407798146558,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.24,-158,7,4/27/19,06:00:00,NA,NPSG,NA,18.385036419238254,34.70488323603003,0.04070342,NA,NA,NA
220628_Smp_MU24_C,NA,KM1906,Arsenobetaine,Arsenobetaine,33,Other,7.407613533965391e-4,0.00370380676698269,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.24,-158,7,4/27/19,06:00:00,NA,NPSG,NA,18.385036419238254,34.70488323603003,0.04070342,NA,NA,NA
220628_Smp_MU1_A,220623_Smp_MU1_A,KM1906,beta-Alanine,beta-Alanine,6,AA,0.02264726342561234,0.06794179027683703,0.02264726342561234,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.24,-158,7,4/10/19,05:30:00,NA,NPSG,NA,24.18130638888889,34.56315083333333,0.0732441,NA,NA,NA
220628_Smp_MU1_B,220623_Smp_MU1_B,KM1906,beta-Alanine,beta-Alanine,6,AA,0.03064655651696956,0.09193966955090868,0.03064655651696956,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.24,-158,7,4/10/19,05:30:00,NA,NPSG,NA,24.18130638888889,34.56315083333333,0.0732441,NA,NA,NA
220628_Smp_MU1_C,220623_Smp_MU1_C,KM1906,beta-Alanine,beta-Alanine,6,AA,0.02296521043936821,0.06889563131810464,0.02296521043936821,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.24,-158,7,4/10/19,05:30:00,NA,NPSG,NA,24.18130638888889,34.56315083333333,0.0732441,NA,NA,NA
220628_Smp_MU2_A,220623_Smp_MU2_A,KM1906,beta-Alanine,beta-Alanine,6,AA,0.01867079030259258,0.05601237090777775,0.01867079030259258,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.1,-158,7,4/10/19,18:40:00,NA,NPSG,NA,23.58302861111111,34.787930555555555,0.06981958,NA,NA,NA
220628_Smp_MU2_B,220623_Smp_MU2_B,KM1906,beta-Alanine,beta-Alanine,6,AA,0.04013228781453577,0.12039686344360732,0.04013228781453577,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.1,-158,7,4/10/19,18:40:00,NA,NPSG,NA,23.58302861111111,34.787930555555555,0.06981958,NA,NA,NA
220628_Smp_MU2_C,220623_Smp_MU2_C,KM1906,beta-Alanine,beta-Alanine,6,AA,0.03687454257270134,0.11062362771810402,0.03687454257270134,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.1,-158,7,4/10/19,18:40:00,NA,NPSG,NA,23.58302861111111,34.787930555555555,0.06981958,NA,NA,NA
220628_Smp_MU3_A,220623_Smp_MU3_A,KM1906,beta-Alanine,beta-Alanine,6,AA,0.02613867471245709,0.07841602413737128,0.02613867471245709,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.55,-158,7,4/11/19,05:45:00,NA,NPSG,NA,NA,NA,NA,NA,NA,NA
