Cruise,Rep,Compound,detected
TN397,220602_Smp_TN397_U10_C,L-Lysine,Yes
TN397,220602_Smp_TN397_U11_A,L-Lysine,Yes
TN397,220602_Smp_TN397_U11_B,L-Lysine,No
TN397,220602_Smp_TN397_U11_C,L-Lysine,No
TN397,220602_Smp_TN397_U12_A,L-Lysine,Yes
TN397,220602_Smp_TN397_U12_B,L-Lysine,Yes
TN397,220602_Smp_TN397_U12_C,L-Lysine,Yes
TN397,220602_Smp_TN397_U13_A,L-Lysine,Yes
TN397,220602_Smp_TN397_U13_B,L-Lysine,No
TN397,220602_Smp_TN397_U13_C,L-Lysine,No
TN397,220602_Smp_TN397_U2_A,L-Lysine,No
TN397,220602_Smp_TN397_U2_B,L-Lysine,No
TN397,220602_Smp_TN397_U2_C,L-Lysine,Yes
TN397,220602_Smp_TN397_U3_A,L-Lysine,Yes
TN397,220602_Smp_TN397_U3_B,L-Lysine,Yes
TN397,220602_Smp_TN397_U3_C,L-Lysine,Yes
TN397,220602_Smp_TN397_U4_A,L-Lysine,Yes
TN397,220602_Smp_TN397_U4_B,L-Lysine,Yes
TN397,220602_Smp_TN397_U4_C,L-Lysine,Yes
TN397,220602_Smp_TN397_U5_A,L-Lysine,Yes
TN397,220602_Smp_TN397_U5_B,L-Lysine,No
TN397,220602_Smp_TN397_U5_C,L-Lysine,No
TN397,220602_Smp_TN397_U6_A,L-Lysine,No
TN397,220602_Smp_TN397_U6_B,L-Lysine,No
TN397,220602_Smp_TN397_U6_C,L-Lysine,No
TN397,220602_Smp_TN397_U9_A,L-Lysine,No
TN397,220602_Smp_TN397_U9_B,L-Lysine,No
TN397,220602_Smp_TN397_U9_C,L-Lysine,Yes
TN397,220602_Smp_TN397_UCH1_Gluc_A,L-Lysine,No
TN397,220602_Smp_TN397_UCH1_Gluc_B,L-Lysine,No
TN397,220602_Smp_TN397_UCH1_Gluc_C,L-Lysine,No
TN397,220602_Smp_TN397_UKH1_0nM_A,L-Lysine,No
TN397,220602_Smp_TN397_UKH1_0nM_B,L-Lysine,Yes
TN397,220602_Smp_TN397_UKH1_0nM_C,L-Lysine,No
TN397,220602_Smp_TN397_UKH2_0nM_A,L-Lysine,No
TN397,220602_Smp_TN397_UKH2_0nM_B,L-Lysine,No
TN397,220602_Smp_TN397_UKH2_0nM_C,L-Lysine,Yes
TN397,220602_Smp_TN397_UKH3_0nM_A,L-Lysine,No
TN397,220602_Smp_TN397_UKH3_0nM_B,L-Lysine,No
TN397,220602_Smp_TN397_UKH3_0nM_C,L-Lysine,No
TN397,220602_Smp_TN397_UKH4_0nM_A,L-Lysine,Yes
TN397,220602_Smp_TN397_UKH4_0nM_B,L-Lysine,Yes
TN397,220602_Smp_TN397_UKH4_0nM_C,L-Lysine,Yes
TN397,220602_Smp_TN397_UKH5_0nM_A,L-Lysine,Yes
TN397,220602_Smp_TN397_UKH5_0nM_B,L-Lysine,No
TN397,220602_Smp_TN397_UKH5_0nM_C,L-Lysine,Yes
TN397,220602_Smp_TN397_UKT1_0nM_A,L-Lysine,Yes
TN397,220602_Smp_TN397_UKT1_0nM_B,L-Lysine,No
TN397,220602_Smp_TN397_UKT1_0nM_C,L-Lysine,Yes
TN397,220602_Smp_TN397_UKT2_0nM_A,L-Lysine,Yes
TN397,220602_Smp_TN397_UKT2_0nM_B,L-Lysine,No
TN397,220602_Smp_TN397_UKT2_0nM_C,L-Lysine,No
TN397,220602_Smp_TN397_UKT3_0nM_A,L-Lysine,Yes
TN397,220602_Smp_TN397_UKT3_0nM_B,L-Lysine,No
TN397,220602_Smp_TN397_UKT3_0nM_C,L-Lysine,Yes
TN397,220602_Smp_TN397_UKT4_0nM_A,L-Lysine,Yes
TN397,220602_Smp_TN397_UKT4_0nM_B,L-Lysine,No
TN397,220602_Smp_TN397_UKT4_0nM_C,L-Lysine,No
TN397,220602_Smp_TN397_UKT5_0nM_A,L-Lysine,No
TN397,220602_Smp_TN397_UKT5_0nM_B,L-Lysine,No
TN397,220602_Smp_TN397_UKT5_0nM_C,L-Lysine,No
TN397,220602_Smp_TN397_UnfiltMQ1_A,L-Lysine,No
TN397,220602_Smp_TN397_UnfiltMQ1_B,L-Lysine,No
TN397,220602_Smp_TN397_UnfiltMQ1_C,L-Lysine,No
TN397,220602_Smp_TN397_S4_2400_U_A,L-Methionine,No
TN397,220602_Smp_TN397_S4_2400_U_B,L-Methionine,No
TN397,220602_Smp_TN397_S4_2400_U_C,L-Methionine,No
TN397,220602_Smp_TN397_S4_U_1800_A,L-Methionine,No
TN397,220602_Smp_TN397_S4_U_1800_B,L-Methionine,No
TN397,220602_Smp_TN397_S4_U_1800_C,L-Methionine,No
TN397,220602_Smp_TN397_S4_U_600_A,L-Methionine,No
TN397,220602_Smp_TN397_S4_U_600_B,L-Methionine,No
TN397,220602_Smp_TN397_S4_U_600_C,L-Methionine,No
TN397,220602_Smp_TN397_S6_U_A,L-Methionine,No
TN397,220602_Smp_TN397_S6_U_B,L-Methionine,No
TN397,220602_Smp_TN397_S6_U_C,L-Methionine,No
TN397,220602_Smp_TN397_S7_1800_U_A,L-Methionine,No
TN397,220602_Smp_TN397_S7_1800_U_B,L-Methionine,No
TN397,220602_Smp_TN397_S7_1800_U_C,L-Methionine,No
TN397,220602_Smp_TN397_S7_600_U_A,L-Methionine,No
TN397,220602_Smp_TN397_S7_600_U_B,L-Methionine,No
TN397,220602_Smp_TN397_S7_600_U_C,L-Methionine,No
TN397,220602_Smp_TN397_S8_U_A,L-Methionine,No
TN397,220602_Smp_TN397_S8_U_B,L-Methionine,No
TN397,220602_Smp_TN397_S8_U_C,L-Methionine,No
TN397,220602_Smp_TN397_S9_1800_U_A,L-Methionine,No
TN397,220602_Smp_TN397_S9_1800_U_B,L-Methionine,No
TN397,220602_Smp_TN397_S9_1800_U_C,L-Methionine,No
TN397,220602_Smp_TN397_S9_600_U_A,L-Methionine,No
TN397,220602_Smp_TN397_S9_600_U_B,L-Methionine,No
TN397,220602_Smp_TN397_S9_600_U_C,L-Methionine,No
TN397,220602_Smp_TN397_U1_A,L-Methionine,No
TN397,220602_Smp_TN397_U1_B,L-Methionine,No
TN397,220602_Smp_TN397_U1_C,L-Methionine,No
TN397,220602_Smp_TN397_U10_A,L-Methionine,No
TN397,220602_Smp_TN397_U10_B,L-Methionine,No
TN397,220602_Smp_TN397_U10_C,L-Methionine,No
TN397,220602_Smp_TN397_U11_A,L-Methionine,No
TN397,220602_Smp_TN397_U11_B,L-Methionine,No
TN397,220602_Smp_TN397_U11_C,L-Methionine,No
TN397,220602_Smp_TN397_U12_A,L-Methionine,No
TN397,220602_Smp_TN397_U12_B,L-Methionine,No
TN397,220602_Smp_TN397_U12_C,L-Methionine,No
TN397,220602_Smp_TN397_U13_A,L-Methionine,No
TN397,220602_Smp_TN397_U13_B,L-Methionine,No
TN397,220602_Smp_TN397_U13_C,L-Methionine,No
TN397,220602_Smp_TN397_U2_A,L-Methionine,No
TN397,220602_Smp_TN397_U2_B,L-Methionine,No
TN397,220602_Smp_TN397_U2_C,L-Methionine,No
TN397,220602_Smp_TN397_U3_A,L-Methionine,No
TN397,220602_Smp_TN397_U3_B,L-Methionine,No
TN397,220602_Smp_TN397_U3_C,L-Methionine,No
TN397,220602_Smp_TN397_U4_A,L-Methionine,No
TN397,220602_Smp_TN397_U4_B,L-Methionine,No
TN397,220602_Smp_TN397_U4_C,L-Methionine,No
TN397,220602_Smp_TN397_U5_A,L-Methionine,No
TN397,220602_Smp_TN397_U5_B,L-Methionine,No
TN397,220602_Smp_TN397_U5_C,L-Methionine,No
TN397,220602_Smp_TN397_U6_A,L-Methionine,No
TN397,220602_Smp_TN397_U6_B,L-Methionine,No
TN397,220602_Smp_TN397_U6_C,L-Methionine,No
TN397,220602_Smp_TN397_U9_A,L-Methionine,No
TN397,220602_Smp_TN397_U9_B,L-Methionine,No
TN397,220602_Smp_TN397_U9_C,L-Methionine,No
TN397,220602_Smp_TN397_UCH1_Gluc_A,L-Methionine,No
TN397,220602_Smp_TN397_UCH1_Gluc_B,L-Methionine,No
TN397,220602_Smp_TN397_UCH1_Gluc_C,L-Methionine,No
TN397,220602_Smp_TN397_UKH1_0nM_A,L-Methionine,No
TN397,220602_Smp_TN397_UKH1_0nM_B,L-Methionine,No
TN397,220602_Smp_TN397_UKH1_0nM_C,L-Methionine,No
TN397,220602_Smp_TN397_UKH2_0nM_A,L-Methionine,No
TN397,220602_Smp_TN397_UKH2_0nM_B,L-Methionine,No
TN397,220602_Smp_TN397_UKH2_0nM_C,L-Methionine,No
TN397,220602_Smp_TN397_UKH3_0nM_A,L-Methionine,No
TN397,220602_Smp_TN397_UKH3_0nM_B,L-Methionine,No
TN397,220602_Smp_TN397_UKH3_0nM_C,L-Methionine,No
TN397,220602_Smp_TN397_UKH4_0nM_A,L-Methionine,No
TN397,220602_Smp_TN397_UKH4_0nM_B,L-Methionine,No
TN397,220602_Smp_TN397_UKH4_0nM_C,L-Methionine,No
TN397,220602_Smp_TN397_UKH5_0nM_A,L-Methionine,No
TN397,220602_Smp_TN397_UKH5_0nM_B,L-Methionine,No
TN397,220602_Smp_TN397_UKH5_0nM_C,L-Methionine,No
TN397,220602_Smp_TN397_UKT1_0nM_A,L-Methionine,No
TN397,220602_Smp_TN397_UKT1_0nM_B,L-Methionine,No
TN397,220602_Smp_TN397_UKT1_0nM_C,L-Methionine,No
TN397,220602_Smp_TN397_UKT2_0nM_A,L-Methionine,No
TN397,220602_Smp_TN397_UKT2_0nM_B,L-Methionine,No
TN397,220602_Smp_TN397_UKT2_0nM_C,L-Methionine,No
TN397,220602_Smp_TN397_UKT3_0nM_A,L-Methionine,No
TN397,220602_Smp_TN397_UKT3_0nM_B,L-Methionine,No
TN397,220602_Smp_TN397_UKT3_0nM_C,L-Methionine,No
TN397,220602_Smp_TN397_UKT4_0nM_A,L-Methionine,No
TN397,220602_Smp_TN397_UKT4_0nM_B,L-Methionine,No
TN397,220602_Smp_TN397_UKT4_0nM_C,L-Methionine,No
TN397,220602_Smp_TN397_UKT5_0nM_A,L-Methionine,No
TN397,220602_Smp_TN397_UKT5_0nM_B,L-Methionine,No
TN397,220602_Smp_TN397_UKT5_0nM_C,L-Methionine,No
TN397,220602_Smp_TN397_UnfiltMQ1_A,L-Methionine,No
TN397,220602_Smp_TN397_UnfiltMQ1_B,L-Methionine,No
TN397,220602_Smp_TN397_UnfiltMQ1_C,L-Methionine,No
TN397,220602_Smp_TN397_S4_2400_U_A,L-Proline,Yes
TN397,220602_Smp_TN397_S4_2400_U_B,L-Proline,Yes
TN397,220602_Smp_TN397_S4_2400_U_C,L-Proline,No
TN397,220602_Smp_TN397_S4_U_1800_A,L-Proline,No
TN397,220602_Smp_TN397_S4_U_1800_B,L-Proline,No
TN397,220602_Smp_TN397_S4_U_1800_C,L-Proline,No
TN397,220602_Smp_TN397_S4_U_600_A,L-Proline,Yes
TN397,220602_Smp_TN397_S4_U_600_B,L-Proline,Yes
TN397,220602_Smp_TN397_S4_U_600_C,L-Proline,Yes
TN397,220602_Smp_TN397_S6_U_A,L-Proline,Yes
TN397,220602_Smp_TN397_S6_U_B,L-Proline,Yes
TN397,220602_Smp_TN397_S6_U_C,L-Proline,Yes
TN397,220602_Smp_TN397_S7_1800_U_A,L-Proline,Yes
TN397,220602_Smp_TN397_S7_1800_U_B,L-Proline,Yes
TN397,220602_Smp_TN397_S7_1800_U_C,L-Proline,Yes
TN397,220602_Smp_TN397_S7_600_U_A,L-Proline,No
TN397,220602_Smp_TN397_S7_600_U_B,L-Proline,No
TN397,220602_Smp_TN397_S7_600_U_C,L-Proline,No
TN397,220602_Smp_TN397_S8_U_A,L-Proline,No
TN397,220602_Smp_TN397_S8_U_B,L-Proline,Yes
TN397,220602_Smp_TN397_S8_U_C,L-Proline,Yes
TN397,220602_Smp_TN397_S9_1800_U_A,L-Proline,Yes
TN397,220602_Smp_TN397_S9_1800_U_B,L-Proline,No
TN397,220602_Smp_TN397_S9_1800_U_C,L-Proline,Yes
TN397,220602_Smp_TN397_S9_600_U_A,L-Proline,Yes
TN397,220602_Smp_TN397_S9_600_U_B,L-Proline,No
TN397,220602_Smp_TN397_S9_600_U_C,L-Proline,No
TN397,220602_Smp_TN397_U1_A,L-Proline,Yes
TN397,220602_Smp_TN397_U1_B,L-Proline,Yes
TN397,220602_Smp_TN397_U1_C,L-Proline,Yes
TN397,220602_Smp_TN397_U10_A,L-Proline,Yes
TN397,220602_Smp_TN397_U10_B,L-Proline,Yes
TN397,220602_Smp_TN397_U10_C,L-Proline,Yes
TN397,220602_Smp_TN397_U11_A,L-Proline,Yes
TN397,220602_Smp_TN397_U11_B,L-Proline,Yes
TN397,220602_Smp_TN397_U11_C,L-Proline,Yes
TN397,220602_Smp_TN397_U12_A,L-Proline,Yes
TN397,220602_Smp_TN397_U12_B,L-Proline,Yes
TN397,220602_Smp_TN397_U12_C,L-Proline,Yes
TN397,220602_Smp_TN397_U13_A,L-Proline,Yes
TN397,220602_Smp_TN397_U13_B,L-Proline,Yes
TN397,220602_Smp_TN397_U13_C,L-Proline,No
TN397,220602_Smp_TN397_U2_A,L-Proline,Yes
TN397,220602_Smp_TN397_U2_B,L-Proline,Yes
TN397,220602_Smp_TN397_U2_C,L-Proline,Yes
TN397,220602_Smp_TN397_U3_A,L-Proline,Yes
TN397,220602_Smp_TN397_U3_B,L-Proline,Yes
TN397,220602_Smp_TN397_U3_C,L-Proline,Yes
TN397,220602_Smp_TN397_U4_A,L-Proline,Yes
TN397,220602_Smp_TN397_U4_B,L-Proline,Yes
TN397,220602_Smp_TN397_U4_C,L-Proline,Yes
TN397,220602_Smp_TN397_U5_A,L-Proline,Yes
TN397,220602_Smp_TN397_U5_B,L-Proline,Yes
TN397,220602_Smp_TN397_U5_C,L-Proline,Yes
TN397,220602_Smp_TN397_U6_A,L-Proline,No
TN397,220602_Smp_TN397_U6_B,L-Proline,No
TN397,220602_Smp_TN397_U6_C,L-Proline,Yes
TN397,220602_Smp_TN397_U9_A,L-Proline,No
TN397,220602_Smp_TN397_U9_B,L-Proline,Yes
TN397,220602_Smp_TN397_U9_C,L-Proline,Yes
TN397,220602_Smp_TN397_UCH1_Gluc_A,L-Proline,No
TN397,220602_Smp_TN397_UCH1_Gluc_B,L-Proline,No
TN397,220602_Smp_TN397_UCH1_Gluc_C,L-Proline,No
TN397,220602_Smp_TN397_UKH1_0nM_A,L-Proline,No
TN397,220602_Smp_TN397_UKH1_0nM_B,L-Proline,Yes
TN397,220602_Smp_TN397_UKH1_0nM_C,L-Proline,Yes
TN397,220602_Smp_TN397_UKH2_0nM_A,L-Proline,No
TN397,220602_Smp_TN397_UKH2_0nM_B,L-Proline,No
TN397,220602_Smp_TN397_UKH2_0nM_C,L-Proline,Yes
TN397,220602_Smp_TN397_UKH3_0nM_A,L-Proline,Yes
TN397,220602_Smp_TN397_UKH3_0nM_B,L-Proline,No
TN397,220602_Smp_TN397_UKH3_0nM_C,L-Proline,Yes
TN397,220602_Smp_TN397_UKH4_0nM_A,L-Proline,Yes
TN397,220602_Smp_TN397_UKH4_0nM_B,L-Proline,Yes
TN397,220602_Smp_TN397_UKH4_0nM_C,L-Proline,Yes
TN397,220602_Smp_TN397_UKH5_0nM_A,L-Proline,Yes
TN397,220602_Smp_TN397_UKH5_0nM_B,L-Proline,Yes
TN397,220602_Smp_TN397_UKH5_0nM_C,L-Proline,Yes
TN397,220602_Smp_TN397_UKT1_0nM_A,L-Proline,No
TN397,220602_Smp_TN397_UKT1_0nM_B,L-Proline,Yes
TN397,220602_Smp_TN397_UKT1_0nM_C,L-Proline,Yes
TN397,220602_Smp_TN397_UKT2_0nM_A,L-Proline,Yes
TN397,220602_Smp_TN397_UKT2_0nM_B,L-Proline,Yes
TN397,220602_Smp_TN397_UKT2_0nM_C,L-Proline,No
TN397,220602_Smp_TN397_UKT3_0nM_A,L-Proline,Yes
TN397,220602_Smp_TN397_UKT3_0nM_B,L-Proline,Yes
TN397,220602_Smp_TN397_UKT3_0nM_C,L-Proline,Yes
TN397,220602_Smp_TN397_UKT4_0nM_A,L-Proline,Yes
TN397,220602_Smp_TN397_UKT4_0nM_B,L-Proline,Yes
TN397,220602_Smp_TN397_UKT4_0nM_C,L-Proline,No
TN397,220602_Smp_TN397_UKT5_0nM_A,L-Proline,No
TN397,220602_Smp_TN397_UKT5_0nM_B,L-Proline,Yes
TN397,220602_Smp_TN397_UKT5_0nM_C,L-Proline,Yes
TN397,220602_Smp_TN397_UnfiltMQ1_A,L-Proline,No
TN397,220602_Smp_TN397_UnfiltMQ1_B,L-Proline,No
TN397,220602_Smp_TN397_UnfiltMQ1_C,L-Proline,No
TN397,220602_Smp_TN397_S4_2400_U_A,L-Serine,Yes
TN397,220602_Smp_TN397_S4_2400_U_B,L-Serine,No
TN397,220602_Smp_TN397_S4_2400_U_C,L-Serine,No
TN397,220602_Smp_TN397_S4_U_1800_A,L-Serine,No
TN397,220602_Smp_TN397_S4_U_1800_B,L-Serine,No
TN397,220602_Smp_TN397_S4_U_1800_C,L-Serine,No
TN397,220602_Smp_TN397_S4_U_600_A,L-Serine,No
TN397,220602_Smp_TN397_S4_U_600_B,L-Serine,No
TN397,220602_Smp_TN397_S4_U_600_C,L-Serine,No
TN397,220602_Smp_TN397_S6_U_A,L-Serine,No
TN397,220602_Smp_TN397_S6_U_B,L-Serine,Yes
TN397,220602_Smp_TN397_S6_U_C,L-Serine,No
TN397,220602_Smp_TN397_S7_1800_U_A,L-Serine,No
TN397,220602_Smp_TN397_S7_1800_U_B,L-Serine,No
TN397,220602_Smp_TN397_S7_1800_U_C,L-Serine,No
TN397,220602_Smp_TN397_S7_600_U_A,L-Serine,No
TN397,220602_Smp_TN397_S7_600_U_B,L-Serine,No
TN397,220602_Smp_TN397_S7_600_U_C,L-Serine,No
TN397,220602_Smp_TN397_S8_U_A,L-Serine,No
TN397,220602_Smp_TN397_S8_U_B,L-Serine,Yes
TN397,220602_Smp_TN397_S8_U_C,L-Serine,Yes
TN397,220602_Smp_TN397_S9_1800_U_A,L-Serine,No
TN397,220602_Smp_TN397_S9_1800_U_B,L-Serine,No
TN397,220602_Smp_TN397_S9_1800_U_C,L-Serine,No
TN397,220602_Smp_TN397_S9_600_U_A,L-Serine,No
TN397,220602_Smp_TN397_S9_600_U_B,L-Serine,No
TN397,220602_Smp_TN397_S9_600_U_C,L-Serine,No
TN397,220602_Smp_TN397_U1_A,L-Serine,Yes
TN397,220602_Smp_TN397_U1_B,L-Serine,Yes
TN397,220602_Smp_TN397_U1_C,L-Serine,Yes
TN397,220602_Smp_TN397_U10_A,L-Serine,No
TN397,220602_Smp_TN397_U10_B,L-Serine,No
TN397,220602_Smp_TN397_U10_C,L-Serine,No
TN397,220602_Smp_TN397_U11_A,L-Serine,No
TN397,220602_Smp_TN397_U11_B,L-Serine,No
TN397,220602_Smp_TN397_U11_C,L-Serine,No
TN397,220602_Smp_TN397_U12_A,L-Serine,No
TN397,220602_Smp_TN397_U12_B,L-Serine,No
TN397,220602_Smp_TN397_U12_C,L-Serine,No
TN397,220602_Smp_TN397_U13_A,L-Serine,No
TN397,220602_Smp_TN397_U13_B,L-Serine,Yes
TN397,220602_Smp_TN397_U13_C,L-Serine,No
TN397,220602_Smp_TN397_U2_A,L-Serine,No
TN397,220602_Smp_TN397_U2_B,L-Serine,No
TN397,220602_Smp_TN397_U2_C,L-Serine,Yes
TN397,220602_Smp_TN397_U3_A,L-Serine,Yes
TN397,220602_Smp_TN397_U3_B,L-Serine,Yes
TN397,220602_Smp_TN397_U3_C,L-Serine,Yes
TN397,220602_Smp_TN397_U4_A,L-Serine,No
TN397,220602_Smp_TN397_U4_B,L-Serine,Yes
TN397,220602_Smp_TN397_U4_C,L-Serine,No
TN397,220602_Smp_TN397_U5_A,L-Serine,No
TN397,220602_Smp_TN397_U5_B,L-Serine,No
TN397,220602_Smp_TN397_U5_C,L-Serine,No
TN397,220602_Smp_TN397_U6_A,L-Serine,No
TN397,220602_Smp_TN397_U6_B,L-Serine,No
TN397,220602_Smp_TN397_U6_C,L-Serine,No
TN397,220602_Smp_TN397_U9_A,L-Serine,No
TN397,220602_Smp_TN397_U9_B,L-Serine,No
TN397,220602_Smp_TN397_U9_C,L-Serine,No
TN397,220602_Smp_TN397_UCH1_Gluc_A,L-Serine,No
TN397,220602_Smp_TN397_UCH1_Gluc_B,L-Serine,No
TN397,220602_Smp_TN397_UCH1_Gluc_C,L-Serine,No
TN397,220602_Smp_TN397_UKH1_0nM_A,L-Serine,No
TN397,220602_Smp_TN397_UKH1_0nM_B,L-Serine,Yes
TN397,220602_Smp_TN397_UKH1_0nM_C,L-Serine,No
TN397,220602_Smp_TN397_UKH2_0nM_A,L-Serine,No
TN397,220602_Smp_TN397_UKH2_0nM_B,L-Serine,No
TN397,220602_Smp_TN397_UKH2_0nM_C,L-Serine,Yes
TN397,220602_Smp_TN397_UKH3_0nM_A,L-Serine,Yes
TN397,220602_Smp_TN397_UKH3_0nM_B,L-Serine,No
TN397,220602_Smp_TN397_UKH3_0nM_C,L-Serine,No
TN397,220602_Smp_TN397_UKH4_0nM_A,L-Serine,No
TN397,220602_Smp_TN397_UKH4_0nM_B,L-Serine,No
TN397,220602_Smp_TN397_UKH4_0nM_C,L-Serine,No
TN397,220602_Smp_TN397_UKH5_0nM_A,L-Serine,No
TN397,220602_Smp_TN397_UKH5_0nM_B,L-Serine,No
TN397,220602_Smp_TN397_UKH5_0nM_C,L-Serine,No
TN397,220602_Smp_TN397_UKT1_0nM_A,L-Serine,No
TN397,220602_Smp_TN397_UKT1_0nM_B,L-Serine,Yes
TN397,220602_Smp_TN397_UKT1_0nM_C,L-Serine,Yes
TN397,220602_Smp_TN397_UKT2_0nM_A,L-Serine,No
TN397,220602_Smp_TN397_UKT2_0nM_B,L-Serine,No
TN397,220602_Smp_TN397_UKT2_0nM_C,L-Serine,No
TN397,220602_Smp_TN397_UKT3_0nM_A,L-Serine,No
TN397,220602_Smp_TN397_UKT3_0nM_B,L-Serine,No
TN397,220602_Smp_TN397_UKT3_0nM_C,L-Serine,Yes
TN397,220602_Smp_TN397_UKT4_0nM_A,L-Serine,No
TN397,220602_Smp_TN397_UKT4_0nM_B,L-Serine,No
TN397,220602_Smp_TN397_UKT4_0nM_C,L-Serine,No
TN397,220602_Smp_TN397_UKT5_0nM_A,L-Serine,No
TN397,220602_Smp_TN397_UKT5_0nM_B,L-Serine,No
TN397,220602_Smp_TN397_UKT5_0nM_C,L-Serine,No
TN397,220602_Smp_TN397_UnfiltMQ1_A,L-Serine,No
TN397,220602_Smp_TN397_UnfiltMQ1_B,L-Serine,No
TN397,220602_Smp_TN397_UnfiltMQ1_C,L-Serine,No
TN397,220602_Smp_TN397_S4_2400_U_A,L-Threonine,Yes
TN397,220602_Smp_TN397_S4_2400_U_B,L-Threonine,Yes
TN397,220602_Smp_TN397_S4_2400_U_C,L-Threonine,Yes
TN397,220602_Smp_TN397_S4_U_1800_A,L-Threonine,Yes
TN397,220602_Smp_TN397_S4_U_1800_B,L-Threonine,Yes
TN397,220602_Smp_TN397_S4_U_1800_C,L-Threonine,No
TN397,220602_Smp_TN397_S4_U_600_A,L-Threonine,Yes
TN397,220602_Smp_TN397_S4_U_600_B,L-Threonine,Yes
TN397,220602_Smp_TN397_S4_U_600_C,L-Threonine,Yes
TN397,220602_Smp_TN397_S6_U_A,L-Threonine,Yes
TN397,220602_Smp_TN397_S6_U_B,L-Threonine,Yes
TN397,220602_Smp_TN397_S6_U_C,L-Threonine,Yes
TN397,220602_Smp_TN397_S7_1800_U_A,L-Threonine,Yes
TN397,220602_Smp_TN397_S7_1800_U_B,L-Threonine,Yes
TN397,220602_Smp_TN397_S7_1800_U_C,L-Threonine,Yes
TN397,220602_Smp_TN397_S7_600_U_A,L-Threonine,No
TN397,220602_Smp_TN397_S7_600_U_B,L-Threonine,No
TN397,220602_Smp_TN397_S7_600_U_C,L-Threonine,No
TN397,220602_Smp_TN397_S8_U_A,L-Threonine,No
TN397,220602_Smp_TN397_S8_U_B,L-Threonine,Yes
TN397,220602_Smp_TN397_S8_U_C,L-Threonine,Yes
TN397,220602_Smp_TN397_S9_1800_U_A,L-Threonine,Yes
TN397,220602_Smp_TN397_S9_1800_U_B,L-Threonine,Yes
TN397,220602_Smp_TN397_S9_1800_U_C,L-Threonine,Yes
TN397,220602_Smp_TN397_S9_600_U_A,L-Threonine,No
TN397,220602_Smp_TN397_S9_600_U_B,L-Threonine,No
TN397,220602_Smp_TN397_S9_600_U_C,L-Threonine,Yes
TN397,220602_Smp_TN397_U1_A,L-Threonine,Yes
TN397,220602_Smp_TN397_U1_B,L-Threonine,Yes
TN397,220602_Smp_TN397_U1_C,L-Threonine,Yes
TN397,220602_Smp_TN397_U10_A,L-Threonine,No
TN397,220602_Smp_TN397_U10_B,L-Threonine,Yes
TN397,220602_Smp_TN397_U10_C,L-Threonine,Yes
TN397,220602_Smp_TN397_U11_A,L-Threonine,Yes
TN397,220602_Smp_TN397_U11_B,L-Threonine,Yes
TN397,220602_Smp_TN397_U11_C,L-Threonine,Yes
TN397,220602_Smp_TN397_U12_A,L-Threonine,No
TN397,220602_Smp_TN397_U12_B,L-Threonine,Yes
TN397,220602_Smp_TN397_U12_C,L-Threonine,Yes
TN397,220602_Smp_TN397_U13_A,L-Threonine,Yes
TN397,220602_Smp_TN397_U13_B,L-Threonine,Yes
TN397,220602_Smp_TN397_U13_C,L-Threonine,No
TN397,220602_Smp_TN397_U2_A,L-Threonine,Yes
TN397,220602_Smp_TN397_U2_B,L-Threonine,Yes
TN397,220602_Smp_TN397_U2_C,L-Threonine,Yes
TN397,220602_Smp_TN397_U3_A,L-Threonine,Yes
TN397,220602_Smp_TN397_U3_B,L-Threonine,Yes
TN397,220602_Smp_TN397_U3_C,L-Threonine,Yes
TN397,220602_Smp_TN397_U4_A,L-Threonine,Yes
TN397,220602_Smp_TN397_U4_B,L-Threonine,Yes
TN397,220602_Smp_TN397_U4_C,L-Threonine,Yes
TN397,220602_Smp_TN397_U5_A,L-Threonine,Yes
TN397,220602_Smp_TN397_U5_B,L-Threonine,Yes
TN397,220602_Smp_TN397_U5_C,L-Threonine,Yes
TN397,220602_Smp_TN397_U6_A,L-Threonine,No
TN397,220602_Smp_TN397_U6_B,L-Threonine,No
TN397,220602_Smp_TN397_U6_C,L-Threonine,Yes
TN397,220602_Smp_TN397_U9_A,L-Threonine,No
TN397,220602_Smp_TN397_U9_B,L-Threonine,Yes
TN397,220602_Smp_TN397_U9_C,L-Threonine,Yes
TN397,220602_Smp_TN397_UCH1_Gluc_A,L-Threonine,Yes
TN397,220602_Smp_TN397_UCH1_Gluc_B,L-Threonine,Yes
TN397,220602_Smp_TN397_UCH1_Gluc_C,L-Threonine,No
TN397,220602_Smp_TN397_UKH1_0nM_A,L-Threonine,No
TN397,220602_Smp_TN397_UKH1_0nM_B,L-Threonine,Yes
TN397,220602_Smp_TN397_UKH1_0nM_C,L-Threonine,Yes
TN397,220602_Smp_TN397_UKH2_0nM_A,L-Threonine,No
TN397,220602_Smp_TN397_UKH2_0nM_B,L-Threonine,Yes
TN397,220602_Smp_TN397_UKH2_0nM_C,L-Threonine,Yes
TN397,220602_Smp_TN397_UKH3_0nM_A,L-Threonine,Yes
TN397,220602_Smp_TN397_UKH3_0nM_B,L-Threonine,Yes
TN397,220602_Smp_TN397_UKH3_0nM_C,L-Threonine,Yes
TN397,220602_Smp_TN397_UKH4_0nM_A,L-Threonine,Yes
TN397,220602_Smp_TN397_UKH4_0nM_B,L-Threonine,Yes
TN397,220602_Smp_TN397_UKH4_0nM_C,L-Threonine,Yes
