Cruise,Parent_ID,Part.SampID,Compound,Part.detected,Part.Conc.Vial.uM,Part.Conc.nM,Part.Conc.C.nM,Part.Conc.N.nM,Part.Conc.S.nM,Part.Impute.Conc.nM,Treatment,Replicate,POC_uM,PN_uM,Chlorophyte,Diatom,Dinoflagellate,Haptophyte,Metazoa,Other,N,P,Fe,N_status
PERIFIX,T0Tote_3,230213_Smp_T0Tote_3,Proline betaine,Yes,0.0987226614358655,0.00526520860991282,0.03685646026938978,0.00526520860991282,NA,4.218117534778507e-4,Tote,3,5.494,0.458,0.002,0,0.319,0.037,0.373,0.269,0,0,0,minus_N
PERIFIX,T0Tote_3,230213_Smp_T0Tote_3,Sarcosine,No,0.02170115237381698,0.00115739479327023,0.00347218437981071,0.00115739479327023,NA,1.8588814990341856e-4,Tote,3,5.494,0.458,0.002,0,0.319,0.037,0.373,0.269,0,0,0,minus_N
PERIFIX,T0Tote_3,230213_Smp_T0Tote_3,Trigonelline,Yes,0.27883038894140544,0.01487095407687495,0.1040966785381247,0.01487095407687495,NA,5.414012118290052e-4,Tote,3,5.494,0.458,0.002,0,0.319,0.037,0.373,0.269,0,0,0,minus_N
PERIFIX,T0Tote_3,230213_Smp_T0Tote_3,beta-Alanine,Yes,0.23908948955849849,0.01275143944311991,0.03825431832935976,0.01275143944311991,NA,0.00248379378253946,Tote,3,5.494,0.458,0.002,0,0.319,0.037,0.373,0.269,0,0,0,minus_N
PERIFIX,T0Tote_3,230213_Smp_T0Tote_3,beta-Alaninebetaine,Yes,3.018747526977416,0.16099986810546218,0.9659992086327732,0.16099986810546218,NA,0.0060514407083546,Tote,3,5.494,0.458,0.002,0,0.319,0.037,0.373,0.269,0,0,0,minus_N
PERIFIX,T0Tote_3,230213_Smp_T0Tote_3,beta-Glutamic acid,No,0.02868383189660327,0.00152980436781884,0.0076490218390942,0.00152980436781884,NA,6.734602862045066e-4,Tote,3,5.494,0.458,0.002,0,0.319,0.037,0.373,0.269,0,0,0,minus_N
PERIFIX,T0Tote_3,230213_Smp_T0Tote_3,Arsenobetaine,Yes,0.01619304496011595,8.636290645395175e-4,0.00431814532269758,NA,NA,1.454248521005305e-6,Tote,3,5.494,0.458,0.002,0,0.319,0.037,0.373,0.269,0,0,0,minus_N
PERIFIX,T0Tote_3,230213_Smp_T0Tote_3,Glycine betaine,Yes,5.208764992721229,0.2778007996117988,1.389003998058994,0.2778007996117988,NA,0.02982133590482138,Tote,3,5.494,0.458,0.002,0,0.319,0.037,0.373,0.269,0,0,0,minus_N
PERIFIX,T0Tote_3,230213_Smp_T0Tote_3,Homarine,Yes,0.09310691322304766,0.00496570203856254,0.03475991426993778,0.00496570203856254,NA,4.071212718939637e-4,Tote,3,5.494,0.458,0.002,0,0.319,0.037,0.373,0.269,0,0,0,minus_N
PERIFIX,T0Tote_3,230213_Smp_T0Tote_3,L-Alanine,Yes,13.614280830553426,0.7260949776295159,2.178284932888548,0.7260949776295159,NA,0.22101113877135264,Tote,3,5.494,0.458,0.002,0,0.319,0.037,0.373,0.269,0,0,0,minus_N
PERIFIX,T0Tote_3,230213_Smp_T0Tote_3,L-Isoleucine,Yes,7.37283715957352,0.3932179818439211,2.3593078910635263,0.3932179818439211,NA,0.0524701510428325,Tote,3,5.494,0.458,0.002,0,0.319,0.037,0.373,0.269,0,0,0,minus_N
PERIFIX,T0Tote_3,230213_Smp_T0Tote_3,L-Methionine,No,0.00419515283811766,2.237414846996088e-4,0.00111870742349804,2.237414846996088e-4,2.237414846996088e-4,4.821241787440557e-4,Tote,3,5.494,0.458,0.002,0,0.319,0.037,0.373,0.269,0,0,0,minus_N
PERIFIX,T0Tote_3,230213_Smp_T0Tote_3,L-Proline,Yes,3.2455411968053385,0.1730955304962847,0.8654776524814235,0.1730955304962847,NA,0.00996216646719857,Tote,3,5.494,0.458,0.002,0,0.319,0.037,0.373,0.269,0,0,0,minus_N
PERIFIX,T0Tote_3,230213_Smp_T0Tote_3,Trimethylamine N-oxide,Yes,1.216306969109208,0.06486970501915774,0.19460911505747325,0.06486970501915774,NA,0.00153891640296189,Tote,3,5.494,0.458,0.002,0,0.319,0.037,0.373,0.269,0,0,0,minus_N
PERIFIX,T0Tote_3,230213_Smp_T0Tote_3,L-Cysteic acid,Yes,0.00930527129032397,4.962811354839455e-4,0.00148884340645183,4.962811354839455e-4,4.962811354839455e-4,7.46864546068047e-5,Tote,3,5.494,0.458,0.002,0,0.319,0.037,0.373,0.269,0,0,0,minus_N
PERIFIX,T0Tote_3,230213_Smp_T0Tote_3,Isethionic acid,No,0.816638565258841,0.04355405681380485,0.0871081136276097,NA,0.04355405681380485,0.2602953087177596,Tote,3,5.494,0.458,0.002,0,0.319,0.037,0.373,0.269,0,0,0,minus_N
PERIFIX,T0Tote_3,230213_Smp_T0Tote_3,Sucrose,Yes,2.7758617491315785,0.1480459599536842,1.7765515194442103,NA,NA,0.03548053925289773,Tote,3,5.494,0.458,0.002,0,0.319,0.037,0.373,0.269,0,0,0,minus_N
PERIFIX,T0Tote_3,230213_Smp_T0Tote_3,Taurine,Yes,0.8357207535292522,0.04457177352156012,0.08914354704312025,0.04457177352156012,0.04457177352156012,0.01281832418558811,Tote,3,5.494,0.458,0.002,0,0.319,0.037,0.373,0.269,0,0,0,minus_N
PERIFIX,T0Tote_3,230213_Smp_T0Tote_3,Trehalose,Yes,0.928351870118326,0.04951209973964405,0.5941451968757286,NA,NA,0.00810499940457625,Tote,3,5.494,0.458,0.002,0,0.319,0.037,0.373,0.269,0,0,0,minus_N
PERIFIX,T0Tote_4,230213_Smp_T0Tote_4,(3-Carboxypropyl)trimethylammonium,Yes,0.21023951415032055,0.00934397840668091,0.0654078488467664,0.00934397840668091,NA,1.4584352573159464e-4,Tote,4,2.661,0.316,0.004,0,0.273,0.039,0.311,0.373,0,0,0,minus_N
PERIFIX,T0Tote_4,230213_Smp_T0Tote_4,"(R)-2,3-Dihydroxypropane-1-sulfonate",No,0.7143675001724203,0.03174966667432979,0.09524900002298936,NA,0.03174966667432979,0.04313867926383093,Tote,4,2.661,0.316,0.004,0,0.273,0.039,0.311,0.373,0,0,0,minus_N
PERIFIX,T0Tote_4,230213_Smp_T0Tote_4,2-O-alpha-D-Glucosylglycerol,No,1.082024779298277,0.04808999019103452,0.4328099117193107,NA,NA,0.02514856537516428,Tote,4,2.661,0.316,0.004,0,0.273,0.039,0.311,0.373,0,0,0,minus_N
PERIFIX,T0Tote_4,230213_Smp_T0Tote_4,5-Hydroxyectoine,No,0,0,0,0,NA,2.0996429640953443e-5,Tote,4,2.661,0.316,0.004,0,0.273,0.039,0.311,0.373,0,0,0,minus_N
PERIFIX,T0Tote_4,230213_Smp_T0Tote_4,Betonicine,Yes,0.08027657802881259,0.00356784791239167,0.02497493538674169,0.00356784791239167,NA,4.406599178281608e-4,Tote,4,2.661,0.316,0.004,0,0.273,0.039,0.311,0.373,0,0,0,minus_N
PERIFIX,T0Tote_4,230213_Smp_T0Tote_4,Carnitine,Yes,0.14299858104927404,0.00635549249107884,0.04448844743755192,0.00635549249107884,NA,0.00122267232565245,Tote,4,2.661,0.316,0.004,0,0.273,0.039,0.311,0.373,0,0,0,minus_N
PERIFIX,T0Tote_4,230213_Smp_T0Tote_4,Dimethylsulfonioacetate,Yes,1.231495181723589,0.05473311918771507,0.21893247675086028,NA,0.05473311918771507,0.00324211983777655,Tote,4,2.661,0.316,0.004,0,0.273,0.039,0.311,0.373,0,0,0,minus_N
PERIFIX,T0Tote_4,230213_Smp_T0Tote_4,Dimethylsulfoniopropionate,Yes,1.474345409659046,0.06552646265151316,0.3276323132575658,NA,0.06552646265151316,0.00891646846697458,Tote,4,2.661,0.316,0.004,0,0.273,0.039,0.311,0.373,0,0,0,minus_N
PERIFIX,T0Tote_4,230213_Smp_T0Tote_4,Ectoine,Yes,0.01886627143496271,8.385009526650093e-4,0.00503100571599005,0.00167700190533001,NA,2.535225558364042e-4,Tote,4,2.661,0.316,0.004,0,0.273,0.039,0.311,0.373,0,0,0,minus_N
PERIFIX,T0Tote_4,230213_Smp_T0Tote_4,Gonyol,Yes,2.818426389740671,0.12526339509958537,0.8768437656970975,NA,0.12526339509958537,0.02049133475271222,Tote,4,2.661,0.316,0.004,0,0.273,0.039,0.311,0.373,0,0,0,minus_N
PERIFIX,T0Tote_4,230213_Smp_T0Tote_4,Hydroxyisoleucine,Yes,4.443061210673958,0.1974693871410648,1.1848163228463888,0.1974693871410648,NA,0.0100664960400143,Tote,4,2.661,0.316,0.004,0,0.273,0.039,0.311,0.373,0,0,0,minus_N
PERIFIX,T0Tote_4,230213_Smp_T0Tote_4,L-Asparagine,Yes,0.6246432366402326,0.02776192162845478,0.11104768651381912,0.05552384325690956,NA,0.00323813113324852,Tote,4,2.661,0.316,0.004,0,0.273,0.039,0.311,0.373,0,0,0,minus_N
PERIFIX,T0Tote_4,230213_Smp_T0Tote_4,L-Aspartic acid,Yes,7.490274292340155,0.33290107965956245,1.3316043186382498,0.33290107965956245,NA,0.01121677015864086,Tote,4,2.661,0.316,0.004,0,0.273,0.039,0.311,0.373,0,0,0,minus_N
PERIFIX,T0Tote_4,230213_Smp_T0Tote_4,L-Glutamic acid,Yes,19.84331953307725,0.8819253125812108,4.409626562906054,0.8819253125812108,NA,0.04131280903369396,Tote,4,2.661,0.316,0.004,0,0.273,0.039,0.311,0.373,0,0,0,minus_N
PERIFIX,T0Tote_4,230213_Smp_T0Tote_4,L-Glutamine,Yes,1.1103455563901137,0.04934869139511615,0.2467434569755808,0.09869738279023232,NA,0.0111585140565838,Tote,4,2.661,0.316,0.004,0,0.273,0.039,0.311,0.373,0,0,0,minus_N
PERIFIX,T0Tote_4,230213_Smp_T0Tote_4,L-Lysine,Yes,1.5547408219869834,0.06909959208831039,0.4145975525298623,0.13819918417662078,NA,0.00219694176529076,Tote,4,2.661,0.316,0.004,0,0.273,0.039,0.311,0.373,0,0,0,minus_N
PERIFIX,T0Tote_4,230213_Smp_T0Tote_4,L-Threonine,Yes,0.32415867869688947,0.01440705238652841,0.05762820954611367,0.01440705238652841,NA,0.00188299505662202,Tote,4,2.661,0.316,0.004,0,0.273,0.039,0.311,0.373,0,0,0,minus_N
PERIFIX,T0Tote_4,230213_Smp_T0Tote_4,L-Tyrosine,Yes,0.7997706371051447,0.03554536164911754,0.31990825484205787,0.03554536164911754,NA,0.00232550775811013,Tote,4,2.661,0.316,0.004,0,0.273,0.039,0.311,0.373,0,0,0,minus_N
PERIFIX,T0Tote_4,230213_Smp_T0Tote_4,Proline betaine,Yes,0.12393700474091926,0.00550831132181863,0.03855817925273043,0.00550831132181863,NA,3.5150979456487555e-4,Tote,4,2.661,0.316,0.004,0,0.273,0.039,0.311,0.373,0,0,0,minus_N
PERIFIX,T0Tote_4,230213_Smp_T0Tote_4,Sarcosine,Yes,0.03295439828353209,0.00146463992371253,0.00439391977113761,0.00146463992371253,NA,1.5490679158618214e-4,Tote,4,2.661,0.316,0.004,0,0.273,0.039,0.311,0.373,0,0,0,minus_N
PERIFIX,T0Tote_4,230213_Smp_T0Tote_4,Trigonelline,Yes,0.3706025652401312,0.01647122512178361,0.11529857585248526,0.01647122512178361,NA,4.51167676524171e-4,Tote,4,2.661,0.316,0.004,0,0.273,0.039,0.311,0.373,0,0,0,minus_N
PERIFIX,T0Tote_4,230213_Smp_T0Tote_4,beta-Alanine,Yes,0.4069218430098315,0.01808541524488139,0.05425624573464419,0.01808541524488139,NA,0.00206982815211622,Tote,4,2.661,0.316,0.004,0,0.273,0.039,0.311,0.373,0,0,0,minus_N
PERIFIX,T0Tote_4,230213_Smp_T0Tote_4,beta-Alaninebetaine,Yes,3.353350407272651,0.1490377958787845,0.8942267752727069,0.1490377958787845,NA,0.00504286725696217,Tote,4,2.661,0.316,0.004,0,0.273,0.039,0.311,0.373,0,0,0,minus_N
PERIFIX,T0Tote_4,230213_Smp_T0Tote_4,beta-Glutamic acid,Yes,0.6916842783054313,0.03074152348024138,0.15370761740120695,0.03074152348024138,NA,5.612169051704222e-4,Tote,4,2.661,0.316,0.004,0,0.273,0.039,0.311,0.373,0,0,0,minus_N
PERIFIX,T0Tote_4,230213_Smp_T0Tote_4,Arsenobetaine,Yes,0.02077462928831094,9.233168572582642e-4,0.00461658428629132,NA,NA,9.942186636741173e-7,Tote,4,2.661,0.316,0.004,0,0.273,0.039,0.311,0.373,0,0,0,minus_N
PERIFIX,T0Tote_4,230213_Smp_T0Tote_4,Glycine betaine,Yes,6.64454756645757,0.295313225175892,1.4765661258794598,0.295313225175892,NA,0.0165121388481318,Tote,4,2.661,0.316,0.004,0,0.273,0.039,0.311,0.373,0,0,0,minus_N
PERIFIX,T0Tote_4,230213_Smp_T0Tote_4,Homarine,Yes,0.0941383283137584,0.0041839257028337,0.02928747991983595,0.0041839257028337,NA,3.155063292396979e-4,Tote,4,2.661,0.316,0.004,0,0.273,0.039,0.311,0.373,0,0,0,minus_N
PERIFIX,T0Tote_4,230213_Smp_T0Tote_4,L-Alanine,Yes,9.75992539110918,0.43377446182707463,1.3013233854812238,0.43377446182707463,NA,0.08026860202466822,Tote,4,2.661,0.316,0.004,0,0.273,0.039,0.311,0.373,0,0,0,minus_N
PERIFIX,T0Tote_4,230213_Smp_T0Tote_4,L-Isoleucine,Yes,9.541716274558649,0.4240762788692732,2.544457673215639,0.4240762788692732,NA,0.03788012121129493,Tote,4,2.661,0.316,0.004,0,0.273,0.039,0.311,0.373,0,0,0,minus_N
PERIFIX,T0Tote_4,230213_Smp_T0Tote_4,L-Methionine,Yes,0.12422327166777355,0.00552103429634549,0.02760517148172745,0.00552103429634549,0.00552103429634549,8.713830511423286e-4,Tote,4,2.661,0.316,0.004,0,0.273,0.039,0.311,0.373,0,0,0,minus_N
PERIFIX,T0Tote_4,230213_Smp_T0Tote_4,L-Proline,Yes,1.719409341538199,0.07641819295725329,0.3820909647862664,0.07641819295725329,NA,0.00729896862084575,Tote,4,2.661,0.316,0.004,0,0.273,0.039,0.311,0.373,0,0,0,minus_N
PERIFIX,T0Tote_4,230213_Smp_T0Tote_4,Trimethylamine N-oxide,Yes,0.3853846319376288,0.01712820586389461,0.05138461759168385,0.01712820586389461,NA,0.00108073135838153,Tote,4,2.661,0.316,0.004,0,0.273,0.039,0.311,0.373,0,0,0,minus_N
PERIFIX,T0Tote_4,230213_Smp_T0Tote_4,L-Cysteic acid,Yes,0.02911045966965332,0.00129379820754014,0.00388139462262044,0.00129379820754014,0.00129379820754014,5.175366979985015e-5,Tote,4,2.661,0.316,0.004,0,0.273,0.039,0.311,0.373,0,0,0,minus_N
PERIFIX,T0Tote_4,230213_Smp_T0Tote_4,Isethionic acid,No,0.946717127596602,0.04207631678207119,0.08415263356414238,NA,0.04207631678207119,0.1958967784401873,Tote,4,2.661,0.316,0.004,0,0.273,0.039,0.311,0.373,0,0,0,minus_N
PERIFIX,T0Tote_4,230213_Smp_T0Tote_4,Sucrose,Yes,3.235308595638712,0.1437914931394983,1.7254979176739795,NA,NA,0.02114642398384115,Tote,4,2.661,0.316,0.004,0,0.273,0.039,0.311,0.373,0,0,0,minus_N
PERIFIX,T0Tote_4,230213_Smp_T0Tote_4,Taurine,Yes,1.1840732400820009,0.05262547733697781,0.10525095467395562,0.05262547733697781,0.05262547733697781,0.00577364117744508,Tote,4,2.661,0.316,0.004,0,0.273,0.039,0.311,0.373,0,0,0,minus_N
PERIFIX,T0Tote_4,230213_Smp_T0Tote_4,Trehalose,Yes,0.47377596207763806,0.0210567094256728,0.2526805131080736,NA,NA,0.00549881268968859,Tote,4,2.661,0.316,0.004,0,0.273,0.039,0.311,0.373,0,0,0,minus_N
PERIFIX,TfinalC_1,230213_Smp_TfinalC_1,(3-Carboxypropyl)trimethylammonium,Yes,0.02866614018823755,0.00573322803764751,0.04013259626353258,0.00573322803764751,NA,6.562958657921759e-4,C,1,4.808,0.508,0.332,0.08,0.284,0.061,0.065,0.178,0,0,0,minus_N
PERIFIX,TfinalC_1,230213_Smp_TfinalC_1,"(R)-2,3-Dihydroxypropane-1-sulfonate",Yes,4.172255474823106,0.8344510949646212,2.503353284893864,NA,0.8344510949646212,0.1941240566872392,C,1,4.808,0.508,0.332,0.08,0.284,0.061,0.065,0.178,0,0,0,minus_N
PERIFIX,TfinalC_1,230213_Smp_TfinalC_1,2-O-alpha-D-Glucosylglycerol,Yes,1.6893148046162885,0.33786296092325774,3.0407666483093196,NA,NA,0.11316854418823928,C,1,4.808,0.508,0.332,0.08,0.284,0.061,0.065,0.178,0,0,0,minus_N
PERIFIX,TfinalC_1,230213_Smp_TfinalC_1,5-Hydroxyectoine,Yes,0.00127936043900211,2.558720878004231e-4,0.00153523252680253,5.117441756008462e-4,NA,9.44839333842905e-5,C,1,4.808,0.508,0.332,0.08,0.284,0.061,0.065,0.178,0,0,0,minus_N
PERIFIX,TfinalC_1,230213_Smp_TfinalC_1,Betonicine,Yes,0.05815963333780366,0.01163192666756073,0.08142348667292512,0.01163192666756073,NA,0.00198296963022672,C,1,4.808,0.508,0.332,0.08,0.284,0.061,0.065,0.178,0,0,0,minus_N
PERIFIX,TfinalC_1,230213_Smp_TfinalC_1,Carnitine,Yes,0.18919807149449488,0.03783961429889897,0.2648773000922928,0.03783961429889897,NA,0.00550202546543603,C,1,4.808,0.508,0.332,0.08,0.284,0.061,0.065,0.178,0,0,0,minus_N
PERIFIX,TfinalC_1,230213_Smp_TfinalC_1,Dimethylsulfonioacetate,Yes,0.3650202794552505,0.0730040558910501,0.2920162235642004,NA,0.0730040558910501,0.01458953926999447,C,1,4.808,0.508,0.332,0.08,0.284,0.061,0.065,0.178,0,0,0,minus_N
PERIFIX,TfinalC_1,230213_Smp_TfinalC_1,Dimethylsulfoniopropionate,Yes,2.968607483775364,0.5937214967550728,2.968607483775364,NA,0.5937214967550728,0.04012410810138563,C,1,4.808,0.508,0.332,0.08,0.284,0.061,0.065,0.178,0,0,0,minus_N
PERIFIX,TfinalC_1,230213_Smp_TfinalC_1,Ectoine,No,0.01350584166292058,0.00270116833258411,0.01620700999550469,0.00540233666516823,NA,0.00114085150126381,C,1,4.808,0.508,0.332,0.08,0.284,0.061,0.065,0.178,0,0,0,minus_N
PERIFIX,TfinalC_1,230213_Smp_TfinalC_1,Gonyol,Yes,8.750295802958536,1.7500591605917073,12.250414124141953,NA,1.7500591605917073,0.09221100638720502,C,1,4.808,0.508,0.332,0.08,0.284,0.061,0.065,0.178,0,0,0,minus_N
PERIFIX,TfinalC_1,230213_Smp_TfinalC_1,Hydroxyisoleucine,Yes,1.858964279365959,0.3717928558731918,2.23075713523915,0.3717928558731918,NA,0.04529923218006439,C,1,4.808,0.508,0.332,0.08,0.284,0.061,0.065,0.178,0,0,0,minus_N
PERIFIX,TfinalC_1,230213_Smp_TfinalC_1,L-Asparagine,Yes,0.31047940953520625,0.06209588190704124,0.248383527628165,0.12419176381408248,NA,0.01457159009961834,C,1,4.808,0.508,0.332,0.08,0.284,0.061,0.065,0.178,0,0,0,minus_N
PERIFIX,TfinalC_1,230213_Smp_TfinalC_1,L-Aspartic acid,Yes,1.1614618688673444,0.23229237377346887,0.9291694950938756,0.23229237377346887,NA,0.05047546571388389,C,1,4.808,0.508,0.332,0.08,0.284,0.061,0.065,0.178,0,0,0,minus_N
PERIFIX,TfinalC_1,230213_Smp_TfinalC_1,L-Glutamic acid,Yes,9.668550143388808,1.9337100286777615,9.668550143388808,1.9337100286777615,NA,0.1859076406516228,C,1,4.808,0.508,0.332,0.08,0.284,0.061,0.065,0.178,0,0,0,minus_N
PERIFIX,TfinalC_1,230213_Smp_TfinalC_1,L-Glutamine,Yes,1.4204434219529998,0.2840886843906,1.4204434219529998,0.5681773687812,NA,0.05021331325462713,C,1,4.808,0.508,0.332,0.08,0.284,0.061,0.065,0.178,0,0,0,minus_N
PERIFIX,TfinalC_1,230213_Smp_TfinalC_1,L-Lysine,Yes,0.8022822436055735,0.1604564487211147,0.9627386923266882,0.3209128974422294,NA,0.00988623794380843,C,1,4.808,0.508,0.332,0.08,0.284,0.061,0.065,0.178,0,0,0,minus_N
PERIFIX,TfinalC_1,230213_Smp_TfinalC_1,L-Threonine,Yes,0.14481275047665992,0.02896255009533198,0.11585020038132791,0.02896255009533198,NA,0.00847347775479911,C,1,4.808,0.508,0.332,0.08,0.284,0.061,0.065,0.178,0,0,0,minus_N
PERIFIX,TfinalC_1,230213_Smp_TfinalC_1,L-Tyrosine,Yes,0.27079493370904456,0.05415898674180891,0.4874308806762802,0.05415898674180891,NA,0.01046478491149562,C,1,4.808,0.508,0.332,0.08,0.284,0.061,0.065,0.178,0,0,0,minus_N
PERIFIX,TfinalC_1,230213_Smp_TfinalC_1,Proline betaine,Yes,0.04068507641444245,0.00813701528288849,0.05695910698021944,0.00813701528288849,NA,0.00158179407554194,C,1,4.808,0.508,0.332,0.08,0.284,0.061,0.065,0.178,0,0,0,minus_N
PERIFIX,TfinalC_1,230213_Smp_TfinalC_1,Sarcosine,Yes,0.02423977531030255,0.00484795506206051,0.01454386518618153,0.00484795506206051,NA,6.970805621378197e-4,C,1,4.808,0.508,0.332,0.08,0.284,0.061,0.065,0.178,0,0,0,minus_N
PERIFIX,TfinalC_1,230213_Smp_TfinalC_1,Trigonelline,Yes,0.0471178395675506,0.00942356791351012,0.06596497539457084,0.00942356791351012,NA,0.00203025454435876,C,1,4.808,0.508,0.332,0.08,0.284,0.061,0.065,0.178,0,0,0,minus_N
PERIFIX,TfinalC_1,230213_Smp_TfinalC_1,beta-Alanine,Yes,0.18056056966137385,0.03611211393227476,0.1083363417968243,0.03611211393227476,NA,0.009314226684523,C,1,4.808,0.508,0.332,0.08,0.284,0.061,0.065,0.178,0,0,0,minus_N
PERIFIX,TfinalC_1,230213_Smp_TfinalC_1,beta-Alaninebetaine,Yes,0.4562430014158112,0.09124860028316224,0.5474916016989735,0.09124860028316224,NA,0.02269290265632977,C,1,4.808,0.508,0.332,0.08,0.284,0.061,0.065,0.178,0,0,0,minus_N
PERIFIX,TfinalC_1,230213_Smp_TfinalC_1,beta-Glutamic acid,Yes,0.10723778220796756,0.0214475564415935,0.10723778220796754,0.0214475564415935,NA,0.0025254760732669,C,1,4.808,0.508,0.332,0.08,0.284,0.061,0.065,0.178,0,0,0,minus_N
PERIFIX,TfinalC_1,230213_Smp_TfinalC_1,Arsenobetaine,Yes,0.00135715956550086,2.7143191310017233e-4,0.00135715956550086,NA,NA,4.2604806328318145e-6,C,1,4.808,0.508,0.332,0.08,0.284,0.061,0.065,0.178,0,0,0,minus_N
PERIFIX,TfinalC_1,230213_Smp_TfinalC_1,Glycine betaine,Yes,2.466021322443116,0.4932042644886233,2.4660213224431167,0.4932042644886233,NA,0.07666196018124469,C,1,4.808,0.508,0.332,0.08,0.284,0.061,0.065,0.178,0,0,0,minus_N
PERIFIX,TfinalC_1,230213_Smp_TfinalC_1,Homarine,Yes,0.08344638374271425,0.01668927674854284,0.11682493723979992,0.01668927674854284,NA,0.00157482735034081,C,1,4.808,0.508,0.332,0.08,0.284,0.061,0.065,0.178,0,0,0,minus_N
PERIFIX,TfinalC_1,230213_Smp_TfinalC_1,L-Alanine,Yes,2.04967090328023,0.409934180656046,1.229802541968138,0.409934180656046,NA,0.10888195836097492,C,1,4.808,0.508,0.332,0.08,0.284,0.061,0.065,0.178,0,0,0,minus_N
PERIFIX,TfinalC_1,230213_Smp_TfinalC_1,L-Isoleucine,Yes,2.718955486197388,0.5437910972394775,3.262746583436865,0.5437910972394775,NA,0.19358790929065495,C,1,4.808,0.508,0.332,0.08,0.284,0.061,0.065,0.178,0,0,0,minus_N
PERIFIX,TfinalC_1,230213_Smp_TfinalC_1,L-Methionine,Yes,0.17554012910094113,0.03510802582018822,0.17554012910094113,0.03510802582018822,0.03510802582018822,0.00168226691133641,C,1,4.808,0.508,0.332,0.08,0.284,0.061,0.065,0.178,0,0,0,minus_N
PERIFIX,TfinalC_1,230213_Smp_TfinalC_1,L-Proline,Yes,0.7263422340568185,0.1452684468113637,0.7263422340568184,0.1452684468113637,NA,0.031555222384869,C,1,4.808,0.508,0.332,0.08,0.284,0.061,0.065,0.178,0,0,0,minus_N
PERIFIX,TfinalC_1,230213_Smp_TfinalC_1,Trimethylamine N-oxide,No,0.05332968059615312,0.01066593611923062,0.03199780835769186,0.01066593611923062,NA,0.00532580540861856,C,1,4.808,0.508,0.332,0.08,0.284,0.061,0.065,0.178,0,0,0,minus_N
PERIFIX,TfinalC_1,230213_Smp_TfinalC_1,L-Cysteic acid,Yes,0.00597257418619137,0.00119451483723827,0.00358354451171482,0.00119451483723827,0.00119451483723827,1.8681605574368855e-4,C,1,4.808,0.508,0.332,0.08,0.284,0.061,0.065,0.178,0,0,0,minus_N
PERIFIX,TfinalC_1,230213_Smp_TfinalC_1,Isethionic acid,No,6.053531016792199,1.21070620335844,2.42141240671688,NA,1.21070620335844,0.8485179234676219,C,1,4.808,0.508,0.332,0.08,0.284,0.061,0.065,0.178,0,0,0,minus_N
PERIFIX,TfinalC_1,230213_Smp_TfinalC_1,Sucrose,No,0.8754611557114754,0.17509223114229508,2.101106773707541,NA,NA,0.07953394001117403,C,1,4.808,0.508,0.332,0.08,0.284,0.061,0.065,0.178,0,0,0,minus_N
PERIFIX,TfinalC_1,230213_Smp_TfinalC_1,Taurine,Yes,0.509298923401332,0.1018597846802664,0.2037195693605328,0.1018597846802664,0.1018597846802664,0.01510733556585373,C,1,4.808,0.508,0.332,0.08,0.284,0.061,0.065,0.178,0,0,0,minus_N
PERIFIX,TfinalC_1,230213_Smp_TfinalC_1,Trehalose,Yes,0.42044749989628655,0.08408949997925731,1.0090739997510878,NA,NA,0.02003459063374645,C,1,4.808,0.508,0.332,0.08,0.284,0.061,0.065,0.178,0,0,0,minus_N
PERIFIX,TfinalC_2,230213_Smp_TfinalC_2,(3-Carboxypropyl)trimethylammonium,Yes,0.04299421691830855,0.00859884338366171,0.06019190368563197,0.00859884338366171,NA,6.562958657921759e-4,C,2,4.947,0.471,0.009,0.036,0.468,0.033,0,0.454,0,0,0,minus_N
PERIFIX,TfinalC_2,230213_Smp_TfinalC_2,"(R)-2,3-Dihydroxypropane-1-sulfonate",No,0.5948578641724283,0.11897157283448564,0.3569147185034569,NA,0.11897157283448564,0.1941240566872392,C,2,4.947,0.471,0.009,0.036,0.468,0.033,0,0.454,0,0,0,minus_N
PERIFIX,TfinalC_2,230213_Smp_TfinalC_2,2-O-alpha-D-Glucosylglycerol,Yes,3.131690634764089,0.6263381269528178,5.63704314257536,NA,NA,0.11316854418823928,C,2,4.947,0.471,0.009,0.036,0.468,0.033,0,0.454,0,0,0,minus_N
PERIFIX,TfinalC_2,230213_Smp_TfinalC_2,5-Hydroxyectoine,Yes,0.00261789679906178,5.235793598123562e-4,0.00314147615887413,0.00104715871962471,NA,9.44839333842905e-5,C,2,4.947,0.471,0.009,0.036,0.468,0.033,0,0.454,0,0,0,minus_N
PERIFIX,TfinalC_2,230213_Smp_TfinalC_2,Betonicine,Yes,0.17282096931536642,0.03456419386307328,0.24194935704151296,0.03456419386307328,NA,0.00198296963022672,C,2,4.947,0.471,0.009,0.036,0.468,0.033,0,0.454,0,0,0,minus_N
PERIFIX,TfinalC_2,230213_Smp_TfinalC_2,Carnitine,Yes,0.1593267584303924,0.03186535168607848,0.22305746180254937,0.03186535168607848,NA,0.00550202546543603,C,2,4.947,0.471,0.009,0.036,0.468,0.033,0,0.454,0,0,0,minus_N
PERIFIX,TfinalC_2,230213_Smp_TfinalC_2,Dimethylsulfonioacetate,Yes,4.161820060618042,0.8323640121236083,3.3294560484944333,NA,0.8323640121236083,0.01458953926999447,C,2,4.947,0.471,0.009,0.036,0.468,0.033,0,0.454,0,0,0,minus_N
